type,n,nrhs,batch,armA,armB,spellA,spellB,medA,medB,ratio,relsdA,relsdB,resA,resB,bitdiff,ws,route,ntpiv,flag,foreign
float,64,2,8192,walk,gather,0,1,0.2008,0.2006,1.0011,0.0116,0.0034,4.701e-07,4.701e-07,0,0,native:cta|native:cta,58,ok,0
float,64,8,8192,walk,gather,0,1,0.4248,0.4252,0.9989,0.0201,0.0051,4.701e-07,4.701e-07,0,0,native:cta|native:cta,58,ok,0
float,64,24,8192,walk,gather,0,1,2.5710,1.9537,1.3160,0.0025,0.0012,5.977e-07,5.977e-07,0,0,native:cta|native:blocked,58,ok,0
float,128,2,4096,walk,gather,0,1,0.3559,0.3558,1.0003,0.0053,0.0044,8.420e-07,8.420e-07,0,0,native:cta|native:cta,124,ok,0
float,128,8,4096,walk,gather,0,1,0.5570,0.5557,1.0024,0.0145,0.0022,8.420e-07,8.420e-07,0,0,native:cta|native:cta,124,ok,0
float,128,24,4096,walk,gather,0,1,3.0323,2.3659,1.2817,0.0058,0.0018,8.418e-07,8.418e-07,0,0,native:cta|native:blocked,124,ok,0
float,256,2,2048,walk,gather,0,1,0.6755,0.6752,1.0004,0.0049,0.0037,3.610e-07,3.610e-07,0,0,native:blocked|native:cta,250,ok,0
float,256,8,2048,walk,gather,0,1,0.9436,0.9437,0.9998,0.0046,0.0052,6.337e-07,6.337e-07,0,0,native:blocked|native:cta,250,ok,0
float,256,24,2048,walk,gather,0,1,4.4290,3.7240,1.1893,0.0023,0.0008,3.775e-07,3.775e-07,0,0,native:blocked|native:blocked,250,ok,0
float,512,2,1024,walk,gather,0,1,1.2870,1.2869,1.0001,0.0032,0.0036,6.733e-07,6.733e-07,0,0,native:blocked|native:cta,504,ok,0
float,512,8,1024,walk,gather,0,1,1.8220,1.8152,1.0037,0.0053,0.0071,5.158e-07,5.158e-07,0,0,native:blocked|native:cta,504,ok,0
float,512,24,1024,walk,gather,0,1,6.8996,6.1182,1.1277,0.0178,0.0225,6.060e-07,6.060e-07,0,0,native:blocked|native:blocked,504,ok,0
float,1024,2,256,walk,gather,0,1,1.3102,1.3115,0.9990,0.0037,0.0017,6.494e-07,6.494e-07,0,0,native:blocked|native:cta,1014,ok,0
float,1024,8,256,walk,gather,0,1,1.8532,1.8554,0.9988,0.0044,0.0053,6.603e-07,6.603e-07,0,0,native:blocked|native:cta,1014,ok,0
float,1024,24,256,walk,gather,0,1,7.8399,6.1821,1.2682,0.0152,0.0306,4.917e-07,4.917e-07,0,0,native:blocked|native:blocked,1014,ok,0
double,64,2,8192,walk,gather,0,1,0.7658,0.7654,1.0005,0.0063,0.0009,7.885e-16,7.885e-16,0,0,native:blocked|native:cta,58,ok,0
double,64,8,8192,walk,gather,0,1,2.9538,2.9535,1.0001,0.0020,0.0002,7.885e-16,7.885e-16,0,0,native:blocked|native:cta,58,ok,0
double,64,24,8192,walk,gather,0,1,9.7901,8.6386,1.1333,0.0110,0.0215,7.885e-16,7.885e-16,0,0,native:blocked|native:blocked,58,ok,0
double,128,2,4096,walk,gather,0,1,0.9796,0.9791,1.0005,0.0040,0.0012,1.000e-15,1.000e-15,0,0,native:blocked|native:cta,124,ok,0
double,128,8,4096,walk,gather,0,1,3.3946,3.3945,1.0000,0.0418,0.0440,1.000e-15,1.000e-15,0,0,native:blocked|native:cta,124,ok,0
double,128,24,4096,walk,gather,0,1,11.6127,10.3737,1.1194,0.0360,0.0294,8.957e-16,8.957e-16,0,0,native:blocked|native:blocked,124,ok,0
double,256,2,2048,walk,gather,0,1,1.5417,1.5444,0.9983,0.0057,0.0063,2.231e-15,2.231e-15,0,0,native:blocked|native:cta,250,ok,0
double,256,8,2048,walk,gather,0,1,5.0395,5.0369,1.0005,0.0441,0.0362,1.446e-15,1.446e-15,0,0,native:blocked|native:cta,250,ok,0
double,256,24,2048,walk,gather,0,1,14.9070,13.7283,1.0859,0.0007,0.0302,1.557e-15,1.557e-15,0,0,native:blocked|native:blocked,250,ok,0
double,512,2,1024,walk,gather,0,1,2.7085,2.6944,1.0052,0.0052,0.0051,1.887e-15,1.887e-15,0,0,native:blocked|native:cta,504,ok,0
double,512,8,1024,walk,gather,0,1,8.5668,8.5634,1.0004,0.0293,0.0128,1.778e-15,1.778e-15,0,0,native:blocked|native:cta,504,ok,0
double,512,24,1024,walk,gather,0,1,21.5244,20.2889,1.0609,0.0198,0.0135,2.115e-15,2.115e-15,0,0,native:blocked|native:blocked,504,ok,0
double,1024,2,256,walk,gather,0,1,2.7212,2.7167,1.0016,0.0667,0.0503,3.886e-15,3.886e-15,0,0,native:blocked|native:cta,1014,ok,0
double,1024,8,256,walk,gather,0,1,8.5671,8.5678,0.9999,0.0255,0.0127,2.999e-15,2.999e-15,0,0,native:blocked|native:cta,1014,ok,0
double,1024,24,256,walk,gather,0,1,16.5978,14.9359,1.1113,0.0259,0.0066,3.001e-15,3.001e-15,0,0,native:blocked|native:blocked,1014,ok,0
cfloat,64,2,8192,walk,gather,0,1,0.3581,0.3576,1.0012,0.0108,0.0037,6.401e-07,6.401e-07,0,0,native:cta|native:cta,58,ok,0
cfloat,64,8,8192,walk,gather,0,1,0.8629,0.8622,1.0008,0.0083,0.0012,6.401e-07,6.401e-07,0,0,native:cta|native:cta,58,ok,0
cfloat,64,24,8192,walk,gather,0,1,5.1963,3.8737,1.3414,0.0176,0.0007,6.590e-07,6.590e-07,0,0,native:cta|native:blocked,58,ok,0
cfloat,128,2,4096,walk,gather,0,1,0.6756,0.6755,1.0002,0.0052,0.0018,2.950e-07,2.950e-07,0,0,native:blocked|native:cta,124,ok,0
cfloat,128,8,4096,walk,gather,0,1,1.4491,1.4501,0.9994,0.0055,0.0452,2.847e-07,2.847e-07,0,0,native:blocked|native:cta,124,ok,0
cfloat,128,24,4096,walk,gather,0,1,6.9116,5.3190,1.2994,0.0241,0.0213,3.699e-07,3.699e-07,0,0,native:blocked|native:blocked,124,ok,0
cfloat,256,2,2048,walk,gather,0,1,1.2892,1.2883,1.0007,0.0128,0.0115,3.716e-07,3.716e-07,0,0,native:blocked|native:cta,250,ok,0
cfloat,256,8,2048,walk,gather,0,1,2.6700,2.6661,1.0015,0.0035,0.0009,3.249e-07,3.249e-07,0,0,native:blocked|native:cta,250,ok,0
cfloat,256,24,2048,walk,gather,0,1,9.2633,7.7150,1.2007,0.0420,0.0009,3.207e-07,3.207e-07,0,0,native:blocked|native:blocked,250,ok,0
cfloat,512,2,1024,walk,gather,0,1,2.4427,2.4398,1.0012,0.0023,0.0023,4.219e-07,4.219e-07,0,0,native:blocked|native:cta,504,ok,0
cfloat,512,8,1024,walk,gather,0,1,5.1887,5.1868,1.0004,0.0025,0.0012,4.385e-07,4.385e-07,0,0,native:blocked|native:cta,504,ok,0
cfloat,512,24,1024,walk,gather,0,1,14.2553,12.5439,1.1364,0.0096,0.0277,4.230e-07,4.230e-07,0,0,native:blocked|native:blocked,504,ok,0
cfloat,1024,2,256,walk,gather,0,1,2.4503,2.4543,0.9984,0.0033,0.0034,5.968e-07,5.968e-07,0,0,native:blocked|native:cta,1014,ok,0
cfloat,1024,8,256,walk,gather,0,1,5.2450,5.2412,1.0007,0.0223,0.0325,5.969e-07,5.969e-07,0,0,native:blocked|native:cta,1014,ok,0
cfloat,1024,24,256,walk,gather,0,1,14.8632,11.6116,1.2800,0.0154,0.0122,6.314e-07,6.314e-07,0,0,native:blocked|native:blocked,1014,ok,0
cdouble,64,2,8192,walk,gather,0,1,2.5170,2.5173,0.9999,0.0074,0.0004,9.578e-16,9.578e-16,0,0,native:cta|native:cta,58,ok,0
cdouble,64,8,8192,walk,gather,0,1,10.2004,10.2015,0.9999,0.0014,0.0250,8.108e-16,8.108e-16,0,0,native:cta|native:cta,58,ok,0
cdouble,64,24,8192,walk,gather,0,1,41.6718,38.4823,1.0829,0.0107,0.0135,8.619e-16,8.619e-16,0,0,native:cta|native:blocked,58,ok,0
cdouble,128,2,4096,walk,gather,0,1,3.0155,3.0156,1.0000,0.0356,0.0022,1.139e-15,1.139e-15,0,0,native:blocked|native:cta,124,ok,0
cdouble,128,8,4096,walk,gather,0,1,12.2074,12.2024,1.0004,0.0285,0.0137,1.103e-15,1.103e-15,0,0,native:blocked|native:cta,124,ok,0
cdouble,128,24,4096,walk,gather,0,1,62.2111,59.6767,1.0425,0.0089,0.0117,9.650e-16,9.650e-16,0,0,native:blocked|native:blocked,124,ok,0
cdouble,256,2,2048,walk,gather,0,1,4.0389,4.0349,1.0010,0.0018,0.0024,1.297e-15,1.297e-15,0,0,native:blocked|native:cta,250,ok,0
cdouble,256,8,2048,walk,gather,0,1,20.7521,20.7760,0.9989,0.0204,0.0066,1.297e-15,1.297e-15,0,0,native:blocked|native:cta,250,ok,0
cdouble,256,24,2048,walk,gather,0,1,105.9295,104.7989,1.0108,0.0060,0.0063,1.492e-15,1.492e-15,0,0,native:blocked|native:blocked,250,ok,0
cdouble,512,2,1024,walk,gather,0,1,6.0363,6.0208,1.0026,0.0026,0.0038,1.558e-15,1.558e-15,0,0,native:blocked|native:cta,504,ok,0
cdouble,512,8,1024,walk,gather,0,1,41.1249,41.1243,1.0000,0.0099,0.0096,1.541e-15,1.541e-15,0,0,native:blocked|native:cta,504,ok,0
cdouble,512,24,1024,walk,gather,0,1,193.4633,190.8505,1.0137,0.0022,0.0022,1.597e-15,1.597e-15,0,0,native:blocked|native:blocked,504,ok,0
cdouble,1024,2,256,walk,gather,0,1,5.6829,5.6917,0.9985,0.0054,0.0025,3.389e-15,3.389e-15,0,0,native:blocked|native:cta,1014,ok,0
cdouble,1024,8,256,walk,gather,0,1,87.8223,85.6315,1.0256,0.0078,0.0077,2.466e-15,2.466e-15,0,0,native:blocked|native:blocked,1014,ok,0
cdouble,1024,24,256,walk,gather,0,1,174.9631,171.6086,1.0195,0.0030,0.0032,2.461e-15,2.461e-15,0,0,native:blocked|native:blocked,1014,ok,0
