op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,flag,foreign
getrs,double,1024,64,128,15.0954,15.2336,0.0287,1138.09,3.442e-15,0,native:blocked|native:blocked,4.368e-15,1019,ok,0
getrs,double,1024,64,256,27.7602,28.0383,0.0213,1237.73,3.001e-15,0,native:blocked|native:blocked,4.183e-15,1014,ok,0
getrs,double,1024,64,512,58.9652,59.3883,0.0106,1165.42,2.667e-15,0,native:blocked|native:blocked,4.183e-15,1015,ok,0
getrs,double,1024,128,128,27.7187,27.8599,0.0158,1239.59,2.889e-15,0,native:blocked|native:blocked,4.368e-15,1019,ok,0
getrs,double,1024,128,256,53.5220,53.8901,0.0113,1283.95,3.220e-15,0,native:blocked|native:blocked,4.183e-15,1014,ok,0
getrs,double,1024,128,512,110.4815,110.2112,0.0062,1244.00,2.667e-15,0,native:blocked|native:blocked,4.183e-15,1015,ok,0
getrs,cfloat,64,64,2048,1.4562,1.4588,0.0041,737.37,6.392e-07,0,native:cta|native:blocked,2.786e-07,55,ok,0
getrs,cfloat,64,64,4096,3.0035,3.0029,0.0026,714.99,4.289e-07,0,native:cta|native:blocked,2.786e-07,60,ok,0
getrs,cfloat,64,64,8192,5.8660,5.9159,0.0198,732.18,6.586e-07,0,native:cta|native:blocked,2.786e-07,58,ok,0
getrs,cfloat,64,128,2048,2.7823,2.7840,0.0040,771.83,6.392e-07,0,native:cta|native:blocked,2.786e-07,55,ok,0
getrs,cfloat,64,128,4096,5.4938,5.4923,0.0027,781.79,4.289e-07,0,native:cta|native:blocked,2.786e-07,60,ok,0
getrs,cfloat,64,128,8192,10.8734,10.9603,0.0192,790.00,6.586e-07,0,native:cta|native:blocked,2.786e-07,58,ok,0
getrs,cfloat,128,64,1024,1.7824,1.7829,0.0032,1204.85,2.548e-07,0,native:blocked|native:blocked,2.479e-07,124,ok,0
getrs,cfloat,128,64,2048,3.6588,3.7450,0.0402,1173.87,3.098e-07,0,native:blocked|native:blocked,2.690e-07,125,ok,0
getrs,cfloat,128,64,4096,7.3385,7.3420,0.0017,1170.52,3.013e-07,0,native:blocked|native:blocked,1.876e-07,124,ok,0
getrs,cfloat,128,128,1024,3.3332,3.3320,0.0030,1288.54,2.299e-07,0,native:blocked|native:blocked,2.479e-07,124,ok,0
getrs,cfloat,128,128,2048,6.7752,6.8898,0.0295,1267.85,3.033e-07,0,native:blocked|native:blocked,2.690e-07,125,ok,0
getrs,cfloat,128,128,4096,13.3330,13.4301,0.0162,1288.52,3.013e-07,0,native:blocked|native:blocked,1.876e-07,124,ok,0
getrs,cfloat,256,64,1024,4.3795,4.3804,0.0011,1961.40,4.079e-07,0,native:blocked|native:blocked,3.173e-07,249,ok,0
getrs,cfloat,256,64,2048,8.8895,8.8882,0.0015,1932.60,4.310e-07,0,native:blocked|native:blocked,3.881e-07,250,ok,0
getrs,cfloat,256,64,4096,17.8559,17.9272,0.0131,1924.28,3.602e-07,0,native:blocked|native:blocked,3.173e-07,245,ok,0
getrs,cfloat,256,128,1024,7.9918,8.0941,0.0274,2149.70,4.328e-07,0,native:blocked|native:blocked,3.173e-07,249,ok,0
getrs,cfloat,256,128,2048,16.2010,16.3258,0.0235,2120.85,3.026e-07,0,native:blocked|native:blocked,3.881e-07,250,ok,0
getrs,cfloat,256,128,4096,31.7795,32.0102,0.0159,2162.39,4.210e-07,0,native:blocked|native:blocked,3.173e-07,245,ok,0
getrs,cfloat,512,64,512,5.6396,5.6399,0.0013,3046.30,4.466e-07,0,native:blocked|native:blocked,4.947e-07,505,ok,0
getrs,cfloat,512,64,1024,10.8741,10.9642,0.0197,3159.77,3.486e-07,0,native:blocked|native:blocked,3.995e-07,504,ok,0
getrs,cfloat,512,64,2048,21.7356,22.0041,0.0253,3161.60,3.886e-07,0,native:blocked|native:blocked,3.858e-07,504,ok,0
getrs,cfloat,512,128,512,9.5316,9.5981,0.0224,3604.83,4.651e-07,0,native:blocked|native:blocked,4.947e-07,505,ok,0
getrs,cfloat,512,128,1024,18.8802,19.0714,0.0194,3639.76,4.331e-07,0,native:blocked|native:blocked,3.995e-07,504,ok,0
getrs,cfloat,512,128,2048,37.9809,38.1904,0.0142,3618.63,3.878e-07,0,native:blocked|native:blocked,3.858e-07,504,ok,0
getrs,cfloat,1024,64,128,4.8258,4.8248,0.0026,3560.04,5.200e-07,0,native:blocked|native:blocked,4.964e-07,1019,ok,0
getrs,cfloat,1024,64,256,8.3189,8.4186,0.0317,4130.31,6.314e-07,0,native:blocked|native:blocked,4.964e-07,1014,ok,0
getrs,cfloat,1024,64,512,15.3803,15.5106,0.0284,4468.01,4.916e-07,0,native:blocked|native:blocked,4.964e-07,1015,ok,0
getrs,cfloat,1024,128,128,7.8521,7.8544,0.0014,4375.85,4.817e-07,0,native:blocked|native:blocked,4.964e-07,1019,ok,0
getrs,cfloat,1024,128,256,13.9291,14.0337,0.0218,4933.51,6.314e-07,0,native:blocked|native:blocked,4.964e-07,1014,ok,0
getrs,cfloat,1024,128,512,26.8046,26.4214,0.0315,5127.45,4.570e-07,0,native:blocked|native:blocked,4.964e-07,1015,ok,0
getrs,cdouble,64,64,2048,11.0070,11.1000,0.0185,97.55,9.864e-16,0,native:cta|native:blocked,9.030e-16,55,ok,0
