type,n,nrhs,batch,armA,armB,spellA,spellB,medA,medB,ratio,relsdA,relsdB,resA,resB,bitdiff,ws,route,ntpiv,flag,foreign
cfloat,128,2,4096,walk,gather,0,1,0.6745,0.6750,0.9993,0.0056,0.0050,2.950e-07,2.950e-07,0,0,native:blocked|native:cta,124,ok,0
cfloat,128,8,4096,walk,gather,0,1,1.4461,1.4475,0.9991,0.0049,0.0062,2.847e-07,2.847e-07,0,0,native:blocked|native:cta,124,ok,0
cfloat,128,24,4096,walk,gather,0,1,6.9122,5.3226,1.2987,0.0358,0.0220,3.699e-07,3.699e-07,0,0,native:blocked|native:blocked,124,ok,0
cfloat,256,2,2048,walk,gather,0,1,1.2827,1.2746,1.0064,0.0072,0.0076,3.716e-07,3.716e-07,0,0,native:blocked|native:cta,250,ok,0
cfloat,256,8,2048,walk,gather,0,1,2.6690,2.6681,1.0004,0.0026,0.0015,3.249e-07,3.249e-07,0,0,native:blocked|native:cta,250,ok,0
cfloat,256,24,2048,walk,gather,0,1,9.2641,7.7172,1.2004,0.0017,0.0014,3.207e-07,3.207e-07,0,0,native:blocked|native:blocked,250,ok,0
cfloat,512,2,1024,walk,gather,0,1,2.4387,2.4430,0.9982,0.0028,0.0021,4.219e-07,4.219e-07,0,0,native:blocked|native:cta,504,ok,0
cfloat,512,8,1024,walk,gather,0,1,5.1974,5.1964,1.0002,0.0015,0.0014,4.385e-07,4.385e-07,0,0,native:blocked|native:cta,504,ok,0
cfloat,512,24,1024,walk,gather,0,1,14.2516,12.5462,1.1359,0.0006,0.0234,4.230e-07,4.230e-07,0,0,native:blocked|native:blocked,504,ok,0
cfloat,1024,2,256,walk,gather,0,1,2.4585,2.4517,1.0028,0.0654,0.0496,5.968e-07,5.968e-07,0,0,native:blocked|native:cta,1014,ok,0
cfloat,1024,8,256,walk,gather,0,1,5.2473,5.2460,1.0002,0.0222,0.0324,5.969e-07,5.969e-07,0,0,native:blocked|native:cta,1014,ok,0
cfloat,1024,24,256,walk,gather,0,1,14.8832,11.6209,1.2807,0.0314,0.0194,6.314e-07,6.314e-07,0,0,native:blocked|native:blocked,1014,ok,0
cdouble,64,2,8192,walk,gather,0,1,2.5200,2.5204,0.9998,0.0450,0.0637,9.578e-16,9.578e-16,0,0,native:cta|native:cta,58,ok,0
cdouble,64,8,8192,walk,gather,0,1,10.2031,10.2050,0.9998,0.0258,0.0111,8.108e-16,8.108e-16,0,0,native:cta|native:cta,58,ok,0
cdouble,64,24,8192,walk,gather,0,1,41.6843,38.4945,1.0829,0.0152,0.0116,8.619e-16,8.619e-16,0,0,native:cta|native:blocked,58,ok,0
cdouble,128,2,4096,walk,gather,0,1,3.0194,3.0181,1.0004,0.0382,0.0584,1.139e-15,1.139e-15,0,0,native:blocked|native:cta,124,ok,0
cdouble,128,8,4096,walk,gather,0,1,12.1980,12.1947,1.0003,0.0181,0.0312,1.103e-15,1.103e-15,0,0,native:blocked|native:cta,124,ok,0
cdouble,128,24,4096,walk,gather,0,1,62.1066,59.5645,1.0427,0.0104,0.0102,9.650e-16,9.650e-16,0,0,native:blocked|native:blocked,124,ok,0
cdouble,256,2,2048,walk,gather,0,1,4.0392,4.0472,0.9980,0.0017,0.0053,1.297e-15,1.297e-15,0,0,native:blocked|native:cta,250,ok,0
cdouble,256,8,2048,walk,gather,0,1,20.7719,20.7193,1.0025,0.0249,0.0019,1.297e-15,1.297e-15,0,0,native:blocked|native:cta,250,ok,0
cdouble,256,24,2048,walk,gather,0,1,107.1325,103.1338,1.0388,0.0012,0.0011,1.492e-15,1.492e-15,0,0,native:blocked|native:blocked,250,ok,0
cdouble,512,2,1024,walk,gather,0,1,6.0574,6.0290,1.0047,0.0048,0.0049,1.558e-15,1.558e-15,0,0,native:blocked|native:cta,504,ok,0
cdouble,512,8,1024,walk,gather,0,1,41.0722,41.0761,0.9999,0.0118,0.0084,1.541e-15,1.541e-15,0,0,native:blocked|native:cta,504,ok,0
cdouble,512,24,1024,walk,gather,0,1,193.4082,190.8052,1.0136,0.0012,0.0022,1.597e-15,1.597e-15,0,0,native:blocked|native:blocked,504,ok,0
cdouble,1024,2,256,walk,gather,0,1,5.6929,5.6942,0.9998,0.0247,0.0350,3.389e-15,3.389e-15,0,0,native:blocked|native:cta,1014,ok,0
cdouble,1024,8,256,walk,gather,0,1,87.6217,85.4205,1.0258,0.0076,0.0074,2.466e-15,2.466e-15,0,0,native:blocked|native:blocked,1014,ok,0
cdouble,1024,24,256,walk,gather,0,1,174.9442,171.5991,1.0195,0.0025,0.0028,2.461e-15,2.461e-15,0,0,native:blocked|native:blocked,1014,ok,0
