type,n,nrhs,batch,armA,armB,spellA,spellB,medA,medB,ratio,relsdA,relsdB,resA,resB,bitdiff,ws,route,ntpiv,flag,foreign
float,64,128,8192,walk,gather,0,1,6.2990,3.1479,2.0010,0.0012,0.0023,5.977e-07,5.977e-07,0,0,native:cta|native:blocked,58,ok,0
float,256,64,2048,walk,gather,0,1,8.1235,3.6767,2.2095,0.0165,0.0481,3.295e-07,3.295e-07,0,0,native:blocked|native:blocked,250,ok,0
float,512,128,1024,walk,gather,0,1,22.3424,8.8276,2.5310,0.0140,0.0254,6.430e-07,6.430e-07,0,0,native:blocked|native:blocked,504,ok,0
float,1024,16,256,walk,gather,0,1,5.0473,3.9759,1.2695,0.0014,0.0009,5.963e-07,5.963e-07,0,0,native:blocked|native:blocked,1014,ok,0
float,128,32,4096,walk,gather,0,1,3.2921,2.3248,1.4161,0.0032,0.0012,8.418e-07,8.418e-07,0,0,native:cta|native:blocked,124,ok,0
float,256,1,2048,walk,gather,0,1,0.7032,0.7054,0.9968,0.0067,0.0062,4.751e-07,4.751e-07,0,0,native:blocked|native:cta,250,ok,0
double,64,128,8192,walk,gather,0,1,17.0323,12.6404,1.3474,0.0171,0.0232,7.885e-16,7.885e-16,0,0,native:blocked|native:blocked,58,ok,0
double,256,64,2048,walk,gather,0,1,27.0116,20.1279,1.3420,0.0126,0.0115,1.334e-15,1.334e-15,0,0,native:blocked|native:blocked,250,ok,0
double,512,128,1024,walk,gather,0,1,76.1020,58.3137,1.3050,0.0087,0.0093,2.008e-15,2.008e-15,0,0,native:blocked|native:blocked,504,ok,0
double,1024,16,256,walk,gather,0,1,9.6833,8.5854,1.1279,0.0310,0.0003,3.109e-15,3.109e-15,0,0,native:blocked|native:blocked,1014,ok,0
double,128,32,4096,walk,gather,0,1,12.8100,10.4913,1.2210,0.0234,0.0286,9.997e-16,9.997e-16,0,0,native:blocked|native:blocked,124,ok,0
double,256,1,2048,walk,gather,0,1,1.3659,1.3656,1.0002,0.0023,0.0024,1.334e-15,1.334e-15,0,0,native:blocked|native:cta,250,ok,0
cfloat,64,128,8192,walk,gather,0,1,16.9887,10.8132,1.5711,0.0107,0.0102,6.586e-07,6.586e-07,0,0,native:cta|native:blocked,58,ok,0
cfloat,256,64,2048,walk,gather,0,1,15.1473,8.8647,1.7087,0.0198,0.0021,4.310e-07,4.310e-07,0,0,native:blocked|native:blocked,250,ok,0
cfloat,512,128,1024,walk,gather,0,1,35.8009,18.8118,1.9031,0.0118,0.0201,4.331e-07,4.331e-07,0,0,native:blocked|native:blocked,504,ok,0
cfloat,1024,16,256,walk,gather,0,1,9.0945,7.0296,1.2937,0.0135,0.0018,6.314e-07,6.314e-07,0,0,native:blocked|native:blocked,1014,ok,0
cfloat,128,32,4096,walk,gather,0,1,7.2635,4.9942,1.4544,0.0305,0.0227,3.013e-07,3.013e-07,0,0,native:blocked|native:blocked,124,ok,0
cfloat,256,1,2048,walk,gather,0,1,1.2688,1.2676,1.0010,0.0132,0.0133,3.208e-07,3.208e-07,0,0,native:blocked|native:cta,250,ok,0
cdouble,64,128,8192,walk,gather,0,1,74.2115,59.0181,1.2574,0.0081,0.0110,8.619e-16,8.619e-16,0,0,native:cta|native:blocked,58,ok,0
cdouble,256,64,2048,walk,gather,0,1,104.8714,94.2689,1.1125,0.0003,0.0002,1.141e-15,1.141e-15,0,0,native:blocked|native:blocked,250,ok,0
cdouble,512,128,1024,walk,gather,0,1,283.6985,261.9050,1.0832,0.0019,0.0011,1.532e-15,1.532e-15,0,0,native:blocked|native:blocked,504,ok,0
cdouble,1024,16,256,walk,gather,0,1,91.8425,88.3124,1.0400,0.0082,0.0070,2.905e-15,2.905e-15,0,0,native:blocked|native:blocked,1014,ok,0
cdouble,128,32,4096,walk,gather,0,1,69.9755,66.5111,1.0521,0.0083,0.0096,7.578e-16,7.578e-16,0,0,native:blocked|native:blocked,124,ok,0
cdouble,256,1,2048,walk,gather,0,1,2.8565,2.8478,1.0031,0.0084,0.0063,1.297e-15,1.297e-15,0,0,native:blocked|native:cta,250,ok,0
