type,n,nrhs,batch,armA,armB,spellA,spellB,medA,medB,ratio,relsdA,relsdB,resA,resB,bitdiff,ws,route,ntpiv,flag,foreign
float,64,1,8192,walk,gather,0,1,0.1796,0.1793,1.0016,0.0166,0.0047,4.701e-07,4.701e-07,0,0,native:cta|native:cta,58,ok,0
float,64,4,8192,walk,gather,0,1,0.2792,0.2790,1.0007,0.0187,0.0038,4.701e-07,4.701e-07,0,0,native:cta|native:cta,58,ok,0
float,64,16,8192,walk,gather,0,1,2.1000,1.6918,1.2413,0.0048,0.0018,5.977e-07,5.977e-07,0,0,native:cta|native:blocked,58,ok,0
float,64,32,8192,walk,gather,0,1,3.0687,2.2404,1.3697,0.0285,0.0645,5.977e-07,5.977e-07,0,0,native:cta|native:blocked,58,ok,0
float,64,64,8192,walk,gather,0,1,3.6923,2.0642,1.7887,0.0032,0.0033,5.977e-07,5.977e-07,0,0,native:cta|native:blocked,58,ok,0
float,64,128,8192,walk,gather,0,1,6.3110,3.1511,2.0028,0.0014,0.0041,5.977e-07,5.977e-07,0,0,native:cta|native:blocked,58,ok,0
float,128,1,4096,walk,gather,0,1,0.3507,0.3509,0.9995,0.0077,0.0059,8.420e-07,8.420e-07,0,0,native:cta|native:cta,124,ok,0
float,128,4,4096,walk,gather,0,1,0.4164,0.4165,0.9999,0.0075,0.0037,8.420e-07,8.420e-07,0,0,native:cta|native:cta,124,ok,0
float,128,16,4096,walk,gather,0,1,2.3101,1.8886,1.2232,0.0041,0.0093,8.418e-07,8.418e-07,0,0,native:cta|native:blocked,124,ok,0
float,128,32,4096,walk,gather,0,1,3.3293,2.3317,1.4278,0.0473,0.0566,8.418e-07,8.418e-07,0,0,native:cta|native:blocked,124,ok,0
float,128,64,4096,walk,gather,0,1,5.5816,2.7846,2.0044,0.0388,0.0478,8.418e-07,8.418e-07,0,0,native:cta|native:blocked,124,ok,0
float,128,128,4096,walk,gather,0,1,9.5769,4.4732,2.1410,0.0054,0.0033,8.418e-07,8.418e-07,0,0,native:cta|native:blocked,124,ok,0
float,256,1,2048,walk,gather,0,1,0.6911,0.6911,1.0000,0.0084,0.0034,4.751e-07,4.751e-07,0,0,native:blocked|native:cta,250,ok,0
float,256,4,2048,walk,gather,0,1,0.7741,0.7769,0.9964,0.0048,0.0025,4.063e-07,4.063e-07,0,0,native:blocked|native:cta,250,ok,0
float,256,16,2048,walk,gather,0,1,3.1749,2.7173,1.1684,0.0026,0.0009,3.295e-07,3.295e-07,0,0,native:blocked|native:blocked,250,ok,0
float,256,32,2048,walk,gather,0,1,3.9591,2.9309,1.3508,0.0034,0.0013,3.295e-07,3.295e-07,0,0,native:blocked|native:blocked,250,ok,0
float,256,64,2048,walk,gather,0,1,8.3201,3.6933,2.2528,0.0369,0.0030,3.295e-07,3.295e-07,0,0,native:blocked|native:blocked,250,ok,0
float,256,128,2048,walk,gather,0,1,19.8590,7.1161,2.7907,0.0179,0.0031,3.295e-07,3.295e-07,0,0,native:blocked|native:blocked,250,ok,0
float,512,1,1024,walk,gather,0,1,1.3082,1.3084,0.9999,0.0311,0.0111,5.270e-07,5.270e-07,0,0,native:blocked|native:cta,504,ok,0
float,512,4,1024,walk,gather,0,1,1.4808,1.4801,1.0005,0.0035,0.0042,6.433e-07,6.433e-07,0,0,native:blocked|native:cta,504,ok,0
float,512,16,1024,walk,gather,0,1,4.5345,4.0515,1.1192,0.0170,0.0251,3.863e-07,3.863e-07,0,0,native:blocked|native:blocked,504,ok,0
float,512,32,1024,walk,gather,0,1,4.9487,3.9339,1.2580,0.0050,0.0011,4.491e-07,4.491e-07,0,0,native:blocked|native:blocked,504,ok,0
