typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
double,satext_ta0,0,1024,3,2,1024,0,0,0,0.32215,0.0339303,0.10532453825857518,0.0020135424679416335,0.0006243240726369704,0.0020135424679416335,874.683,874.683,True,234.368,2225.2,0.2325079365079365,2.2075396825396822,75.501568,False
double,satext_ta0,0,1024,3,2,1024,0,0,1,0.321849,0.0448865,0.13946446936296214,0.011168391387165405,0.0005959564889125024,0.011168391387165405,2210.61,2210.61,True,234.587,1682.05,0.2327251984126984,1.6687003968253968,75.501568,False
double,satext_ta0,0,1024,3,2,2048,0,0,0,0.633028,0.164276,0.25950826819666745,0.0007374397341033888,0.0007374397341033888,0.0007331807446005503,874.683,874.683,True,238.541,919.202,0.23664781746031746,0.911906746031746,151.003136,False
double,satext_ta0,0,1024,3,2,2048,0,0,1,0.632238,0.169262,0.2677188020966788,0.0005494966383476504,0.0004568738354860037,0.0005494966383476504,2210.61,2210.61,True,238.839,892.126,0.23694345238095238,0.8850456349206349,151.003136,False
double,satext_ta0,0,1024,3,2,4096,0,0,0,1.28949,0.326113,0.25290075921488336,0.0013237171284771498,0.0013237171284771498,0.0002595259925240638,874.683,874.683,True,234.205,926.079,0.23234623015873018,0.9187291666666666,302.006272,False
double,satext_ta0,0,1024,3,2,4096,0,0,1,1.29464,0.333302,0.25744763022925293,0.022259933263300995,0.022259933263300995,0.0007157232779881309,2210.61,2210.61,True,233.275,906.104,0.23142361111111112,0.8989126984126985,302.006272,False
double,satext_ta0,0,1024,3,2,8192,0,0,0,2.59733,0.649345,0.25000481263451313,0.002155736852845037,0.002155736852845037,0.000173986093679015,874.683,874.683,True,232.551,930.187,0.23070535714285714,0.9228045634920635,604.012544,False
double,satext_ta0,0,1024,3,2,8192,0,0,1,2.59135,0.663572,0.2560719316186544,0.0037047826008330667,0.001020194107318579,0.0037047826008330667,2210.61,2210.61,True,233.088,910.245,0.23123809523809524,0.9030208333333334,604.012544,False
float,satext_ta0,0,1024,3,1,1024,0,0,0,0.315272,0.0100715,0.03194543124666954,0.006610101753406582,0.006610101753406582,0.0028667825050886163,440.696,440.696,True,119.747,3748.46,0.11879662698412699,3.7187103174603173,37.752832,True
float,satext_ta0,0,1024,3,1,1024,0,0,1,0.314552,0.0152037,0.04833445662402401,0.003493873201917954,0.0006653780614969862,0.003493873201917954,1134.05,1134.05,True,120.021,2483.14,0.11906845238095239,2.4634325396825396,37.752832,True
float,satext_ta0,0,1024,3,1,2048,0,0,0,0.622063,0.0412328,0.0662839615923146,0.002606536636964423,0.002606536636964423,0.0010884708290487184,440.696,440.696,True,121.379,1831.2,0.12041567460317461,1.8166666666666667,75.505664,False
float,satext_ta0,0,1024,3,1,2048,0,0,1,0.62083,0.0454208,0.0731614129471836,0.007155135972946316,0.0020381747016091365,0.007155135972946316,1134.05,1134.05,True,121.621,1662.36,0.12065575396825397,1.6491666666666667,75.505664,False
float,satext_ta0,0,1024,3,1,4096,0,0,0,1.25443,0.164509,0.13114243122374306,0.0009826375325845205,0.0009826375325845205,0.00026562437313460053,440.696,440.696,True,120.382,917.949,0.11942658730158731,0.9106636904761904,151.011328,False
float,satext_ta0,0,1024,3,1,4096,0,0,1,1.25284,0.165871,0.13239599629641455,0.0009983796813639412,0.0009983796813639412,0.0005695220984982306,1134.05,1134.05,True,120.535,910.416,0.11957837301587301,0.9031904761904762,151.011328,False
float,satext_ta0,0,1024,3,1,8192,0,0,0,2.50546,0.326901,0.13047544163546815,0.0012262698266984906,0.0012262698266984906,0.0006683093658324692,440.696,440.696,True,120.546,923.898,0.11958928571428572,0.9165654761904762,302.022656,False
float,satext_ta0,0,1024,3,1,8192,0,0,1,2.5019,0.328207,0.13118310084335905,0.0029246532635197253,0.0029246532635197253,0.00023270283692913314,1134.05,1134.05,True,120.717,920.219,0.11975892857142857,0.9129156746031747,302.022656,False
float,satext_ta0,0,1024,3,2,1024,0,0,0,0.315657,0.0110007,0.034850169646166565,0.009257956311871061,0.004066154084971979,0.009257956311871061,874.683,874.683,True,146.176,4194.42,0.14501587301587301,4.161130952380953,46.14144,True
float,satext_ta0,0,1024,3,2,1024,0,0,1,0.315139,0.0211324,0.06705739372150067,0.004804234256402491,0.002174662609197846,0.004804234256402491,2210.61,2210.61,True,146.416,2183.44,0.14525396825396825,2.1661111111111113,46.14144,True
float,satext_ta0,0,1024,3,2,2048,0,0,0,0.622672,0.101702,0.16333157745972196,0.003937016599429555,0.003937016599429555,0.0026393974553106134,874.683,874.683,True,148.205,907.386,0.14702876984126986,0.9001845238095237,92.28288,False
float,satext_ta0,0,1024,3,2,2048,0,0,1,0.621431,0.10251,0.1649579760263006,0.002374986120743896,0.002374986120743896,0.0005618261633011414,2210.61,2210.61,True,148.501,900.232,0.14732242063492065,0.8930873015873015,92.28288,False
float,satext_ta0,0,1024,3,2,4096,0,0,0,1.25531,0.200414,0.1596529940811433,0.004936376700230523,0.0009575961316328238,0.004936376700230523,874.683,874.683,True,147.029,920.924,0.14586210317460316,0.9136150793650794,184.56576,False
float,satext_ta0,0,1024,3,2,4096,0,0,1,1.25557,0.201434,0.16043231361055138,0.012849940664399435,0.012849940664399435,0.00026505505525383004,2210.61,2210.61,True,146.998,916.261,0.1458313492063492,0.9089890873015872,184.56576,False
float,satext_ta0,0,1024,3,2,8192,0,0,0,2.52919,0.397843,0.15730055867688866,0.012273494676161144,0.012273494676161144,0.00024644771932646797,874.683,874.683,True,145.948,927.832,0.14478968253968255,0.9204682539682539,369.13152,False
float,satext_ta0,0,1024,3,2,8192,0,0,1,2.52651,0.399488,0.15811851130611002,0.016535180941298473,0.016535180941298473,0.0002044579561839154,2210.61,2210.61,True,146.103,924.012,0.14494345238095238,0.9166785714285713,369.13152,False
