2775 MHz, 54
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       1024    0       0       0       0       100         0.010072    2.8873e-05  440.70      624.68      3748.5      0.0098355   3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       1024    0       0       1       0       100         0.015204    5.3120e-05  1134.1      413.81      2483.1      0.014847    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       2048    0       0       0       0       100         0.041233    4.4881e-05  440.70      305.17      1831.2      0.020133    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       2048    0       0       1       0       100         0.045421    0.00032499  1134.1      277.03      1662.4      0.022178    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       4096    0       0       0       0       100         0.16451     4.3698e-05  440.70      152.97      917.95      0.040163    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       4096    0       0       1       0       100         0.16587     9.4467e-05  1134.1      151.72      910.42      0.040496    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       8192    0       0       0       0       100         0.32690     0.00021847  440.70      153.97      923.90      0.039905    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       8192    0       0       1       0       100         0.32821     7.6375e-05  1134.1      153.35      920.22      0.040064    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1024    0       0       0       0       100         0.011001    0.00010184  874.68      1143.8      4194.4      0.010743    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1024    0       0       1       0       100         0.021132    0.00010153  2210.6      595.43      2183.4      0.020637    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       2048    0       0       0       0       100         0.10170     0.00026843  874.68      247.45      907.39      0.049659    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       2048    0       0       1       0       100         0.10251     5.7593e-05  2210.6      245.50      900.23      0.050054    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       4096    0       0       0       0       100         0.20041     0.00098932  874.68      251.14      920.92      0.048929    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       4096    0       0       1       0       100         0.20143     5.3391e-05  2210.6      249.87      916.26      0.049178    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8192    0       0       0       0       100         0.39784     9.8048e-05  874.68      253.02      927.83      0.048565    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8192    0       0       1       0       100         0.39949     8.1679e-05  2210.6      251.98      924.01      0.048766    3072        3           
2760 MHz, 64
