name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,128,512,131,1.53431,0.0223687,11197.2,2.99669
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,256,512,74,2.73031,0.00635458,12584.5,5.33264
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,384,512,53,3.78727,0.0112144,13608.6,7.39701
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,131,1.53321,0.0173573,11205.2,2.99455
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,256,512,74,2.73119,0.00418869,12580.5,5.33436
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,384,512,53,3.78218,0.0140316,13627,7.38707
