name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,128,512,200,0.956939,0.003715,17952.9,1.86902
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,256,512,153,1.31343,0.0110631,26160.3,2.56529
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,384,512,123,1.63034,0.0109666,31612.9,3.18425
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,200,0.956571,0.00241147,17959.9,1.8683
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,256,512,153,1.31057,0.00166172,26217.4,2.55971
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,384,512,123,1.62776,0.00352932,31663,3.17921
