210 MHz, 49
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       512     0       0       1       1       100         0.16283     0.00065077  1134.1      19.319      115.92      0.31804     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       512     0       0       1       1       100         0.16320     0.00017627  2210.6      38.551      141.37      0.31875     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       4       512     0       0       1       1       100         0.16658     0.00018903  4394.9      75.537      188.85      0.32535     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       8       512     0       0       1       1       100         0.25185     0.00031002  8677.2      99.924      191.53      0.49189     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       12      512     0       0       1       1       100         0.35098     0.0011980   13024.      107.55      185.23      0.68551     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       25      512     0       0       1       1       100         0.66428     0.0096388   26970.      118.39      179.95      1.2974      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       1       512     0       0       1       1       100         0.19900     0.0010035   1921.5      31.615      158.08      0.38868     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       2       512     0       0       1       1       100         0.20098     0.00076671  3775.3      62.607      177.40      0.39254     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       4       512     0       0       1       1       100         0.30102     0.0020753   7616.2      83.601      146.31      0.58794     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       8       512     0       0       1       1       100         0.51762     0.019019    15100.      97.238      117.50      1.0110      6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       12      512     0       0       1       1       100         0.72921     0.017806    22678.      103.53      106.41      1.4242      6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       25      512     0       0       1       1       100         1.4018      0.0016230   46974.      112.21      94.255      2.7378      6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       1       512     0       0       1       1       100         0.22061     0.00017734  2451.3      38.024      180.62      0.43089     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       2       512     0       0       1       1       100         0.25430     0.00019443  4830.6      65.974      173.19      0.49668     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       4       512     0       0       1       1       100         0.38077     0.00029472  9744.1      88.124      137.70      0.74368     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       8       512     0       0       1       1       100         0.70549     0.017926    19326.      95.124      98.100      1.3779      8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       12      512     0       0       1       1       100         0.97222     0.021981    28999.      103.54      88.442      1.8989      8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       25      512     0       0       1       1       100         1.9415      0.016689    60059.      108.02      72.373      3.7919      8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      1       512     0       0       1       1       100         0.26675     0.0010301   3521.2      47.171      212.28      0.52100     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      2       512     0       0       1       1       100         0.36916     0.0018309   6912.3      68.171      164.75      0.72101     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      4       512     0       0       1       1       100         0.56112     0.00035702  13926.      89.698      123.34      1.0959      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      8       512     0       0       1       1       100         1.0191      0.0036260   27601.      98.779      84.376      1.9904      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      12      512     0       0       1       1       100         1.4911      0.019578    41478.      101.26      68.915      2.9124      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      25      512     0       0       1       1       100         3.0170      0.018887    85844.      104.27      52.134      5.8926      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      1       512     0       0       1       1       100         0.34861     0.00097530  4553.1      48.125      210.55      0.68089     16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      2       512     0       0       1       1       100         0.54388     0.00074290  8975.8      61.694      142.67      1.0623      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      4       512     0       0       1       1       100         0.80316     0.0028658   18039.      83.556      107.06      1.5687      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      8       512     0       0       1       1       100         1.4331      0.0032778   35801.      93.658      71.708      2.7989      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      12      512     0       0       1       1       100         1.9706      0.0016629   53883.      102.16      60.661      3.8489      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      25      512     0       0       1       1       100         4.0393      0.0024845   1.1127e+05  103.84      43.093      7.8893      16384       16          
2775 MHz, 58
