2760 MHz, 61
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       8       512     0       0       1       1       100         0.88859     0.00097705  38832.      226.57      120.37      1.7355      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       12      512     0       0       1       1       100         1.4112      0.0034040   58403.      213.99      99.568      2.7563      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       25      512     0       0       1       1       100         2.9166      0.0060683   1.2144e+05  215.71      85.566      5.6965      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       1       512     0       0       1       1       100         0.17246     0.00030416  6455.9      194.56      352.66      0.33684     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       2       512     0       0       1       1       100         0.31373     0.00046187  12841.      213.90      220.60      0.61276     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       4       512     0       0       1       1       100         0.62472     0.00093127  25900.      214.85      137.64      1.2202      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       8       512     0       0       1       1       100         1.2194      0.0045821   51462.      220.13      98.028      2.3817      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       12      512     0       0       1       1       100         1.9249      0.0042345   77375.      209.18      79.533      3.7596      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       25      512     0       0       1       1       100         3.8006      0.0080849   1.6076e+05  220.72      68.975      7.4231      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      1       512     0       0       1       1       100         0.29906     0.00049806  9662.0      168.30      287.52      0.58410     12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      2       512     0       0       1       1       100         0.51556     0.00080873  19172.      195.25      183.05      1.0070      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      4       512     0       0       1       1       100         0.94548     0.0013382   38680.      212.94      117.56      1.8466      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      8       512     0       0       1       1       100         1.9125      0.0078349   76860.      210.54      75.662      3.7354      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      12      512     0       0       1       1       100         2.9829      0.023701    1.1558e+05  202.48      59.761      5.8259      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      25      512     0       0       1       1       71          5.6493      0.0086705   2.4008e+05  222.73      50.858      11.034      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      1       512     0       0       1       1       100         0.43175     0.00060462  12782.      155.43      257.44      0.84327     16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      2       512     0       0       1       1       100         0.71230     0.0010121   25400.      188.43      167.82      1.3912      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      4       512     0       0       1       1       100         1.2812      0.0055450   51229.      209.52      106.40      2.5023      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      8       512     0       0       1       1       100         2.5966      0.0088765   1.0191e+05  206.76      65.419      5.0716      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      12      512     0       0       1       1       98          4.0841      0.0085532   1.5324e+05  197.18      49.809      7.9768      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      25      512     0       0       1       1       53          7.6412      0.011063    3.1786e+05  219.56      40.894      14.924      16384       16          
2775 MHz, 58
