2760 MHz, 69
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      512     0       0       0       0       100         0.70589     0.0083922   98011.      2376.8      790.28      1.3787      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      512     1       0       0       0       100         1.1869      0.0025238   98451.      1413.6      470.02      2.3181      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      128     0       0       0       0       100         0.14086     0.0011874   47049.      1429.3      848.66      1.1004      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      128     1       0       0       0       100         0.14194     0.00064198  47285.      1418.4      842.15      1.1089      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      512     0       0       0       0       100         0.52438     0.00040910  47049.      1535.7      911.84      1.0242      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      512     1       0       0       0       100         0.52676     0.0012184   47285.      1528.8      907.73      1.0288      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      128     0       0       0       0       100         0.20943     0.0010243   97978.      2002.7      831.13      1.6362      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      128     1       0       0       0       100         0.23170     0.0014673   98379.      1810.3      751.26      1.8101      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      512     0       0       0       0       100         0.77632     0.0036761   97978.      2161.1      896.87      1.5162      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      512     1       0       0       0       100         0.86519     0.0094966   98379.      1939.1      804.74      1.6898      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      128     0       0       0       0       100         0.36723     0.0022110   1.9626e+05  2284.3      759.53      2.8690      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      128     1       0       0       0       100         0.62339     0.0077230   1.9655e+05  1345.6      447.43      4.8702      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      512     0       0       0       0       100         1.3724      0.013115    1.9626e+05  2444.9      812.93      2.6805      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      512     1       0       0       0       100         2.4188      0.0034550   1.9655e+05  1387.2      461.26      4.7242      65536       16          
2670 MHz, 72
