2760 MHz, 63
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    6       25      512     0       0       1       0       100         1.2419      0.00073009  46974.      126.65      200.96      2.4255      6144        6           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       1       512     0       0       1       0       100         0.22220     0.00013006  2451.3      37.752      273.71      0.43399     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       2       512     0       0       1       0       100         0.22634     0.00023225  4830.6      74.124      305.77      0.44207     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       4       512     0       0       1       0       100         0.34759     0.00023799  9744.1      96.533      247.37      0.67890     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       8       512     0       0       1       0       100         0.57380     0.00016505  19326.      116.95      208.33      1.1207      8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       12      512     0       0       1       0       100         0.80811     0.00022982  28999.      124.57      189.45      1.5783      8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       25      512     0       0       1       0       100         1.6117      0.010329    60059.      130.12      162.66      3.1478      8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      1       512     0       0       1       0       100         0.25638     0.00023185  3521.2      49.079      335.38      0.50075     12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      2       512     0       0       1       0       100         0.30751     0.00067627  6912.3      81.838      306.90      0.60060     12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      4       512     0       0       1       0       100         0.52838     0.016842    13926.      95.256      210.36      1.0320      12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      8       512     0       0       1       0       100         0.82132     0.00033884  27601.      122.56      176.19      1.6041      12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      12      512     0       0       1       0       100         1.1697      0.0017667   41478.      129.09      152.40      2.2845      12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      25      512     0       0       1       0       100         2.3310      0.0059234   85844.      134.95      123.26      4.5527      12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      1       512     0       0       1       0       100         0.30153     0.00027203  4553.1      55.640      368.62      0.58893     16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      2       512     0       0       1       0       100         0.37628     0.00028458  8975.8      89.174      317.69      0.73492     16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      4       512     0       0       1       0       100         0.65429     0.0031284   18039.      102.57      208.34      1.2779      16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      8       512     0       0       1       0       100         1.0335      0.00074307  35801.      129.87      164.37      2.0185      16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      12      512     0       0       1       0       100         1.4944      0.024057    53883.      134.72      136.13      2.9187      16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      25      512     0       0       1       0       100         3.0013      0.0063872   1.1127e+05  139.75      104.11      5.8619      16384       16          
2775 MHz, 63
