2760 MHz, 67
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       1       512     0       0       1       1       100         0.16507     0.00015094  2521.9      76.228      177.88      0.32240     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     0       0       1       1       100         0.16712     0.00014800  4971.2      150.59      225.89      0.32640     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       4       512     0       0       1       1       100         0.23343     0.0010846   9997.3      215.62      233.60      0.45592     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       8       512     0       0       1       1       100         0.42874     0.00096037  19846.      234.79      205.44      0.83739     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       12      512     0       0       1       1       100         0.61849     0.0060703   29807.      244.13      196.67      1.2080      3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       25      512     0       0       1       1       100         1.4054      0.014407    61992.      223.84      164.15      2.7448      3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       1       512     0       0       1       1       100         0.20255     0.0016019   4875.6      124.24      238.14      0.39561     6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       2       512     0       0       1       1       100         0.31114     0.012012    9659.8      161.77      182.00      0.60769     6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       4       512     0       0       1       1       100         0.51925     0.0012466   19555.      193.86      141.36      1.0142      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       8       512     0       0       1       1       100         0.87354     0.011059    38832.      230.47      122.44      1.7061      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       12      512     0       0       1       1       100         1.2819      0.00099754  58403.      235.59      109.62      2.5036      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       25      512     0       0       1       1       100         2.7520      0.0019997   1.2144e+05  228.62      90.685      5.3750      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       1       512     0       0       1       1       100         0.24685     0.00015467  6455.9      135.93      246.39      0.48212     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       2       512     0       0       1       1       100         0.39464     0.0010956   12841.      170.05      175.37      0.77078     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       4       512     0       0       1       1       100         0.64845     0.018039    25900.      206.98      132.60      1.2665      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       8       512     0       0       1       1       100         1.1958      0.0010022   51462.      224.47      99.963      2.3356      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       12      512     0       0       1       1       100         1.7276      0.011976    77375.      233.07      88.616      3.3743      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       25      512     0       0       1       1       100         3.6942      0.0024130   1.6076e+05  227.07      70.961      7.2153      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      1       512     0       0       1       1       100         0.35699     0.00025560  9662.0      140.99      240.86      0.69725     12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      2       512     0       0       1       1       100         0.57618     0.00029172  19172.      174.71      163.79      1.1253      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      4       512     0       0       1       1       100         1.0164      0.023184    38680.      198.09      109.36      1.9851      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      8       512     0       0       1       1       100         1.8299      0.0061349   76860.      220.04      79.080      3.5740      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      12      512     0       0       1       1       100         2.6297      0.011644    1.1558e+05  229.67      67.786      5.1362      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      25      512     0       0       1       1       72          5.5677      0.021054    2.4008e+05  226.00      51.603      10.874      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      1       512     0       0       1       1       100         0.46948     0.00064119  12782.      142.94      236.76      0.91695     16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      2       512     0       0       1       1       100         0.76561     0.00043947  25400.      175.31      156.14      1.4953      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      4       512     0       0       1       1       100         1.2846      0.011215    51229.      208.97      106.12      2.5090      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      8       512     0       0       1       1       100         2.4440      0.0095576   1.0191e+05  219.67      69.505      4.7735      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      12      512     0       0       1       1       100         3.5844      0.0028091   1.5324e+05  224.67      56.753      7.0008      16384       16          
