typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
cfloat,cfedge,0,2048,16,8,512,1,0,0,0.886199,0.587132,0.6625283937354929,0.01162188176696205,0.01162188176696205,0.002585415204758044,34891.3,34891.3,True,383.369,578.644,0.3803263888888889,0.5740515873015873,339.740672,False
cfloat,cfedge,0,2048,16,8,512,1,0,1,1.12154,0.752154,0.6706439360165487,0.014169891399325927,0.014169891399325927,0.003094844938669475,204184.0,204184.0,True,302.925,451.69,0.30052083333333335,0.4481051587301587,339.740672,False
cfloat,cfedge,0,2048,16,9,512,1,0,0,0.839909,0.618751,0.7366881412152984,0.005341211569759079,0.0008855590307997653,0.005341211569759079,39141.1,39141.1,True,424.472,576.19,0.4211031746031746,0.5716170634920635,356.517888,False
cfloat,cfedge,0,2048,16,9,512,1,0,1,1.29285,1.19871,0.9271841280891053,0.002663521619073838,0.0007967358935684727,0.002663521619073838,229924.0,229924.0,True,275.761,297.418,0.27357242063492065,0.29505753968253967,356.517888,False
cfloat,cfedge,0,2048,16,12,512,1,0,0,1.04701,0.796277,0.7605247323330245,0.002344033546115234,0.0009037993906457436,0.002344033546115234,52154.3,52154.3,True,388.582,510.94,0.38549801587301585,0.5068849206349206,406.849536,False
cfloat,cfedge,0,2048,16,12,512,1,0,1,1.46507,1.24532,0.8500071668930494,0.030812930440183742,0.030812930440183742,0.002836170622811807,307186.0,307186.0,True,277.7,326.703,0.2754960317460317,0.32411011904761905,406.849536,False
cfloat,cfedge,0,2048,16,16,512,1,0,0,1.78757,1.85822,1.0395229277734577,0.02663492898180211,0.02663492898180211,0.0015672471504988646,69771.2,69771.2,True,265.141,255.06,0.2630367063492064,0.2530357142857143,473.9584,False
cfloat,cfedge,0,2048,16,16,512,1,0,1,1.89231,1.72023,0.909063525532286,0.002767548525487871,0.0010422393793828707,0.002767548525487871,407536.0,407536.0,True,250.465,275.52,0.24847718253968254,0.2733333333333333,473.9584,False
cfloat,cfedge,0,2048,16,17,512,1,0,0,1.38886,1.76893,1.2736560920467146,0.016500151203145026,0.016500151203145026,0.01031324020735699,73932.2,73932.2,True,353.338,277.419,0.3505337301587302,0.27521726190476187,490.735616,False
cfloat,cfedge,0,2048,16,17,512,1,0,1,2.32384,2.17897,0.9376592192233544,0.002646332900407073,0.0008112950977692096,0.002646332900407073,433416.0,433416.0,True,211.175,225.215,0.20949900793650794,0.22342757936507937,490.735616,False
cfloat,cfedge,0,2048,16,20,512,1,0,0,1.61373,1.87567,1.1623195949756153,0.030554801608695382,0.030554801608695382,0.008708621452600937,86755.3,86755.3,True,335.29,288.466,0.33262896825396826,0.2861765873015873,541.067264,False
cfloat,cfedge,0,2048,16,20,512,1,0,1,2.64268,2.09323,0.7920860641470023,0.0069373893169055656,0.0069373893169055656,0.002263731171443176,509084.0,509084.0,True,204.742,258.485,0.2031170634920635,0.2564335317460318,541.067264,False
cfloat,cfedge,0,2048,16,25,512,1,0,0,1.76557,3.02572,1.7137355075131544,0.008852372327908729,0.004087054039205469,0.008852372327908729,108964.0,108964.0,True,353.967,206.547,0.3511577380952381,0.2049077380952381,624.953344,False
cfloat,cfedge,0,2048,16,25,512,1,0,1,3.14262,3.12006,0.9928212765145007,0.004703563393011673,0.0005051581164760613,0.004703563393011673,637304.0,637304.0,True,198.864,200.301,0.1972857142857143,0.1987113095238095,624.953344,False
cfloat,cfedge,0,2048,16,32,512,1,0,0,3.13904,3.63342,1.1574940109077936,0.001166765746872093,0.0003029614149548907,0.001166765746872093,139657.0,139657.0,True,236.503,204.323,0.23462599206349205,0.2027013888888889,742.393856,False
cfloat,cfedge,0,2048,16,32,512,1,0,1,3.31045,3.36335,1.0159797006449274,0.002194553610536332,0.002194553610536332,0.0008759778197333015,815096.0,815096.0,True,224.258,220.73,0.22247817460317462,0.2189781746031746,742.393856,False
cfloat,cfedge,0,2048,16,50,512,1,0,0,3.43975,5.85732,1.7028330547278143,0.009326210621922654,0.0048779707827603744,0.009326210621922654,218798.0,218798.0,True,303.622,178.304,0.3012123015873016,0.1768888888888889,1044.383744,False
cfloat,cfedge,0,2048,16,50,512,1,0,1,6.373,5.99945,0.9413855327161462,0.004510396786372084,0.001530561744861133,0.004510396786372084,1275990.0,1275990.0,True,163.876,174.08,0.16257539682539682,0.1726984126984127,1044.383744,False
float,cfedge,0,2048,16,8,512,1,0,0,0.575393,0.234275,0.40715649999217923,0.0008887802795859566,0.0006382663675088157,0.0008887802795859566,15784.6,15784.6,True,357.187,877.272,0.35435218253968254,0.8703095238095239,205.522944,False
float,cfedge,0,2048,16,8,512,1,0,1,0.706945,0.361107,0.5107992842441774,0.0008092975212333186,0.0005775541237295687,0.0008092975212333186,71614.4,71614.4,True,290.72,569.147,0.28841269841269845,0.5646299603174604,205.522944,False
float,cfedge,0,2048,16,9,512,1,0,0,0.594427,0.239048,0.40214862380073585,0.0010143617298675866,0.0010143617298675866,0.0005421212476155417,17641.5,17641.5,True,359.862,894.847,0.3570059523809524,0.8877450396825397,213.911552,False
float,cfedge,0,2048,16,9,512,1,0,1,0.874937,0.410714,0.4694212268997654,0.012198249702550013,0.012198249702550013,0.002954172489859123,80546.1,80546.1,True,244.488,520.829,0.24254761904761904,0.5166954365079365,213.911552,False
float,cfedge,0,2048,16,12,512,1,0,0,0.670084,0.270621,0.4038613069406224,0.007667143348077199,0.0014583022427038998,0.007667143348077199,23546.4,23546.4,True,356.787,883.439,0.35395535714285714,0.8764275793650793,239.077376,False
float,cfedge,0,2048,16,12,512,1,0,1,1.00587,0.486185,0.48334774871504266,0.1253670951514609,0.1253670951514609,0.0015937492929646122,107426.0,107426.0,True,237.682,491.742,0.2357956349206349,0.48783928571428575,239.077376,False
float,cfedge,0,2048,16,16,512,1,0,0,0.875549,0.474161,0.541558496440519,0.011139799143166174,0.011139799143166174,0.003201992572143217,31309.6,31309.6,True,311.384,574.978,0.3089126984126984,0.5704146825396825,272.631808,False
float,cfedge,0,2048,16,16,512,1,0,1,1.21701,0.617834,0.5076655080894981,0.001737230388745197,0.0012149283900707473,0.001737230388745197,142831.0,142831.0,True,224.018,441.27,0.22224007936507936,0.4377678571428571,272.631808,False
