2760 MHz, 69
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       8       0       0       0       1       100         0.0052269   7.1130e-05  458.72      9.4037      87.774      0.65336     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       8       0       0       1       1       100         0.0052523   7.3027e-05  1134.1      9.3583      87.350      0.65653     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       32      0       0       0       1       100         0.0052413   5.9315e-05  458.72      37.511      350.13      0.16379     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       32      0       0       1       1       100         0.0069922   0.00027736  1134.1      28.118      262.46      0.21851     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       64      0       0       0       1       100         0.0068842   0.00031697  458.72      57.119      533.15      0.10757     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       64      0       0       1       1       100         0.0076276   1.2166e-05  1134.1      51.552      481.18      0.11918     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       128     0       0       0       1       100         0.0084619   4.8867e-05  458.72      92.938      867.48      0.066108    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       128     0       0       1       1       100         0.010994    3.9431e-05  1134.1      71.535      667.70      0.085888    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       256     0       0       0       1       100         0.013707    7.2158e-06  458.72      114.75      1071.1      0.053543    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       256     0       0       1       1       100         0.018329    2.1017e-05  1134.1      85.814      800.98      0.071597    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       512     0       0       0       1       100         0.023802    1.1391e-05  458.72      132.16      1233.6      0.046489    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       512     0       0       1       1       100         0.032148    3.1401e-05  1134.1      97.853      913.35      0.062788    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       1024    0       0       0       1       100         0.044171    1.2360e-05  458.72      142.43      1329.5      0.043136    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       1024    0       0       1       1       100         0.059128    2.5922e-05  1134.1      106.40      993.17      0.057742    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       8       0       0       0       1       100         0.0051718   6.6415e-05  885.78      19.008      114.05      0.64647     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       8       0       0       1       1       100         0.0053853   1.1180e-05  2210.6      18.254      109.53      0.67317     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       32      0       0       0       1       100         0.0055257   1.2125e-05  885.78      71.161      426.99      0.17268     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       32      0       0       1       1       100         0.0075666   3.2503e-06  2210.6      51.968      311.82      0.23646     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       64      0       0       0       1       100         0.0081521   4.2748e-05  885.78      96.470      578.85      0.12738     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       64      0       0       1       1       100         0.010712    1.3932e-05  2210.6      73.416      440.52      0.16738     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       128     0       0       0       1       100         0.013737    0.00051771  885.78      114.50      687.03      0.10732     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       128     0       0       1       1       100         0.017570    0.00013461  2210.6      89.521      537.15      0.13726     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       256     0       0       0       1       100         0.023941    0.00015168  885.78      131.39      788.41      0.093520    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       256     0       0       1       1       100         0.031914    3.3922e-05  2210.6      98.568      591.44      0.12467     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       512     0       0       0       1       100         0.044276    0.00025816  885.78      142.09      852.61      0.086477    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       512     0       0       1       1       100         0.058484    0.00021448  2210.6      107.58      645.49      0.11423     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       1024    0       0       0       1       100         0.086017    6.9034e-05  885.78      146.28      877.76      0.084001    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       1024    0       0       1       1       100         0.11152     0.00015744  2210.6      112.83      677.02      0.10891     3072        3           
2775 MHz, 58
