2790 MHz, 50
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      12      8       0       0       1       0       100         0.025605    3.9820e-05  53883.      122.86      72.948      3.2006      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      12      32      0       0       1       0       100         0.056499    0.00034811  53883.      222.71      132.24      1.7656      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      12      128     0       0       1       0       100         0.16792     0.0063443   53883.      299.74      177.97      1.3119      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      12      512     0       0       1       0       100         0.61853     0.013241    53883.      325.49      193.26      1.2081      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      25      8       0       0       1       0       100         0.027545    0.00052710  1.1127e+05  237.93      98.741      3.4431      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      25      32      0       0       1       0       100         0.076526    0.0031205   1.1127e+05  342.56      142.16      2.3914      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      25      128     0       0       1       0       100         0.29209     0.0058779   1.1127e+05  358.99      148.98      2.2820      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      25      512     0       0       1       0       100         1.1114      0.0026183   1.1127e+05  377.39      156.62      2.1707      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      50      8       0       0       1       0       100         0.041348    0.00015616  2.2244e+05  316.99      105.40      5.1686      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      50      32      0       0       1       0       100         0.13145     0.00037583  2.2244e+05  398.85      132.62      4.1078      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      50      128     0       0       1       0       100         0.52897     0.00068060  2.2244e+05  396.46      131.82      4.1326      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      50      512     0       0       1       0       100         2.1051      0.0051705   2.2244e+05  398.49      132.50      4.1115      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      12      8       0       0       1       0       100         0.043501    0.00033525  1.0758e+05  144.63      85.874      5.4376      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      12      32      0       0       1       0       100         0.12380     0.00029194  1.0758e+05  203.27      120.69      3.8689      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      12      128     0       0       1       0       100         0.47352     0.0024205   1.0758e+05  212.59      126.22      3.6993      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      12      512     0       0       1       0       100         1.7714      0.0021408   1.0758e+05  227.30      134.96      3.4599      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      8       0       0       1       0       100         0.060545    5.9506e-05  2.2318e+05  216.49      89.842      7.5682      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      32      0       0       1       0       100         0.21334     0.00029435  2.2318e+05  245.75      101.99      6.6669      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      128     0       0       1       0       100         0.86375     0.0067456   2.2318e+05  242.80      100.76      6.7481      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      512     0       0       1       0       100         3.4612      0.010560    2.2318e+05  242.36      100.58      6.7601      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      8       0       0       1       0       100         0.11267     0.00036728  4.4688e+05  232.67      77.363      14.083      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      32      0       0       1       0       100         0.41575     0.0021188   4.4688e+05  252.21      83.861      12.992      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      128     0       0       1       0       100         1.6439      0.0027378   4.4688e+05  255.14      84.834      12.843      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      512     0       0       1       0       61          6.6317      0.014717    4.4688e+05  252.98      84.117      12.953      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      8       0       0       1       0       100         0.11031     0.0057155   2.1262e+05  114.07      67.727      13.789      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      32      0       0       1       0       100         0.29058     0.0070065   2.1262e+05  173.21      102.84      9.0807      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      128     0       0       1       0       100         1.1173      0.00097724  2.1262e+05  180.18      106.98      8.7292      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      512     0       0       1       0       87          4.6423      0.0045237   2.1262e+05  173.47      103.00      9.0669      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      8       0       0       1       0       100         0.15354     0.0012765   4.4286e+05  170.74      70.857      19.192      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      32      0       0       1       0       100         0.55488     0.0024200   4.4286e+05  188.97      78.424      17.340      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      128     0       0       1       0       100         2.2397      0.0021304   4.4286e+05  187.27      77.719      17.497      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      512     0       0       1       0       46          8.7768      0.0098340   4.4286e+05  191.15      79.329      17.142      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      8       0       0       1       0       100         0.27476     0.00040029  8.8738e+05  190.82      63.447      34.345      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      32      0       0       1       0       100         1.0703      0.0010322   8.8738e+05  195.95      65.153      33.445      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      128     0       0       1       0       94          4.2683      0.011220    8.8738e+05  196.53      65.348      33.346      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      512     0       0       1       0       24          17.053      0.0095580   8.8738e+05  196.76      65.424      33.307      65536       16          
2775 MHz, 64
