2775 MHz, 58
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       8       0       0       0       0       100         0.0037669   9.2403e-05  440.70      13.049      78.300      0.47086     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       8       0       0       1       0       100         0.0038124   0.00015685  1134.1      12.893      77.364      0.47655     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       32      0       0       0       0       100         0.0035429   0.00044557  440.70      55.494      333.00      0.11071     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       32      0       0       1       0       100         0.0035908   0.00054082  1134.1      54.753      328.55      0.11221     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       64      0       0       0       0       100         0.0030781   0.00078607  440.70      127.75      766.56      0.048096    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       64      0       0       1       0       100         0.0032458   2.4214e-05  1134.1      121.15      726.96      0.050715    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       128     0       0       0       0       100         0.0029173   1.0303e-05  440.70      269.58      1617.6      0.022791    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       128     0       0       1       0       100         0.0036174   5.2029e-06  1134.1      217.41      1304.6      0.028261    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       256     0       0       0       0       100         0.0040022   2.0150e-06  440.70      393.00      2358.3      0.015634    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       256     0       0       1       0       100         0.0053995   3.2417e-06  1134.1      291.30      1748.0      0.021092    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       512     0       0       0       0       100         0.0059559   1.2668e-06  440.70      528.17      3169.3      0.011633    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       512     0       0       1       0       100         0.0083912   3.6140e-05  1134.1      374.89      2249.6      0.016389    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       1024    0       0       0       0       100         0.010124    8.4173e-05  440.70      621.41      3728.9      0.0098872   3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       1024    0       0       1       0       100         0.015194    4.7253e-05  1134.1      414.07      2484.7      0.014838    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       0       0       0       100         0.0029009   2.2415e-05  874.68      33.888      124.27      0.36261     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       0       1       0       100         0.0029042   2.6374e-05  2210.6      33.849      124.12      0.36302     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       0       0       0       100         0.0028768   4.1059e-05  874.68      136.68      501.22      0.089901    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       0       1       0       100         0.0032784   1.2410e-06  2210.6      119.94      439.83      0.10245     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       0       0       0       100         0.0028800   3.0617e-05  874.68      273.06      1001.3      0.045001    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       0       1       0       100         0.0036115   1.1998e-05  2210.6      217.76      798.51      0.056430    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       0       0       0       100         0.0030422   1.6512e-06  874.68      517.01      1895.9      0.023767    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       0       1       0       100         0.0042461   2.1176e-06  2210.6      370.43      1358.4      0.033172    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       256     0       0       0       0       100         0.0042052   3.1811e-06  874.68      748.05      2743.1      0.016427    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       256     0       0       1       0       100         0.0062244   2.8530e-06  2210.6      505.39      1853.3      0.024314    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       512     0       0       0       0       100         0.0063807   7.0474e-05  874.68      986.02      3615.7      0.012462    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       512     0       0       1       0       100         0.010903    1.3569e-05  2210.6      577.04      2116.0      0.021295    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1024    0       0       0       0       100         0.011193    3.1572e-05  874.68      1124.2      4122.3      0.010931    3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1024    0       0       1       0       100         0.020917    0.00015820  2210.6      601.57      2205.9      0.020427    3072        3           
2685 MHz, 71
