210 MHz, 45
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       8       0       0       0       0       100         0.019096    0.00058169  440.70      2.5739      15.445      2.3870      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       8       0       0       1       0       100         0.018985    2.8699e-05  1134.1      2.5891      15.536      2.3731      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       32      0       0       0       0       100         0.025402    3.7216e-05  440.70      7.7399      46.444      0.79381     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       32      0       0       1       0       100         0.025497    3.1314e-05  1134.1      7.7111      46.271      0.79678     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       64      0       0       0       0       100         0.034546    0.0029046   440.70      11.383      68.303      0.53977     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       64      0       0       1       0       100         0.029514    2.7692e-05  1134.1      13.323      79.948      0.46115     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       128     0       0       0       0       100         0.050179    0.00024777  440.70      15.673      94.046      0.39202     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       128     0       0       1       0       100         0.053053    7.6941e-05  1134.1      14.823      88.951      0.41448     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       256     0       0       0       0       100         0.085331    2.9672e-05  440.70      18.433      110.61      0.33332     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       256     0       0       1       0       100         0.085326    3.0240e-05  1134.1      18.434      110.61      0.33331     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       512     0       0       0       0       100         0.16197     0.00011055  440.70      19.422      116.54      0.31634     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       512     0       0       1       0       100         0.16189     0.00014136  1134.1      19.431      116.60      0.31620     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       1024    0       0       0       0       100         0.31551     0.00016849  440.70      19.940      119.66      0.30812     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       1024    0       0       1       0       100         0.31544     0.00014585  1134.1      19.945      119.68      0.30804     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       0       0       0       100         0.016115    2.0752e-05  874.68      6.1001      22.369      2.0144      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       0       1       0       100         0.016243    2.4804e-05  2210.6      6.0521      22.193      2.0304      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       0       0       0       100         0.021217    2.2045e-05  874.68      18.533      67.960      0.66303     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       0       1       0       100         0.021322    2.7152e-05  2210.6      18.442      67.627      0.66630     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       0       0       0       100         0.029638    1.9681e-05  874.68      26.535      97.304      0.46309     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       0       1       0       100         0.029788    2.5852e-05  2210.6      26.401      96.812      0.46544     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       0       0       0       100         0.048157    3.6571e-05  874.68      32.661      119.77      0.37623     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       0       1       0       100         0.048855    0.00015341  2210.6      32.194      118.06      0.38168     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       256     0       0       0       0       100         0.085743    0.00022651  874.68      36.688      134.53      0.33493     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       256     0       0       1       0       100         0.085789    0.00013366  2210.6      36.668      134.46      0.33512     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       512     0       0       0       0       100         0.16252     0.0013664   874.68      38.711      141.95      0.31743     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       512     0       0       1       0       100         0.16250     0.0011804   2210.6      38.716      141.97      0.31738     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1024    0       0       0       0       100         0.31614     0.00016620  874.68      39.802      145.95      0.30873     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1024    0       0       1       0       100         0.31590     0.0011658   2210.6      39.832      146.06      0.30850     3072        3           
2790 MHz, 50
