typ,tag,m,nnzrow,nrhs,batch,transB,beta,pattern,r1,r2,worst,best,spread,relsd1,relsd2,quiet,admitted,tv_us_mean,tn_us_mean,fp_mb,l2res
cfloat,sbB,4096,16,50,4,0,0,1,1.0776225429426451,1.0777257092730672,1.0777257092730672,1.0776225429426451,1.0000957351264574,0.010823742181271436,0.008544370903482843,True,True,173.35250000000002,186.8175,16.31848,True
cfloat,sbB,4096,16,50,8,0,0,1,0.9471052599910948,0.9559476797868214,0.9559476797868214,0.9471052599910948,1.009336258776358,0.0038555782144377316,0.003886938246435358,True,True,332.44350000000003,316.32899999999995,32.63696,True
cfloat,sbB,4096,16,50,16,0,0,1,0.9661195767017269,0.9584443350403441,0.9661195767017269,0.9584443350403441,1.0080080202686572,0.0019680075171858804,0.0014395236525518386,True,True,652.067,627.4725,65.27392,True
cfloat,sbB,4096,16,50,32,0,0,1,0.9783601549119749,0.975170062804232,0.9783601549119749,0.975170062804232,1.0032713187467726,0.0023862258214592683,0.009656095487040595,True,True,1299.34,1269.145,130.54784,False
cfloat,sbB,4096,16,50,64,0,0,1,0.9672705438719275,0.9642998598501006,0.9672705438719275,0.9642998598501006,1.0030806641642451,0.0014647456300238418,0.005583792882822497,True,True,2620.265,2530.605,261.09568,False
cfloat,sbB,4096,16,50,128,0,0,1,0.959289116753883,0.9635533485908386,0.9635533485908386,0.959289116753883,1.0044451998490145,0.006014249484393657,0.0007709222548926617,True,True,5266.97,5063.745,522.19136,False
double,sbB,4096,16,50,1,0,0,1,0.7141674428231399,0.7382350725420154,0.7382350725420154,0.7141674428231399,1.0337002616973618,0.006099445244120811,0.0007393337183825422,True,True,63.74530000000001,46.29155,4.07962,True
double,sbB,4096,16,50,2,0,0,1,0.8107937529612644,0.8287060168327509,0.8287060168327509,0.8107937529612644,1.022092256885386,0.002166672914631484,0.0012448584518662596,True,True,110.17,90.2967,8.15924,True
double,sbB,4096,16,50,4,0,0,1,0.8609855864861832,0.8598618298620847,0.8609855864861832,0.8598618298620847,1.00130690371996,0.0014371719684852793,0.006019221454610345,True,True,196.1005,168.72949999999997,16.31848,True
double,sbB,4096,16,50,8,0,0,1,0.7756686291899516,0.7824124785223369,0.7824124785223369,0.7756686291899516,1.0086942401414738,0.0061592154893307825,0.0033627935065692633,True,True,373.41400000000004,290.90150000000006,32.63696,True
double,sbB,4096,16,50,16,0,0,1,0.7841493298113867,0.7899352280783871,0.7899352280783871,0.7841493298113867,1.007378566871175,0.004234044817499127,0.0014921584858967767,True,True,729.6614999999999,574.265,65.27392,True
double,sbB,4096,16,50,32,0,0,1,0.7956212903934929,0.8035020129298696,0.8035020129298696,0.7956212903934929,1.0099051177130756,0.006184886501981575,0.002988056123284954,True,True,1449.4250000000002,1158.8799999999999,130.54784,False
double,sbB,4096,16,50,64,0,0,1,0.7947113235445824,0.795636170820809,0.795636170820809,0.7947113235445824,1.0011637524832306,0.010677108765173136,0.001651374638110776,True,True,2906.215,2310.945,261.09568,False
double,sbB,4096,16,50,128,0,0,1,0.7923302117751793,0.7966730921482909,0.7966730921482909,0.7923302117751793,1.0054811495366074,0.004018832069302015,0.0011632097095810388,True,True,5825.65,4628.455,522.19136,False
float,sbB,4096,16,50,1,0,0,1,0.8091158164143599,0.8024272590407717,0.8091158164143599,0.8024272590407717,1.0083354064785683,0.030786828192827558,0.020519658749910387,False,True,48.5178,39.09325,2.179076,True
float,sbB,4096,16,50,2,0,0,1,0.8119122026725184,0.8323428931266673,0.8323428931266673,0.8119122026725184,1.0251636696515936,0.01614728241702261,0.01968025763841371,True,True,81.166,66.72375,4.358152,True
float,sbB,4096,16,50,4,0,0,1,0.8103150815612674,0.8327498893070622,0.8327498893070622,0.8103150815612674,1.0276865237440338,0.009638437650115357,0.012577692605711755,True,True,146.17350000000002,120.06800000000001,8.716304,True
float,sbB,4096,16,50,8,0,0,1,0.6086815192658716,0.6047231928583436,0.6086815192658716,0.6047231928583436,1.006545683139451,0.005533424099623829,0.004189153063638514,True,True,279.775,169.74050000000003,17.432608,True
float,sbB,4096,16,50,16,0,0,1,0.6603905952346063,0.667853433384618,0.667853433384618,0.6603905952346063,1.0113006426861069,0.002809467147069184,0.003348829803581777,True,True,543.0295000000001,360.627,34.865216,True
float,sbB,4096,16,50,32,0,0,1,0.6807573365827541,0.695226783877303,0.695226783877303,0.6807573365827541,1.0212549267073379,0.0020206280070079897,0.0027329077247157003,True,True,1076.2849999999999,740.425,69.730432,True
float,sbB,4096,16,50,64,0,0,1,0.7110696130303974,0.6977858043855688,0.7110696130303974,0.6977858043855688,1.0190370863972011,0.0033546502374194234,0.006397650637369674,True,True,2134.4950000000003,1503.505,139.460864,False
float,sbB,4096,16,50,128,0,0,1,0.7102372696860645,0.7118019584772816,0.7118019584772816,0.7102372696860645,1.0022030508085118,0.0020288587943848063,0.003839117044564967,True,True,4264.620000000001,3032.23,278.921728,False
cdouble,sbL,1024,3,2,1,0,0,0,0.18806516925023725,0.16743285568417793,0.18806516925023725,0.16743285568417793,1.123227388565702,0.0843751977222398,0.024674265705994607,False,False,16.6188,2.9455799999999996,0.131076,True
cdouble,sbL,1024,3,2,2,0,0,0,0.16326839766343387,0.1751014573515694,0.1751014573515694,0.16326839766343387,1.0724761182046298,0.03807876128455239,0.018328432763022255,False,False,17.19945,2.905805,0.262152,True
cdouble,sbL,1024,3,2,4,0,0,0,0.17318089906962128,0.1733473659245205,0.1733473659245205,0.17318089906962128,1.0009612310352558,0.01826110924692009,0.02397288949544909,False,True,16.8648,2.9220650000000004,0.524304,True
cdouble,sbL,1024,3,2,8,0,0,0,0.17647907647907649,0.13968296256826962,0.17647907647907649,0.13968296256826962,1.2634259270726942,0.10899617161144293,0.011757121924299225,False,False,20.9741,3.3147699999999998,1.048608,True
cdouble,sbL,1024,3,2,16,0,0,0,0.15009076226655443,0.1566592713069507,0.1566592713069507,0.15009076226655443,1.0437635797247196,0.037905143195104754,0.05787646369311015,False,True,23.3178,3.5807599999999997,2.097216,True
cdouble,sbL,1024,3,2,32,0,0,0,0.16822511805464396,0.16732242105039005,0.16822511805464396,0.16732242105039005,1.0053949554314783,0.04479955120729035,0.018833431257967423,False,True,28.18115,4.72806,4.194432,True
cdouble,sbL,1024,3,2,64,0,0,0,0.19845207877109797,0.18506334139834976,0.19845207877109797,0.18506334139834976,1.0723467828451714,0.0018269364535033706,0.08509808300763075,False,False,38.8028,7.43073,8.388864,True
cdouble,sbL,1024,3,2,128,0,0,0,0.22409204567311897,0.22531571949358753,0.22531571949358753,0.22409204567311897,1.0054605857017054,0.0005800748395670496,0.002488389896275482,True,True,57.136449999999996,12.83875,16.777728,True
cdouble,sbL,1024,3,2,1,0,1,0,0.1993958094926707,0.20201320952854693,0.20201320952854693,0.1993958094926707,1.0131266551816498,0.026492084900005448,0.021196982236783606,False,True,14.5776,2.925655,0.131076,True
cdouble,sbL,1024,3,2,2,0,1,0,0.17082968375437949,0.17761160551904753,0.17761160551904753,0.17082968375437949,1.0396999023566604,0.05851177853586575,0.10104633962996194,False,True,16.924599999999998,2.94716,0.262152,True
cdouble,sbL,1024,3,2,4,0,1,0,0.15966398441793025,0.19112553565333906,0.19112553565333906,0.15966398441793025,1.1970485162956743,0.05390797656160738,0.143238148778915,False,False,17.10095,2.979295,0.524304,True
cdouble,sbL,1024,3,2,8,0,1,0,0.1541601098033695,0.15313592184116434,0.1541601098033695,0.15313592184116434,1.0066880974097474,0.08928010018719874,0.0699949355765879,False,True,19.87355,3.05354,1.048608,True
cdouble,sbL,1024,3,2,16,0,1,0,0.17998185272860398,0.1775613252555504,0.17998185272860398,0.1775613252555504,1.0136320646940988,0.1014812282089742,0.0628930272054493,False,True,22.083,3.94803,2.097216,True
cdouble,sbL,1024,3,2,32,0,1,0,0.18387505418454134,0.18523770026303205,0.18523770026303205,0.18387505418454134,1.0074107174816826,0.0023749687536200074,0.018525227669251795,True,True,26.7626,4.939209999999999,4.194432,True
cdouble,sbL,1024,3,2,64,0,1,0,0.20801749028317598,0.2090855819327031,0.2090855819327031,0.20801749028317598,1.0051346242475723,0.0007920488617434758,0.023027440437686866,False,True,36.013799999999996,7.510730000000001,8.388864,True
cdouble,sbL,1024,3,2,128,0,1,0,0.229588199423625,0.2106035512200201,0.229588199423625,0.2106035512200201,1.0901440079885993,0.0005912075252319633,0.018000299351513514,True,True,58.85715,12.929450000000001,16.777728,True
cdouble,sbL,1024,3,2,1,0,0,1,0.2741950634329625,0.27102849298181714,0.2741950634329625,0.27102849298181714,1.0116835334038397,0.0016502359638301965,0.07638696663211272,False,True,17.75935,4.84127,0.131076,True
cdouble,sbL,1024,3,2,2,0,0,1,0.29278731915661566,0.2921736464676216,0.29278731915661566,0.2921736464676216,1.0021003697507058,0.050883267663247814,0.0010236293362025956,False,True,16.6298,4.8638900000000005,0.262152,True
cdouble,sbL,1024,3,2,4,0,0,1,0.28467237894418,0.2868814331827742,0.2868814331827742,0.28467237894418,1.0077599879791195,0.0012525673211903749,0.0013497659595657803,True,True,17.1187,4.892075,0.524304,True
cdouble,sbL,1024,3,2,8,0,0,1,0.24632416343113808,0.23803238759791984,0.24632416343113808,0.23803238759791984,1.0348346538758606,0.07949900863727817,0.0018334258066336274,False,True,20.89735,5.05935,1.048608,True
cdouble,sbL,1024,3,2,16,0,0,1,0.21807029822310356,0.255632658278702,0.255632658278702,0.21807029822310356,1.172248859022374,0.021815977391660947,0.014759591680210368,False,False,23.8117,5.604015,2.097216,True
cdouble,sbL,1024,3,2,32,0,0,1,0.28381353372772655,0.2842846078967749,0.2842846078967749,0.28381353372772655,1.0016598016411025,0.0009309918456536802,0.0015773109558740832,True,True,28.14635,7.9949449999999995,4.194432,True
cdouble,sbL,1024,3,2,64,0,0,1,0.33284007073065186,0.27907497620247496,0.33284007073065186,0.27907497620247496,1.1926546595462904,0.000968449000742565,0.030982025869309593,False,False,41.04265,12.4604,8.388864,True
cdouble,sbL,1024,3,2,128,0,0,1,0.3800946515938118,0.3754702848680797,0.3800946515938118,0.3754702848680797,1.012316198943298,0.0007161321505940935,0.016095080863228275,True,True,57.86280000000001,21.85875,16.777728,True
cdouble,sbL,1024,3,2,1,0,1,1,0.3056513006770978,0.34539991924279856,0.34539991924279856,0.3056513006770978,1.1300456385353086,0.0017052760706683183,0.0033833571726766907,True,True,15.62075,5.064900000000001,0.131076,True
cdouble,sbL,1024,3,2,2,0,1,1,0.3109638936796817,0.3237194687398769,0.3237194687398769,0.3109638936796817,1.0410194730624722,0.033171304223300065,0.007087010042112082,False,True,15.74795,4.995485,0.262152,True
cdouble,sbL,1024,3,2,4,0,1,1,0.27194006848385854,0.30277714106477177,0.30277714106477177,0.27194006848385854,1.113396575770678,0.04338957113475908,0.034248651843987885,False,False,17.502950000000002,5.015365,0.524304,True
cdouble,sbL,1024,3,2,8,0,1,1,0.3146551775580473,0.27461759107562284,0.3146551775580473,0.27461759107562284,1.1457939614341714,0.07986178541085083,0.06481519773921435,False,False,17.8093,5.2262200000000005,1.048608,True
cdouble,sbL,1024,3,2,16,0,1,1,0.2757337213111595,0.23322809883602205,0.2757337213111595,0.23322809883602205,1.1822491487401021,0.01729219737711105,0.007271186440677966,True,True,22.6211,5.717025,2.097216,True
cdouble,sbL,1024,3,2,32,0,1,1,0.3001758304246492,0.2883995048350347,0.3001758304246492,0.2883995048350347,1.0408333765910958,0.001060553005390886,0.056544968513966884,False,True,27.299899999999997,8.03067,4.194432,True
cdouble,sbL,1024,3,2,64,0,1,1,0.34738836250231964,0.3494872349512194,0.3494872349512194,0.34738836250231964,1.0060418617186284,0.0009684454255145309,0.021190576323369546,False,True,36.08255,12.5725,8.388864,True
cdouble,sbL,1024,3,2,128,0,1,1,0.3879560145627461,0.3535887615459976,0.3879560145627461,0.3535887615459976,1.0971955467885472,0.0011896571244591155,0.031910288627747196,False,False,59.243249999999996,21.9191,16.777728,True
cfloat,sbL,1024,3,2,1,0,0,0,0.2765451495785473,0.18400716097269879,0.2765451495785473,0.18400716097269879,1.5029042789241145,0.017713090211132435,0.03984099159580287,False,False,15.10845,3.43383,0.073732,True
cfloat,sbL,1024,3,2,2,0,0,0,0.17314176290222155,0.16760942799457793,0.17314176290222155,0.16760942799457793,1.0330073014020584,0.0632305776482889,0.09291413341264348,False,True,17.25415,2.93905,0.147464,True
cfloat,sbL,1024,3,2,4,0,0,0,0.16596111677931039,0.1928840889145043,0.1928840889145043,0.16596111677931039,1.1622245780076015,0.03635682598377705,0.011891262346905167,False,False,16.504450000000002,2.9446350000000003,0.294928,True
cfloat,sbL,1024,3,2,8,0,0,0,0.20043486335076913,0.18174601703762733,0.20043486335076913,0.18174601703762733,1.102829468385393,0.052493752428896076,0.015522407844870075,False,False,17.78655,3.41378,0.589856,True
cfloat,sbL,1024,3,2,16,0,0,0,0.17053065517592372,0.1659514222773427,0.17053065517592372,0.1659514222773427,1.0275938153210167,0.0989428411310406,0.014875546849939598,False,True,17.67105,2.973025,1.179712,True
cfloat,sbL,1024,3,2,32,0,0,0,0.13811760434219958,0.13669534497865438,0.13811760434219958,0.13669534497865438,1.0104045925175236,0.05923082367453413,0.01933913855826307,False,True,21.4693,2.9500300000000004,2.359424,True
cfloat,sbL,1024,3,2,64,0,0,0,0.09876756060047372,0.09914962650718562,0.09914962650718562,0.09876756060047372,1.0038683339386847,0.03363205849609342,0.007180629738039437,False,True,30.0919,2.9778499999999997,4.718848,True
cfloat,sbL,1024,3,2,128,0,0,0,0.07712233832157689,0.07762619090864059,0.07762619090864059,0.07712233832157689,1.006533160145674,0.0005207577955039884,0.0014416062663851828,True,True,48.4956,3.7523,9.437696,True
cfloat,sbL,1024,3,2,1,0,1,0,0.22859503366483416,0.21528534704370178,0.22859503366483416,0.21528534704370178,1.0618234673371922,0.04768592640631228,0.025394344473007712,False,False,13.2831,2.945845,0.073732,True
cfloat,sbL,1024,3,2,2,0,1,0,0.19546929201493277,0.18647725685848854,0.19546929201493277,0.18647725685848854,1.0482205460758574,0.058598235818824534,0.020201919803934917,False,True,15.444349999999998,2.9480649999999997,0.147464,True
cfloat,sbL,1024,3,2,4,0,1,0,0.23196645088522386,0.20619093485210155,0.23196645088522386,0.20619093485210155,1.1250079982983288,0.023172194576923474,0.013016606977232262,False,False,15.497750000000002,3.41031,0.294928,True
cfloat,sbL,1024,3,2,8,0,1,0,0.19969795368623192,0.1957650771342009,0.19969795368623192,0.1957650771342009,1.02008977601932,0.08983375681550311,0.03516663241426403,False,True,15.040899999999999,2.9739750000000003,0.589856,True
cfloat,sbL,1024,3,2,16,0,1,0,0.23463729088222682,0.17709294620805974,0.23463729088222682,0.17709294620805974,1.3249386602138316,0.04674205233306325,0.017349757816539225,False,False,16.6929,3.4391300000000005,1.179712,True
cfloat,sbL,1024,3,2,32,0,1,0,0.14904240152338413,0.14731653124361702,0.14904240152338413,0.14731653124361702,1.0117153877110576,0.02317213399868891,0.026495382253379187,False,True,20.066750000000003,2.9734749999999996,2.359424,True
cfloat,sbL,1024,3,2,64,0,1,0,0.1131484948211733,0.1116913185539121,0.1131484948211733,0.1116913185539121,1.0130464595290622,0.09053648421712665,0.0009004180866387943,False,True,28.46735,3.2002999999999995,4.718848,True
cfloat,sbL,1024,3,2,128,0,1,0,0.09191443614768378,0.0922920572316967,0.0922920572316967,0.09191443614768378,1.004108397982295,0.0020957658685981898,0.05590149569846119,False,True,46.285199999999996,4.26301,9.437696,True
cfloat,sbL,1024,3,2,1,0,0,1,0.279245756034668,0.18864516628795702,0.279245756034668,0.18864516628795702,1.4802698713648135,0.02062897744033038,0.12446162982854783,False,False,14.726099999999999,3.4104449999999997,0.073732,True
cfloat,sbL,1024,3,2,2,0,0,1,0.19768159402905505,0.17034304898874317,0.19768159402905505,0.17034304898874317,1.1604911101604065,0.04381626275531703,0.013241050786657847,False,False,16.1111,2.949535,0.147464,True
cfloat,sbL,1024,3,2,4,0,0,1,0.22854070152217074,0.18853105677707366,0.22854070152217074,0.18853105677707366,1.2122177928085665,0.13933947396265503,0.010376205623692314,False,False,15.6526,3.265365,0.294928,True
cfloat,sbL,1024,3,2,8,0,0,1,0.2340109773478485,0.18131868131868134,0.2340109773478485,0.18131868131868134,1.2906059962820735,0.04339417751503827,0.0029228052523016554,False,False,16.466099999999997,3.42002,0.589856,True
cfloat,sbL,1024,3,2,16,0,0,1,0.22016901663051336,0.18413207163207165,0.22016901663051336,0.18413207163207165,1.1957124833225679,0.026525072353701842,0.0015745602134491024,False,False,17.6964,3.577445,1.179712,True
cfloat,sbL,1024,3,2,32,0,0,1,0.1739461987221039,0.1735742167579947,0.1739461987221039,0.1735742167579947,1.0021430715405608,0.01858997734828542,0.0009270813051097328,True,True,21.5843,3.7504950000000004,2.359424,True
cfloat,sbL,1024,3,2,64,0,0,1,0.1579544217619759,0.15852167090810795,0.15852167090810795,0.1579544217619759,1.0035912204280475,0.0008405962344843716,0.0006921306979258692,True,True,30.32635,4.798785,4.718848,True
cfloat,sbL,1024,3,2,128,0,0,1,0.1302115418203487,0.1302170806340682,0.1302170806340682,0.1302115418203487,1.000042537041203,0.001584155759719991,0.013195749943071124,True,True,48.61455,6.330310000000001,9.437696,True
cfloat,sbL,1024,3,2,1,0,1,1,0.23019254372506903,0.19759269635147161,0.23019254372506903,0.19759269635147161,1.1649850828272004,0.013534902475681402,0.05667248937081837,False,False,14.103250000000001,2.999185,0.073732,True
cfloat,sbL,1024,3,2,2,0,1,1,0.18413195428937734,0.18706070387664922,0.18706070387664922,0.18413195428937734,1.015905710655029,0.06278183902661522,0.00271946683822199,False,True,16.08915,2.98589,0.147464,True
cfloat,sbL,1024,3,2,4,0,1,1,0.2252018053476944,0.20734402213945932,0.2252018053476944,0.20734402213945932,1.0861263470437743,0.027873884914976613,0.06988042213670564,False,False,15.748949999999997,3.4169899999999997,0.294928,True
cfloat,sbL,1024,3,2,8,0,1,1,0.2583363939242897,0.20332271071800206,0.2583363939242897,0.20332271071800206,1.270573233122928,0.03556502776078254,0.003608760405827263,False,False,15.3118,3.53265,0.589856,True
cfloat,sbL,1024,3,2,16,0,1,1,0.23460245625138065,0.20348144451992617,0.23460245625138065,0.20348144451992617,1.1529427501602336,0.0337842102316396,0.0015403964193604627,False,False,16.691499999999998,3.657035,1.179712,True
