name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,118,2.55073,0.096865,6735.27,4.9819
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,256,512,84,3.60883,0.122239,9521.01,7.0485
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,120,2.50288,0.0965108,6864.05,4.88843
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,256,512,84,3.6003,0.119159,9543.58,7.03184
