nb_forced,op,type,n,batch,med_ms,mean_ms,rel_sd,GFLOPs,res,ortho,recon,ws[,route,nb,dQ]
56,orgqr,float,2048,32,56.6697,56.6654,0.0019,6467.37,8.438e-07,1.867e-06,1.029e-06,102809600
qcheck,float,2048,32,84.2083,84.2104,0.0001,6528.52,8.438e-07,2.957e-06,1.297e-06,44441600,route=1:3,nb=56,dQ=1.613e-06
32,orgqr,float,2048,32,56.8041,56.8276,0.0018,6452.06,8.438e-07,1.867e-06,1.029e-06,102809600
qcheck,float,2048,32,85.5202,85.5181,0.0000,6428.37,8.438e-07,3.070e-06,1.272e-06,25296896,route=1:3,nb=32,dQ=1.556e-06
56,orgqr,float,2048,64,118.5873,118.6323,0.0007,6181.17,8.438e-07,1.812e-06,8.951e-07,205619200
qcheck,float,2048,64,124.5852,124.5684,0.0002,8825.38,8.438e-07,2.957e-06,1.229e-06,88883200,route=1:3,nb=56,dQ=2.016e-06
32,orgqr,float,2048,64,116.0142,116.0227,0.0012,6318.26,8.438e-07,1.812e-06,8.951e-07,205619200
qcheck,float,2048,64,151.9181,151.9893,0.0009,7237.53,8.438e-07,2.881e-06,1.139e-06,50593792,route=1:3,nb=32,dQ=1.613e-06
56,orgqr,float,2048,128,233.3682,233.4738,0.0012,6281.98,8.438e-07,1.995e-06,1.014e-06,411238400
qcheck,float,2048,128,207.5061,207.3267,0.0016,10597.39,8.438e-07,3.178e-06,1.229e-06,177766400,route=1:3,nb=56,dQ=1.613e-06
32,orgqr,float,2048,128,234.1866,234.4849,0.0037,6260.03,8.438e-07,1.995e-06,1.014e-06,411238400
qcheck,float,2048,128,290.0336,290.1473,0.0013,7581.96,8.438e-07,2.851e-06,1.193e-06,101187584,route=1:3,nb=32,dQ=1.728e-06
56,orgqr,cdouble,2048,32,1845.7031,1845.7804,0.0003,198.57,5.660e-15,7.763e-15,4.918e-15,411189248
qcheck,cdouble,2048,32,2681.4535,2681.5344,0.0000,205.02,5.660e-15,7.768e-15,5.707e-15,177766400,route=1:3,nb=56,dQ=6.237e-15
56,orgqr,cfloat,2048,64,187.8360,187.7537,0.0021,3902.38,1.169e-06,3.020e-06,1.502e-06,411205632
qcheck,cfloat,2048,64,294.8513,294.7760,0.0004,3729.04,1.169e-06,3.336e-06,1.833e-06,177766400,route=1:3,nb=56,dQ=3.233e-06
32,orgqr,cdouble,2048,32,1845.2343,1845.1276,0.0002,198.62,5.660e-15,7.763e-15,4.918e-15,411189248
qcheck,cdouble,2048,32,2122.1303,2122.1176,0.0000,259.06,5.660e-15,7.901e-15,5.089e-15,101187584,route=1:3,nb=32,dQ=5.420e-15
32,orgqr,cfloat,2048,64,187.6455,187.7357,0.0024,3906.34,1.169e-06,3.020e-06,1.502e-06,411205632
qcheck,cfloat,2048,64,315.6576,315.6613,0.0001,3483.24,1.169e-06,3.965e-06,1.889e-06,101187584,route=1:3,nb=32,dQ=2.992e-06
