typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
cdouble,sbL,0,1024,3,2,128,0,1,1,0.0565278,0.0219303,0.3879560145627461,0.0011896571244591155,0.0011896571244591155,0.0003494115447577097,85451000.0,139374000.0,True,371.004,956.302,0.36805952380952384,0.9487123015873016,16.777728,True
cdouble,sbM,0,1024,16,12,1,0,0,1,0.0263037,0.0172054,0.6541056961568145,0.006715275436781476,0.0006939936206693355,0.006715275436781476,152420.0,152420.0,True,27.5625,42.1376,0.02734375,0.0418031746031746,0.724996,True
cdouble,sbM,0,1024,16,12,2,0,0,1,0.0273753,0.0184465,0.6738373643393862,0.0018929010923481417,0.0008234722541853423,0.0018929010923481417,152420.0,152420.0,True,52.9672,78.6052,0.0525468253968254,0.07798134920634921,1.449992,True
cdouble,sbM,0,1024,16,12,4,0,0,1,0.0405256,0.0198111,0.48885395897901573,0.007566869078445921,0.0005232470339735871,0.007566869078445921,152420.0,152420.0,True,71.5593,146.382,0.07099136904761905,0.1452202380952381,2.899984,True
cdouble,sbM,0,1024,16,12,8,0,0,1,0.0661717,0.0304321,0.4598959978359329,0.001587787237817962,0.00030973966212142053,0.001587787237817962,152420.0,152420.0,True,87.6503,190.587,0.0869546626984127,0.18907440476190476,5.799968,True
cdouble,sbM,0,1024,16,12,16,0,0,1,0.118683,0.0591774,0.49861732514344936,0.0007314198326634818,0.0007314198326634818,0.00046444419660208124,152420.0,152420.0,True,97.7388,196.02,0.09696309523809524,0.19446428571428573,11.599936,True
cdouble,sbM,0,1024,16,12,32,0,0,1,0.22358,0.132476,0.592521692459075,0.0017193302937890634,0.0005111548439037481,0.0017193302937890634,152420.0,152420.0,True,103.765,175.125,0.10294146825396826,0.17373511904761904,23.199872,True
cdouble,sbM,0,1024,16,12,64,0,0,1,0.433436,0.215169,0.49642623132365565,0.003945275574083628,0.00022685010013012304,0.003945275574083628,152420.0,152420.0,True,107.051,215.643,0.10620138888888889,0.21393154761904762,46.399744,True
cdouble,sbM,0,1024,16,12,128,0,0,1,0.85385,0.425667,0.49852667330327344,0.0030540070054761114,0.0023571704631961117,0.0030540070054761114,152420.0,152420.0,True,108.684,218.01,0.10782142857142857,0.2162797619047619,92.799488,False
cdouble,sbS,0,2048,16,25,1,0,0,1,0.0431027,0.0228709,0.5306140914606278,0.006290418001656509,0.006290418001656509,0.0014076752554556225,636766.0,636766.0,True,53.4063,100.65,0.052982440476190475,0.09985119047619048,2.301956,True
cdouble,sbS,0,2048,16,25,2,0,0,1,0.0719219,0.0372127,0.5174042954927498,0.022483833157911567,0.022483833157911567,0.0006485957750982863,636766.0,636766.0,True,64.0126,123.719,0.0635045634920635,0.12273710317460317,4.603912,True
cdouble,sbS,0,2048,16,25,4,0,0,1,0.122394,0.0780874,0.6380002287693841,0.0007091001192868931,0.0007091001192868931,0.000467902632178815,636766.0,636766.0,True,75.2312,117.917,0.07463412698412698,0.11698115079365079,9.207824,True
