210 MHz, 34
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1       0       0       0       0       100         0.015684    2.6383e-05  874.68      0.78349     2.8731      15.684      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1       0       0       1       0       100         0.015598    3.6588e-05  2210.6      0.78780     2.8888      15.598      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1       0       1       0       0       100         0.014631    2.4700e-05  3.2017e+07  0.83983     3.6395      14.631      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       1       0       1       1       0       100         0.014733    0.00011838  8.1360e+07  0.83406     3.6145      14.733      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       2       0       0       0       0       100         0.017051    3.7204e-05  874.68      1.4414      5.2855      8.5253      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       2       0       0       1       0       100         0.014803    2.2931e-05  2210.6      1.6602      6.0880      7.4014      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       2       0       1       0       0       100         0.013730    1.3223e-05  3.4193e+07  1.7899      7.7568      6.8652      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       2       0       1       1       0       100         0.013729    1.4408e-05  8.5745e+07  1.7900      7.7574      6.8646      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       4       0       0       0       0       100         0.015150    2.9289e-05  874.68      3.2443      11.897      3.7876      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       4       0       0       1       0       100         0.015399    2.3536e-05  2210.6      3.1918      11.704      3.8498      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       4       0       1       0       0       100         0.014289    0.00054577  3.2961e+07  3.4400      14.908      3.5721      3072        3           
