type,m,n,batch,transA,arm,wA,wB,med_a_ms,med_b_ms,relsd_a,relsd_b,GBs_a,GBs_b,ratio,relerr_a,relerr_b,ld,out_len,red_len,MB,foreign
double,24,2048,512,T,auto,8,1,0.23265,0.50650,0.0048,0.0009,901.8,414.2,2.1771,0.00e+00,0.00e+00,24,2048,24,192,0
cfloat,24,2048,512,T,auto,1,1,0.23061,0.23043,0.0024,0.0099,909.8,910.5,0.9992,0.00e+00,0.00e+00,24,2048,24,192,0
float,24,2048,512,T,auto,8,1,0.11944,0.16051,0.0029,0.0033,878.3,653.6,1.3439,0.00e+00,0.00e+00,24,2048,24,96,0
cdouble,32,2048,512,T,auto,8,1,0.60781,1.27562,0.1452,0.0004,911.3,434.2,2.0987,0.00e+00,0.00e+00,32,2048,32,512,0
double,32,2048,512,T,auto,8,1,0.30627,0.50718,0.0022,0.0016,904.3,546.1,1.6560,0.00e+00,0.00e+00,32,2048,32,256,0
cfloat,32,2048,512,T,auto,1,1,0.30154,0.30158,0.0022,0.0025,918.5,918.3,1.0001,0.00e+00,0.00e+00,32,2048,32,256,0
float,32,2048,512,T,auto,4,1,0.15669,0.16828,0.3449,0.3235,883.8,822.9,1.0740,0.00e+00,0.00e+00,32,2048,32,128,0
cdouble,48,2048,512,T,auto,4,1,0.89579,1.80371,0.0969,0.0002,918.2,456.0,2.0135,0.00e+00,0.00e+00,48,2048,48,768,0
double,48,2048,512,T,auto,4,1,0.44826,0.50311,0.0050,0.0018,917.4,817.4,1.1224,0.00e+00,0.00e+00,48,2048,48,384,0
cfloat,48,2048,512,T,auto,1,1,0.44397,0.44379,0.1697,0.2041,926.3,926.6,0.9996,0.00e+00,0.00e+00,48,2048,48,384,0
float,48,2048,512,T,auto,1,1,0.22683,0.22577,0.0101,0.0051,906.5,910.7,0.9953,0.00e+00,0.00e+00,48,2048,48,192,0
cdouble,64,2048,512,T,auto,4,1,1.18500,1.54538,0.0230,0.0108,920.7,706.0,1.3041,0.00e+00,0.00e+00,64,2048,64,1024,0
double,64,2048,512,T,auto,1,1,0.58622,0.58670,0.0021,0.0064,930.6,929.8,1.0008,0.00e+00,0.00e+00,64,2048,64,512,0
cfloat,64,2048,512,T,auto,1,1,0.58903,0.59010,0.0027,0.0014,926.1,924.5,1.0018,0.00e+00,0.00e+00,64,2048,64,512,0
float,64,2048,512,T,auto,1,1,0.29477,0.29491,0.0090,0.0021,925.3,924.9,1.0005,0.00e+00,0.00e+00,64,2048,64,256,0
cdouble,96,2048,512,T,auto,1,1,1.80740,1.80743,0.0003,0.0003,900.8,900.8,1.0000,0.00e+00,0.00e+00,96,2048,96,1536,0
double,96,2048,512,T,auto,1,1,0.87507,0.87620,0.0022,0.0038,930.3,929.1,1.0013,0.00e+00,0.00e+00,96,2048,96,768,0
cfloat,96,2048,512,T,auto,1,1,0.87586,0.87565,0.0039,0.0015,929.5,929.7,0.9998,0.00e+00,0.00e+00,96,2048,96,768,0
float,96,2048,512,T,auto,1,1,0.43865,0.43923,0.0024,0.0026,927.9,926.7,1.0013,0.00e+00,0.00e+00,96,2048,96,384,0
cdouble,128,2048,512,T,auto,1,1,2.32613,2.32652,0.0023,0.0023,930.9,930.7,1.0002,0.00e+00,0.00e+00,128,2048,128,2048,0
double,128,2048,512,T,auto,1,1,1.16154,1.16184,0.0834,0.0553,932.1,931.8,1.0003,0.00e+00,0.00e+00,128,2048,128,1024,0
cfloat,128,2048,512,T,auto,1,1,1.16149,1.16050,0.0016,0.0032,932.1,932.9,0.9992,0.00e+00,0.00e+00,128,2048,128,1024,0
float,128,2048,512,T,auto,1,1,0.58217,0.58294,0.0025,0.0037,929.9,928.6,1.0013,0.00e+00,0.00e+00,128,2048,128,512,0
cdouble,1,256,512,T,auto,8,1,0.02077,0.16401,0.0051,0.0007,202.3,25.6,7.8957,0.00e+00,0.00e+00,1,256,1,2,0
double,1,256,512,T,auto,8,1,0.01124,0.06839,0.0086,0.0023,186.9,30.7,6.0843,0.00e+00,0.00e+00,1,256,1,1,0
cfloat,1,256,512,T,auto,8,1,0.00833,0.02508,0.0158,0.0060,252.2,83.8,3.0102,0.00e+00,0.00e+00,1,256,1,1,0
float,1,256,512,T,auto,8,1,0.00811,0.02282,0.0254,0.0053,129.6,46.0,2.8140,0.00e+00,0.00e+00,1,256,1,0,0
cdouble,2,256,512,T,auto,8,1,0.02089,0.16421,0.0018,0.0012,301.9,38.4,7.8596,0.00e+00,0.00e+00,2,256,2,4,0
double,2,256,512,T,auto,8,1,0.01135,0.06846,0.0144,0.1041,278.0,46.1,6.0338,0.00e+00,0.00e+00,2,256,2,2,0
cfloat,2,256,512,T,auto,8,1,0.00841,0.02521,0.0089,0.0070,374.9,125.1,2.9971,0.00e+00,0.00e+00,2,256,2,2,0
float,2,256,512,T,auto,8,1,0.00808,0.02285,0.0129,0.0100,195.2,69.0,2.8290,0.00e+00,0.00e+00,2,256,2,1,0
cdouble,4,256,512,T,auto,8,1,0.02154,0.16483,1.1885,0.3128,488.3,63.8,7.6514,0.00e+00,0.00e+00,4,256,4,8,0
double,4,256,512,T,auto,8,1,0.01115,0.06843,0.0084,0.0025,471.6,76.9,6.1367,0.00e+00,0.00e+00,4,256,4,4,0
cfloat,4,256,512,T,auto,8,1,0.00837,0.02527,0.0087,0.0056,628.0,208.1,3.0180,0.00e+00,0.00e+00,4,256,4,4,0
float,4,256,512,T,auto,8,1,0.00809,0.02300,0.0111,0.0065,324.8,114.3,2.8418,0.00e+00,0.00e+00,4,256,4,2,0
cdouble,8,256,512,T,auto,8,1,0.02499,0.16426,0.0062,0.0013,758.0,115.3,6.5738,0.00e+00,0.00e+00,8,256,8,16,0
double,8,256,512,T,auto,8,1,0.01157,0.06848,0.0073,0.0069,818.8,138.3,5.9206,0.00e+00,0.00e+00,8,256,8,8,0
cfloat,8,256,512,T,auto,8,1,0.00853,0.02510,0.0073,0.0052,1110.5,377.3,2.9434,0.00e+00,0.00e+00,8,256,8,8,0
float,8,256,512,T,auto,8,1,0.00873,0.02357,0.0051,0.0039,542.6,200.9,2.7004,0.00e+00,0.00e+00,8,256,8,4,0
cdouble,16,256,512,T,auto,8,1,0.03336,0.16452,0.0028,0.0008,1072.5,217.5,4.9310,0.00e+00,0.00e+00,16,256,16,32,0
double,16,256,512,T,auto,8,1,0.01538,0.06869,0.0353,0.0077,1163.0,260.5,4.4652,0.00e+00,0.00e+00,16,256,16,16,0
cfloat,16,256,512,T,auto,8,1,0.01215,0.02545,0.0067,0.0029,1472.7,702.9,2.0951,0.00e+00,0.00e+00,16,256,16,16,0
float,16,256,512,T,auto,8,1,0.00865,0.02303,0.0113,0.0050,1033.6,388.4,2.6611,0.00e+00,0.00e+00,16,256,16,8,0
cdouble,24,256,512,T,auto,8,1,0.04155,0.16486,0.0035,0.0009,1266.5,319.2,3.9677,0.00e+00,0.00e+00,24,256,24,48,0
double,24,256,512,T,auto,8,1,0.01547,0.06855,0.0115,0.0017,1700.8,383.8,4.4309,0.00e+00,0.00e+00,24,256,24,24,0
cfloat,24,256,512,T,auto,1,1,0.02548,0.02544,0.0030,0.0035,1032.8,1034.3,0.9985,0.00e+00,0.00e+00,24,256,24,24,0
float,24,256,512,T,auto,8,1,0.01004,0.02331,0.0124,0.0061,1310.3,564.5,2.3212,0.00e+00,0.00e+00,24,256,24,12,0
cdouble,32,256,512,T,auto,8,1,0.04966,0.16491,0.0039,0.0009,1398.9,421.3,3.3208,0.00e+00,0.00e+00,32,256,32,64,0
double,32,256,512,T,auto,8,1,0.01877,0.06843,0.0075,0.0016,1850.9,507.6,3.6467,0.00e+00,0.00e+00,32,256,32,32,0
cfloat,32,256,512,T,auto,1,1,0.02539,0.02543,0.0030,0.0038,1367.9,1366.0,1.0014,0.00e+00,0.00e+00,32,256,32,32,0
float,32,256,512,T,auto,4,1,0.01170,0.02318,0.7669,0.1445,1484.0,749.4,1.9803,0.00e+00,0.00e+00,32,256,32,16,0
cdouble,48,256,512,T,auto,4,1,0.12215,0.23257,0.0060,0.0015,844.5,443.5,1.9039,0.00e+00,0.00e+00,48,256,48,96,0
double,48,256,512,T,auto,4,1,0.02526,0.06817,0.0033,0.0202,2041.9,756.6,2.6990,0.00e+00,0.00e+00,48,256,48,48,0
cfloat,48,256,512,T,auto,1,1,0.02993,0.02988,0.0031,0.0039,1723.5,1725.8,0.9987,0.00e+00,0.00e+00,48,256,48,48,0
float,48,256,512,T,auto,1,1,0.02329,0.02324,0.0031,0.0050,1107.5,1109.8,0.9979,0.00e+00,0.00e+00,48,256,48,24,0
cdouble,64,256,512,T,auto,4,1,0.15864,0.19972,0.0026,0.0020,862.6,685.1,1.2589,0.00e+00,0.00e+00,64,256,64,128,0
double,64,256,512,T,auto,1,1,0.06910,0.06896,0.0015,0.0024,990.2,992.1,0.9980,0.00e+00,0.00e+00,64,256,64,64,0
cfloat,64,256,512,T,auto,1,1,0.03289,0.03297,0.0706,0.0057,2080.1,2075.2,1.0023,0.00e+00,0.00e+00,64,256,64,64,0
float,64,256,512,T,auto,1,1,0.02318,0.02325,0.0055,0.0042,1476.0,1471.6,1.0030,0.00e+00,0.00e+00,64,256,64,32,0
cdouble,96,256,512,T,auto,1,1,0.23587,0.23572,0.0011,0.0013,865.8,866.3,0.9994,0.00e+00,0.00e+00,96,256,96,192,0
double,96,256,512,T,auto,1,1,0.11694,0.11739,0.0088,0.0108,873.1,869.8,1.0038,0.00e+00,0.00e+00,96,256,96,96,0
cfloat,96,256,512,T,auto,1,1,0.11529,0.11496,0.0031,0.0016,885.6,888.1,0.9972,0.00e+00,0.00e+00,96,256,96,96,0
float,96,256,512,T,auto,1,1,0.02344,0.02345,0.0023,0.0145,2178.3,2177.5,1.0003,0.00e+00,0.00e+00,96,256,96,48,0
cdouble,128,256,512,T,auto,1,1,0.30213,0.30250,0.0035,0.0038,898.9,897.8,1.0012,0.00e+00,0.00e+00,128,256,128,256,0
double,128,256,512,T,auto,1,1,0.15263,0.15271,0.0017,0.0018,889.7,889.2,1.0005,0.00e+00,0.00e+00,128,256,128,128,0
cfloat,128,256,512,T,auto,1,1,0.15164,0.15129,0.0016,0.0022,895.5,897.5,0.9977,0.00e+00,0.00e+00,128,256,128,128,0
float,128,256,512,T,auto,1,1,0.02643,0.02659,0.0037,0.0038,2569.1,2553.6,1.0061,0.00e+00,0.00e+00,128,256,128,64,0
cdouble,256,256,512,T,auto,1,1,0.58781,0.58823,0.0029,0.0038,920.5,919.8,1.0007,0.00e+00,0.00e+00,256,256,256,512,0
double,256,256,512,T,auto,1,1,0.29511,0.29550,0.0045,0.0054,916.7,915.5,1.0013,0.00e+00,0.00e+00,256,256,256,256,0
cfloat,256,256,512,T,auto,1,1,0.29352,0.29351,0.0059,0.0050,921.7,921.7,1.0000,0.00e+00,0.00e+00,256,256,256,256,0
float,256,256,512,T,auto,1,1,0.14986,0.15009,0.0012,0.0025,902.6,901.2,1.0016,0.00e+00,0.00e+00,256,256,256,128,0
cdouble,8,64,512,T,auto,8,1,0.01112,0.04573,0.0584,0.0016,430.4,104.6,4.1141,0.00e+00,0.00e+00,8,64,8,4,0
double,8,64,512,T,auto,8,1,0.00748,0.02150,0.0147,0.0039,319.6,111.2,2.8731,0.00e+00,0.00e+00,8,64,8,2,0
cfloat,8,64,512,T,auto,8,1,0.00674,0.01084,0.0158,0.0102,355.0,220.6,1.6089,0.00e+00,0.00e+00,8,64,8,2,0
float,8,64,512,T,auto,8,1,0.00684,0.01063,0.0195,0.0202,174.8,112.5,1.5536,0.00e+00,0.00e+00,8,64,8,1,0
cdouble,16,64,512,T,auto,8,1,0.01299,0.04560,0.0070,0.0026,696.1,198.3,3.5099,0.00e+00,0.00e+00,16,64,16,8,0
double,16,64,512,T,auto,8,1,0.00850,0.02154,0.0173,0.0066,531.9,209.9,2.5337,0.00e+00,0.00e+00,16,64,16,4,0
cfloat,16,64,512,T,auto,8,1,0.00792,0.01094,0.0103,0.0074,570.7,413.2,1.3811,0.00e+00,0.00e+00,16,64,16,4,0
float,16,64,512,T,auto,8,1,0.00660,0.01024,0.0086,0.0179,342.6,220.8,1.5514,0.00e+00,0.00e+00,16,64,16,2,0
cdouble,32,64,512,T,auto,8,1,0.01702,0.04580,0.0109,0.0095,1031.8,383.5,2.6906,0.00e+00,0.00e+00,32,64,32,16,0
double,32,64,512,T,auto,8,1,0.00986,0.02157,0.0089,0.0046,890.7,407.2,2.1873,0.00e+00,0.00e+00,32,64,32,8,0
cfloat,32,64,512,T,auto,1,1,0.01077,0.01082,0.3125,0.0057,815.2,811.8,1.0043,0.00e+00,0.00e+00,32,64,32,8,0
float,32,64,512,T,auto,4,1,0.00758,0.01020,0.0218,0.0091,579.0,430.6,1.3447,0.00e+00,0.00e+00,32,64,32,4,0
cdouble,64,64,512,T,auto,4,1,0.02889,0.05408,0.0029,0.0024,1197.9,639.8,1.8723,0.00e+00,0.00e+00,64,64,64,32,0
double,64,64,512,T,auto,1,1,0.02181,0.02187,0.0084,0.0085,793.2,791.0,1.0028,0.00e+00,0.00e+00,64,64,64,16,0
cfloat,64,64,512,T,auto,1,1,0.01161,0.01151,1.5473,0.0089,1490.0,1502.5,0.9916,0.00e+00,0.00e+00,64,64,64,16,0
float,64,64,512,T,auto,1,1,0.01031,0.01037,0.0061,0.0074,838.7,834.5,1.0050,0.00e+00,0.00e+00,64,64,64,8,0
cdouble,128,64,512,T,auto,1,1,0.07070,0.07063,0.0021,0.0010,971.5,972.5,0.9990,0.00e+00,0.00e+00,128,64,128,64,0
double,128,64,512,T,auto,1,1,0.02919,0.02905,0.0117,1.5562,1176.4,1182.3,0.9950,0.00e+00,0.00e+00,128,64,128,32,0
cfloat,128,64,512,T,auto,1,1,0.01344,0.01345,0.0057,0.0079,2556.1,2552.3,1.0015,0.00e+00,0.00e+00,128,64,128,32,0
float,128,64,512,T,auto,1,1,0.01101,0.01097,0.0067,0.0289,1559.4,1565.6,0.9960,0.00e+00,0.00e+00,128,64,128,16,0
cdouble,8,256,128,T,auto,8,1,0.01103,0.04561,0.0107,0.0379,429.2,103.8,4.1337,0.00e+00,0.00e+00,8,256,8,4,0
double,8,256,128,T,auto,8,1,0.00784,0.02207,0.0209,0.0040,301.8,107.3,2.8140,0.00e+00,0.00e+00,8,256,8,2,0
cfloat,8,256,128,T,auto,8,1,0.00676,0.01087,0.0187,0.0671,350.0,217.8,1.6072,0.00e+00,0.00e+00,8,256,8,2,0
float,8,256,128,T,auto,8,1,0.00642,0.01017,0.0077,0.0062,184.3,116.4,1.5839,0.00e+00,0.00e+00,8,256,8,1,0
cdouble,32,256,128,T,auto,8,1,0.01695,0.04575,0.0045,0.0029,1024.7,379.6,2.6994,0.00e+00,0.00e+00,32,256,32,16,0
double,32,256,128,T,auto,8,1,0.01040,0.02198,0.0162,0.0063,834.7,395.2,2.1124,0.00e+00,0.00e+00,32,256,32,8,0
cfloat,32,256,128,T,auto,1,1,0.01089,0.01083,0.0064,0.0053,797.5,802.1,0.9942,0.00e+00,0.00e+00,32,256,32,8,0
float,32,256,128,T,auto,4,1,0.00756,0.01018,0.0108,0.0066,574.7,426.4,1.3478,0.00e+00,0.00e+00,32,256,32,4,0
cdouble,64,256,128,T,auto,4,1,0.02874,0.05406,0.0027,0.0027,1190.4,632.8,1.8812,0.00e+00,0.00e+00,64,256,64,32,0
double,64,256,128,T,auto,1,1,0.02165,0.02193,0.0061,0.0085,790.0,780.2,1.0127,0.00e+00,0.00e+00,64,256,64,16,0
cfloat,64,256,128,T,auto,1,1,0.01148,0.01146,0.0067,0.0089,1490.5,1492.6,0.9986,0.00e+00,0.00e+00,64,256,64,16,0
float,64,256,128,T,auto,1,1,0.01020,0.01015,0.0089,0.0062,838.6,842.9,0.9949,0.00e+00,0.00e+00,64,256,64,8,0
cdouble,128,256,128,T,auto,1,1,0.07056,0.07055,0.0015,0.0022,962.2,962.4,0.9998,0.00e+00,0.00e+00,128,256,128,64,0
double,128,256,128,T,auto,1,1,0.02889,0.02887,0.0050,0.0030,1175.1,1175.9,0.9993,0.00e+00,0.00e+00,128,256,128,32,0
cfloat,128,256,128,T,auto,1,1,0.01344,0.01346,0.0051,0.0073,2525.7,2522.7,1.0012,0.00e+00,0.00e+00,128,256,128,32,0
float,128,256,128,T,auto,1,1,0.01103,0.01105,0.0062,0.0104,1539.0,1535.7,1.0022,0.00e+00,0.00e+00,128,256,128,16,0
cdouble,16,2048,128,T,auto,8,1,0.06112,0.32281,0.0032,0.0007,1167.2,221.0,5.2820,0.00e+00,0.00e+00,16,2048,16,64,0
double,16,2048,128,T,auto,8,1,0.02393,0.13088,0.0038,0.0010,1490.5,272.5,5.4691,0.00e+00,0.00e+00,16,2048,16,32,0
cfloat,16,2048,128,T,auto,8,1,0.01762,0.04473,0.0122,0.0011,2024.2,797.4,2.5386,0.00e+00,0.00e+00,16,2048,16,32,0
float,16,2048,128,T,auto,8,1,0.01138,0.04014,0.0095,0.0028,1567.3,444.3,3.5278,0.00e+00,0.00e+00,16,2048,16,16,0
cdouble,64,2048,128,T,auto,4,1,0.30373,0.39248,0.0024,0.0007,898.0,695.0,1.2922,0.00e+00,0.00e+00,64,2048,64,256,0
double,64,2048,128,T,auto,1,1,0.15189,0.15201,0.0030,0.0034,897.9,897.2,1.0008,0.00e+00,0.00e+00,64,2048,64,128,0
cfloat,64,2048,128,T,auto,1,1,0.15154,0.15152,0.0019,0.0026,899.9,900.1,0.9998,0.00e+00,0.00e+00,64,2048,64,128,0
float,64,2048,128,T,auto,1,1,0.04074,0.04070,0.0023,0.0016,1674.0,1675.6,0.9990,0.00e+00,0.00e+00,64,2048,64,64,0
