type,m,n,batch,transA,arm,wA,wB,med_a_ms,med_b_ms,relsd_a,relsd_b,GBs_a,GBs_b,ratio,relerr_a,relerr_b,ld,out_len,red_len,MB,foreign
double,8,256,512,T,4,4,1,0.01814,0.06829,0.0067,0.0018,522.0,138.7,3.7649,0.00e+00,0.00e+00,8,256,8,8,0
double,8,256,512,T,8,8,1,0.01165,0.06839,0.0097,0.0025,813.0,138.5,5.8717,0.00e+00,0.00e+00,8,256,8,8,0
cfloat,8,256,512,T,2,2,1,0.01612,0.02518,0.0035,0.0045,587.6,376.0,1.5627,0.00e+00,0.00e+00,8,256,8,8,0
cfloat,8,256,512,T,4,4,1,0.01100,0.02535,0.0080,0.0029,860.6,373.6,2.3034,0.00e+00,0.00e+00,8,256,8,8,0
cfloat,8,256,512,T,8,8,1,0.00878,0.02531,0.0095,0.0054,1078.5,374.1,2.8826,0.00e+00,0.00e+00,8,256,8,8,0
float,8,256,512,T,2,2,1,0.01533,0.02316,0.0053,0.0038,309.0,204.4,1.5113,0.00e+00,0.00e+00,8,256,8,4,0
float,8,256,512,T,4,4,1,0.01050,0.02315,0.0067,0.0074,451.1,204.5,2.2053,0.00e+00,0.00e+00,8,256,8,4,0
float,8,256,512,T,8,8,1,0.00819,0.02311,0.0106,0.0045,577.8,204.9,2.8200,0.00e+00,0.00e+00,8,256,8,4,0
cdouble,32,256,512,T,2,2,1,0.09553,0.16512,0.0013,0.0008,727.2,420.7,1.7285,0.00e+00,0.00e+00,32,256,32,64,0
cdouble,32,256,512,T,4,4,1,0.06414,0.16478,0.0023,0.0015,1083.0,421.6,2.5689,0.00e+00,0.00e+00,32,256,32,64,0
cdouble,32,256,512,T,8,8,1,0.05008,0.16495,0.0172,0.0051,1387.0,421.2,3.2933,0.00e+00,0.00e+00,32,256,32,64,0
double,32,256,512,T,2,2,1,0.03408,0.06836,0.0023,0.0023,1019.3,508.1,2.0061,0.00e+00,0.00e+00,32,256,32,32,0
double,32,256,512,T,4,4,1,0.02545,0.06836,0.0041,0.0010,1364.8,508.1,2.6862,0.00e+00,0.00e+00,32,256,32,32,0
double,32,256,512,T,8,8,1,0.01873,0.06836,0.0074,0.0020,1854.9,508.1,3.6504,0.00e+00,0.00e+00,32,256,32,32,0
cfloat,32,256,512,T,2,2,1,0.01729,0.02546,0.0025,0.0041,2008.9,1364.1,1.4727,0.00e+00,0.00e+00,32,256,32,32,0
cfloat,32,256,512,T,4,4,1,0.01323,0.02542,0.0056,0.0031,2624.8,1366.4,1.9210,0.00e+00,0.00e+00,32,256,32,32,0
cfloat,32,256,512,T,8,8,1,0.01761,0.02537,0.0110,0.0033,1972.7,1369.0,1.4410,0.00e+00,0.00e+00,32,256,32,32,0
float,32,256,512,T,2,2,1,0.01542,0.02314,0.0132,0.0069,1126.4,750.6,1.5008,0.00e+00,0.00e+00,32,256,32,16,0
float,32,256,512,T,4,4,1,0.01158,0.02298,0.0074,0.0024,1499.1,755.7,1.9838,0.00e+00,0.00e+00,32,256,32,16,0
float,32,256,512,T,8,8,1,0.01202,0.02300,0.0117,0.0177,1445.3,755.1,1.9140,0.00e+00,0.00e+00,32,256,32,16,0
cdouble,64,256,512,T,2,2,1,0.15862,0.19971,0.0022,0.0013,862.7,685.2,1.2590,0.00e+00,0.00e+00,64,256,64,128,0
cdouble,64,256,512,T,4,4,1,0.15793,0.20066,0.3604,0.4029,866.4,681.9,1.2705,0.00e+00,0.00e+00,64,256,64,128,0
cdouble,64,256,512,T,8,8,1,0.18158,0.20016,0.0068,0.0013,753.6,683.6,1.1023,0.00e+00,0.00e+00,64,256,64,128,0
double,64,256,512,T,2,2,1,0.04784,0.06877,0.0025,0.0016,1430.3,994.9,1.4376,0.00e+00,0.00e+00,64,256,64,64,0
double,64,256,512,T,4,4,1,0.03198,0.06859,0.0039,0.0023,2139.5,997.6,2.1448,0.00e+00,0.00e+00,64,256,64,64,0
double,64,256,512,T,8,8,1,0.02648,0.06860,0.0063,0.0019,2583.4,997.3,2.5904,0.00e+00,0.00e+00,64,256,64,64,0
cfloat,64,256,512,T,2,2,1,0.02030,0.02807,0.0083,0.0041,3370.6,2437.8,1.3826,0.00e+00,0.00e+00,64,256,64,64,0
cfloat,64,256,512,T,4,4,1,0.01974,0.02776,0.0057,0.0041,3465.2,2464.3,1.4061,0.00e+00,0.00e+00,64,256,64,64,0
cfloat,64,256,512,T,8,8,1,0.02826,0.02829,0.0057,0.0211,2421.3,2418.9,1.0010,0.00e+00,0.00e+00,64,256,64,64,0
float,64,256,512,T,2,2,1,0.01705,0.02331,0.0371,0.0043,2006.4,1467.5,1.3672,0.00e+00,0.00e+00,64,256,64,32,0
float,64,256,512,T,4,4,1,0.01553,0.02313,0.0190,0.0044,2202.7,1478.8,1.4895,0.00e+00,0.00e+00,64,256,64,32,0
float,64,256,512,T,8,8,1,0.01723,0.02333,0.0079,0.0067,1985.8,1466.4,1.3542,0.00e+00,0.00e+00,64,256,64,32,0
cdouble,32,64,512,T,2,2,1,0.02894,0.04641,1.1419,0.0041,606.8,378.5,1.6032,0.00e+00,0.00e+00,32,64,32,16,0
cdouble,32,64,512,T,4,4,1,0.02075,0.04581,0.0049,0.0024,846.4,383.4,2.2074,0.00e+00,0.00e+00,32,64,32,16,0
cdouble,32,64,512,T,8,8,1,0.01711,0.04581,0.0065,0.0015,1026.5,383.4,2.6773,0.00e+00,0.00e+00,32,64,32,16,0
double,32,64,512,T,2,2,1,0.01340,0.02166,0.0109,0.0080,655.5,405.4,1.6169,0.00e+00,0.00e+00,32,64,32,8,0
double,32,64,512,T,4,4,1,0.01128,0.02152,0.0084,0.0075,778.4,408.1,1.9073,0.00e+00,0.00e+00,32,64,32,8,0
double,32,64,512,T,8,8,1,0.01039,0.02200,0.0093,0.0081,845.1,399.1,2.1172,0.00e+00,0.00e+00,32,64,32,8,0
cfloat,32,64,512,T,2,2,1,0.00885,0.01091,0.0115,0.0111,992.6,804.6,1.2336,0.00e+00,0.00e+00,32,64,32,8,0
cfloat,32,64,512,T,4,4,1,0.00797,0.01088,0.0085,0.1501,1101.9,807.4,1.3647,0.00e+00,0.00e+00,32,64,32,8,0
cfloat,32,64,512,T,8,8,1,0.00971,0.01131,0.0263,0.0143,904.3,776.8,1.1641,0.00e+00,0.00e+00,32,64,32,8,0
float,32,64,512,T,2,2,1,0.00821,0.01021,0.0145,0.0113,535.0,430.2,1.2435,0.00e+00,0.00e+00,32,64,32,4,0
float,32,64,512,T,4,4,1,0.00752,0.01023,0.0695,0.0052,584.1,429.4,1.3602,0.00e+00,0.00e+00,32,64,32,4,0
float,32,64,512,T,8,8,1,0.00766,0.01018,0.0140,0.0120,573.0,431.3,1.3286,0.00e+00,0.00e+00,32,64,32,4,0
cdouble,64,64,512,T,2,2,1,0.03683,0.05417,0.0024,0.0020,939.4,638.7,1.4708,0.00e+00,0.00e+00,64,64,64,32,0
cdouble,64,64,512,T,4,4,1,0.02881,0.05405,0.0028,0.0014,1201.0,640.2,1.8760,0.00e+00,0.00e+00,64,64,64,32,0
cdouble,64,64,512,T,8,8,1,0.02524,0.05414,0.0050,0.0022,1371.2,639.2,2.1452,0.00e+00,0.00e+00,64,64,64,32,0
double,64,64,512,T,2,2,1,0.01674,0.02198,0.0098,0.0065,1033.7,787.1,1.3134,0.00e+00,0.00e+00,64,64,64,16,0
double,64,64,512,T,4,4,1,0.01332,0.02192,0.0085,0.0068,1299.3,789.5,1.6458,0.00e+00,0.00e+00,64,64,64,16,0
double,64,64,512,T,8,8,1,0.01201,0.02178,0.0163,0.0098,1440.5,794.5,1.8131,0.00e+00,0.00e+00,64,64,64,16,0
cfloat,64,64,512,T,2,2,1,0.00968,0.01145,0.0072,0.0093,1788.1,1511.7,1.1828,0.00e+00,0.00e+00,64,64,64,16,0
cfloat,64,64,512,T,4,4,1,0.00973,0.01137,0.0092,0.0105,1777.8,1522.1,1.1680,0.00e+00,0.00e+00,64,64,64,16,0
cfloat,64,64,512,T,8,8,1,0.01215,0.01147,0.0074,0.0109,1424.2,1508.0,0.9444,0.00e+00,0.00e+00,64,64,64,16,0
float,64,64,512,T,2,2,1,0.00866,0.01013,0.0230,0.0096,998.6,853.9,1.1695,0.00e+00,0.00e+00,64,64,64,8,0
float,64,64,512,T,4,4,1,0.00850,0.01030,0.0177,0.0347,1017.7,839.9,1.2118,0.00e+00,0.00e+00,64,64,64,8,0
float,64,64,512,T,8,8,1,0.01073,0.01158,0.0759,0.0658,806.1,747.1,1.0790,0.00e+00,0.00e+00,64,64,64,8,0
