2775 MHz, 58
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       1       512     0       0       1       0       100         0.16349     0.00025643  2501.8      76.967      179.60      0.31931     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     0       0       1       0       100         0.16383     0.00013521  4985.5      153.61      230.42      0.31999     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       4       512     0       0       1       0       100         0.16823     0.00014379  9973.2      299.18      324.12      0.32858     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       8       512     0       0       1       0       100         0.18538     0.00014405  19873.      543.00      475.13      0.36208     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       12      512     0       0       1       0       100         0.27385     0.00023310  29814.      551.38      444.17      0.53486     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       25      512     0       0       1       0       100         0.61341     0.00043736  61852.      512.83      376.08      1.1981      3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       1       512     0       0       1       0       100         0.19873     0.00014037  4887.6      126.64      242.73      0.38814     6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       2       512     0       0       1       0       100         0.19936     0.00015060  9761.0      252.46      284.03      0.38938     6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       4       512     0       0       1       0       100         0.20529     0.00017032  19641.      490.34      357.55      0.40096     6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       8       512     0       0       1       0       100         0.31488     0.0013890   38905.      639.37      339.67      0.61500     6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       12      512     0       0       1       0       100         0.43879     0.00028831  58388.      688.23      320.22      0.85702     6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    6       25      512     0       0       1       0       100         0.92314     0.0025325   1.2115e+05  681.53      270.34      1.8030      6144        6           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       1       512     0       0       1       0       100         0.21989     0.00027740  6451.2      152.60      276.59      0.42947     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       2       512     0       0       1       0       100         0.22033     0.00019471  12868.      304.59      314.11      0.43033     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       4       512     0       0       1       0       100         0.25151     0.0010241   26001.      533.64      341.87      0.49124     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       8       512     0       0       1       0       100         0.40383     0.0012354   51482.      664.73      296.02      0.78872     8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       12      512     0       0       1       0       100         0.56755     0.00023462  77230.      709.46      269.75      1.1085      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    8       25      512     0       0       1       0       100         1.1905      0.0013617   1.6035e+05  704.63      220.20      2.3252      8192        8           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      1       512     0       0       1       0       100         0.25498     0.0011559   9653.9      197.39      337.22      0.49801     12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      2       512     0       0       1       0       100         0.25459     0.00018302  19228.      395.39      370.68      0.49725     12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      4       512     0       0       1       0       100         0.33430     0.00025136  38811.      602.24      332.49      0.65292     12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      8       512     0       0       1       0       100         0.56681     0.00026280  76690.      710.39      255.30      1.1070      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      12      512     0       0       1       0       100         0.80193     0.00028574  1.1521e+05  753.15      222.29      1.5663      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    12      25      512     0       0       1       0       100         1.6605      0.0011257   2.3951e+05  757.80      173.03      3.2431      12288       12          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      1       512     0       0       1       0       100         0.27836     0.00016806  12665.      241.08      399.30      0.54368     16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      2       512     0       0       1       0       100         0.28740     0.00026571  25335.      467.01      415.94      0.56133     16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      4       512     0       0       1       0       100         0.40031     0.00020368  51255.      670.56      340.52      0.78187     16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      8       512     0       0       1       0       100         0.71075     0.00026062  1.0142e+05  755.36      239.00      1.3882      16384       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    16      12      512     0       0       1       0       100         1.0228      0.00082748  1.5242e+05  787.39      198.90      1.9976      16384       16          
