2760 MHz, 58
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    8       12      512     0       0       1       0       100         1.8140      0.00052341  77230.      221.97      158.39      3.5429      8192        8           
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    8       25      512     0       0       1       0       100         3.6499      0.0010675   1.6035e+05  229.83      138.47      7.1288      8192        8           
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    12      1       512     0       0       1       0       100         0.42069     0.00019494  9653.9      119.64      343.98      0.82165     12288       12          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    12      2       512     0       0       1       0       100         0.56487     0.00023241  19228.      178.21      285.88      1.1033      12288       12          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    12      4       512     0       0       1       0       100         1.0254      0.00062924  38811.      196.33      190.20      2.0028      12288       12          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    12      8       512     0       0       1       0       100         1.8428      0.00072616  76690.      218.50      142.25      3.5993      12288       12          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    12      12      512     0       0       1       0       100         2.6461      0.00072274  1.1521e+05  228.26      124.43      5.1681      12288       12          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    12      25      512     0       0       1       0       75          5.3450      0.0010789   2.3951e+05  235.42      102.41      10.439      12288       12          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    16      1       512     0       0       1       0       100         0.52586     0.00026357  12665.      127.62      354.94      1.0271      16384       16          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    16      2       512     0       0       1       0       100         0.71650     0.00021484  25335.      187.32      283.91      1.3994      16384       16          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    16      4       512     0       0       1       0       100         1.3177      0.00066063  51255.      203.72      179.84      2.5736      16384       16          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    16      8       512     0       0       1       0       100         2.3809      0.00087563  1.0142e+05  225.49      127.72      4.6503      16384       16          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    16      12      512     0       0       1       0       100         3.4310      0.00091223  1.5242e+05  234.71      108.19      6.7012      16384       16          
[1m(BM_SPMM_Grid<std::complex<double>, batchlas::Backend::CUDA>)[0m1024    16      25      512     0       0       1       0       58          6.9549      0.00085711  3.1682e+05  241.23      84.732      13.584      16384       16          
2775 MHz, 59
