name,arg0,arg1,arg2,arg3,arg4,arg5,arg6,arg7,iterations,avg_ms,stddev_ms,chk,GFLOPS,GB/s,Time (µs) / matrix,nnz/item,nnz/row
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,3,1,512,0,0,1,1,100,0.164813,0.00122291,2521.86,76.3465,178.154,0.321901,3072,3
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,3,2,512,0,0,1,1,100,0.166786,0.00022298,4971.24,150.887,226.342,0.325754,3072,3
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,3,4,512,0,0,1,1,100,0.249982,0.00297522,9997.29,201.341,218.127,0.488247,3072,3
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,3,8,512,0,0,1,1,100,0.428905,0.000718445,19845.7,234.698,205.366,0.837705,3072,3
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,3,12,512,0,0,1,1,100,0.62228,0.00126304,29807,242.648,195.47,1.21539,3072,3
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,3,25,512,0,0,1,1,100,1.41193,0.0129106,61992.1,222.797,163.386,2.75767,3072,3
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,6,1,512,0,0,1,1,100,0.201721,0.000365754,4875.64,124.756,239.125,0.393986,6144,6
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,6,2,512,0,0,1,1,100,0.325814,0.00465746,9659.83,154.479,173.796,0.636356,6144,6
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,6,4,512,0,0,1,1,100,0.493327,0.019244,19555.1,204.05,148.79,0.96353,6144,6
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,6,8,512,0,0,1,1,100,0.869669,0.00239432,38831.6,231.498,122.986,1.69857,6144,6
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,6,12,512,0,0,1,1,100,1.27046,0.00121675,58402.6,237.7,110.598,2.48138,6144,6
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,6,25,512,0,0,1,1,100,2.74928,0.00170502,121445,228.84,90.7739,5.36969,6144,6
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,8,1,512,0,0,1,1,100,0.24654,0.000168284,6455.89,136.101,246.692,0.481524,8192,8
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,8,2,512,0,0,1,1,100,0.395018,0.00115956,12840.9,169.888,175.202,0.77152,8192,8
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,8,4,512,0,0,1,1,100,0.638962,0.000325403,25899.9,210.056,134.57,1.24797,8192,8
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,8,8,512,0,0,1,1,100,1.19491,0.00120023,51462.5,224.65,100.041,2.3338,8192,8
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,8,12,512,0,0,1,1,100,1.71973,0.00114421,77374.9,234.137,89.022,3.35886,8192,8
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,8,25,512,0,0,1,1,100,3.69687,0.00170617,160756,226.911,70.9102,7.22046,8192,8
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,12,1,512,0,0,1,1,100,0.357183,0.00224512,9662,140.913,240.731,0.697624,12288,12
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,12,2,512,0,0,1,1,100,0.592509,0.0229473,19171.8,169.893,159.278,1.15724,12288,12
"(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)",1024,12,4,512,0,0,1,1,100,1.01326,0.00331997,38680,198.691,109.696,1.97903,12288,12
