2775 MHz, 58
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       1       512     0       0       1       0       100         0.16138     0.00014518  1134.1      19.493      116.97      0.31519     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       512     0       0       1       0       100         0.16215     0.0015071   2210.6      38.800      142.28      0.31670     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       4       512     0       0       1       0       100         0.16382     0.00019275  4394.9      76.810      192.04      0.31996     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       8       512     0       0       1       0       100         0.17005     0.0028614   8677.2      147.99      283.66      0.33213     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       12      512     0       0       1       0       100         0.17860     0.00015742  13024.      211.36      364.01      0.34883     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       25      512     0       0       1       0       100         0.30912     0.00018253  26970.      254.41      386.71      0.60374     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       1       512     0       0       1       0       100         0.19685     0.0011750   1921.5      31.960      159.81      0.38448     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       2       512     0       0       1       0       100         0.19718     0.00022197  3775.3      63.816      180.82      0.38511     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       4       512     0       0       1       0       100         0.19978     0.00015661  7616.2      125.96      220.45      0.39020     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       8       512     0       0       1       0       100         0.22143     0.00020886  15100.      227.31      274.67      0.43247     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       12      512     0       0       1       0       100         0.30438     0.0057746   22678.      248.04      254.94      0.59449     6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    6       25      512     0       0       1       0       100         0.52519     0.0080918   46974.      299.49      251.57      1.0258      6144        6           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       1       512     0       0       1       0       100         0.21843     0.0013621   2451.3      38.405      182.43      0.42661     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       2       512     0       0       1       0       100         0.21846     0.00016826  4830.6      76.798      201.60      0.42668     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       4       512     0       0       1       0       100         0.22064     0.00017881  9744.1      152.08      237.63      0.43094     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       8       512     0       0       1       0       100         0.27312     0.00023960  19326.      245.72      253.40      0.53343     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       12      512     0       0       1       0       100         0.36775     0.0022622   28999.      273.72      233.81      0.71827     8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       25      512     0       0       1       0       100         0.69726     0.019687    60059.      300.77      201.52      1.3618      8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      1       512     0       0       1       0       100         0.25274     0.00014092  3521.2      49.785      224.04      0.49364     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      2       512     0       0       1       0       100         0.25303     0.00023492  6912.3      99.458      240.37      0.49420     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      4       512     0       0       1       0       100         0.25487     0.0010220   13926.      197.48      271.54      0.49780     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      8       512     0       0       1       0       100         0.36664     0.00045944  27601.      274.56      234.53      0.71608     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      12      512     0       0       1       0       100         0.55243     0.0053861   41478.      273.33      186.02      1.0790      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      25      512     0       0       1       0       100         0.92549     0.019973    85844.      339.90      169.95      1.8076      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      1       512     0       0       1       0       100         0.27683     0.0023817   4553.1      60.605      265.15      0.54068     16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      2       512     0       0       1       0       100         0.27568     0.00036405  8975.8      121.72      281.48      0.53843     16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      4       512     0       0       1       0       100         0.29574     0.00027775  18039.      226.92      290.74      0.57762     16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      8       512     0       0       1       0       100         0.44120     0.00038707  35801.      304.21      232.92      0.86171     16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      12      512     0       0       1       0       100         0.61605     0.00074259  53883.      326.80      194.04      1.2032      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      25      512     0       0       1       0       100         1.1138      0.011567    1.1127e+05  376.58      156.28      2.1753      16384       16          
2760 MHz, 66
