name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",8,128,32,100,0.0125402,5.01568e-05,20.9044,0.39188
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",32,32,1,100,0.0559915,8.76302e-05,0.585232,55.9915
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",32,32,8,100,0.0590006,7.28839e-05,4.44308,7.37507
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",32,32,32,100,0.0861963,0.0002432,12.165,2.69363
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",32,128,1,100,0.0566558,5.09036e-05,2.31348,56.6558
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",32,128,8,100,0.0814312,0.000125573,12.8768,10.1789
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",32,128,32,100,0.0818478,0.000168353,51.2452,2.55774
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",128,32,1,100,0.672604,0.000606196,0.77949,672.604
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",128,32,8,82,1.22255,0.00152164,3.43078,152.819
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",128,32,32,77,1.30276,0.00144514,12.8782,40.7113
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",128,128,1,100,0.954732,0.00283142,2.19659,954.732
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",128,128,8,79,1.27682,0.00114262,13.1398,159.603
"(BM_TRSM_StarvedRight<std::complex<float>, batchlas::Backend::CUDA>)",128,128,32,78,1.29523,0.000874504,51.8123,40.476
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,32,1,100,0.0229319,0.000148924,0.0893081,22.9319
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,32,8,100,0.0527481,9.28519e-05,0.310609,6.59351
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,32,32,100,0.190709,0.000174067,0.343645,5.95964
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,128,1,100,0.0320449,0.000157507,0.255642,32.0449
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,128,8,100,0.190709,0.000198341,0.343644,23.8386
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,128,32,100,0.191006,0.000144995,1.37244,5.96894
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,32,1,100,0.162727,0.000143791,0.201368,162.727
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,32,8,100,0.460952,0.000540113,0.568701,57.619
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,32,32,55,1.82439,0.00224788,0.574753,57.0123
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,128,1,100,0.259936,0.000305664,0.504247,259.936
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,128,8,55,1.82334,0.000230741,0.575086,227.917
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,128,32,55,1.82653,0.000653937,2.29632,57.079
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,32,1,48,2.09137,0.00171441,0.250691,2091.37
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,32,8,17,6.1539,0.00186565,0.681568,769.238
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,32,32,10,24.5904,0.00169581,0.682266,768.451
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,128,1,30,3.44819,0.012621,0.608188,3448.19
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,128,8,10,24.5986,0.00343944,0.682039,3074.83
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,128,32,10,24.6389,0.00386218,2.7237,769.965
