name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,1024,128,144,1.39201,0.0382424,385.681,10.875
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,1024,512,37,5.51893,0.198809,389.112,10.7792
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,1024,2048,10,21.9645,0.256252,391.083,10.7249
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,4096,128,37,5.51221,0.183049,389.587,43.0642
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,4096,512,10,21.9453,0.259524,391.425,42.8619
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,256,128,200,0.933116,0.00864007,575.353,7.28997
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,256,512,55,3.66638,0.0822024,585.723,7.16091
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,256,2048,14,14.6667,0.273284,585.678,7.16145
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,1024,128,55,3.66714,0.0725598,585.602,28.6495
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,1024,512,14,14.6113,0.235298,587.897,28.5377
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,4096,128,14,14.5932,0.244291,588.624,114.01
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,256,128,73,2.75515,0.0652106,779.444,21.5246
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,256,512,19,10.8809,0.196685,789.451,21.2518
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,1024,128,19,10.9151,0.24612,786.976,85.2743
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,1024,512,10,43.4455,0.258794,790.871,84.8544
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,4096,128,10,43.4552,0.260554,790.693,339.494
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,256,128,200,0.0130491,0.000508233,160.712,0.101946
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,256,512,200,0.0154094,0.000501531,544.382,0.0300965
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,256,2048,200,0.0365837,0.000761998,917.196,0.0178631
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,128,200,0.0161854,0.000540562,518.284,0.126448
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,512,200,0.0387879,0.000768059,865.075,0.0757576
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.311448,0.00631121,430.947,0.152074
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,128,200,0.0375878,0.000709008,892.696,0.293654
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,512,200,0.310675,0.00626017,432.02,0.606786
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,2048,167,1.20268,0.0426076,446.394,0.587247
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,256,128,200,0.0252828,0.000541359,331.791,0.197522
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,256,512,200,0.0341198,0.000687383,983.429,0.0666403
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,256,2048,200,0.167216,0.00504805,802.661,0.0816484
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,128,200,0.0343835,0.000628004,975.887,0.268621
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,512,200,0.162503,0.00515867,825.94,0.317389
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,2048,200,0.629685,0.00782259,852.602,0.307463
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,128,200,0.159946,0.00655416,839.145,1.24958
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,512,200,0.633296,0.00779251,847.741,1.23691
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,2048,82,2.44322,0.0877416,878.956,1.19298
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,256,128,200,0.0837056,0.000822439,400.863,0.65395
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,256,512,200,0.133854,0.00321216,1002.72,0.261433
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,256,2048,200,0.546291,0.0075995,982.756,0.266744
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,128,200,0.12031,0.00419488,1115.6,0.939925
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,512,200,0.537117,0.00797808,999.542,1.04906
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,2048,106,1.89279,0.0588188,1134.56,0.924213
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,128,200,0.521849,0.00772435,1028.79,4.07694
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,512,107,1.87914,0.0485904,1142.8,3.6702
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,256,128,200,0.333309,0.00546193,402.682,2.60398
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,256,512,200,0.529917,0.00924308,1013.12,1.03499
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,256,2048,64,3.16265,0.133706,679.014,1.54426
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,128,200,0.5133,0.00829493,1045.92,4.01016
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,512,80,2.51843,0.0939605,852.706,4.91881
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,2048,23,9.03915,0.242037,950.304,4.41365
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,128,84,2.40859,0.0909536,891.594,18.8171
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,512,25,8.14097,0.370985,1055.15,15.9003
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,256,128,128,1.56781,0.0430529,342.433,12.2485
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,256,512,31,6.64475,0.201319,323.185,12.978
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,256,2048,10,30.9841,0.069224,277.237,15.129
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,128,35,5.77101,0.233028,372.116,45.086
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,512,10,28.6888,0.27296,299.417,56.0329
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,4096,128,10,28.1958,0.283136,304.653,220.28
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,256,128,32,6.38391,0.15167,336.39,49.8743
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,256,512,10,36.0816,0.198341,238.07,70.4718
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,128,10,34.7507,0.104997,247.188,271.49
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,512,10,142.815,0.491566,240.59,278.935
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,4096,128,10,141.54,0.32912,242.757,1105.78
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,256,128,200,0.193342,0.00427577,10.8469,1.51048
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,256,512,200,0.193732,0.00444947,43.3,0.378383
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,256,2048,200,0.757991,0.00829962,44.2676,0.370113
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,128,200,0.193687,0.00442826,43.31,1.51318
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,512,200,0.757281,0.00778898,44.3091,1.47907
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,2048,67,3.01768,0.0904839,44.4771,1.47348
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,128,200,0.757361,0.00828574,44.3044,5.91688
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,512,67,3.02537,0.0991345,44.364,5.90893
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,2048,17,12.1438,0.244404,44.2093,5.92961
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,256,128,200,0.562313,0.00682314,14.918,4.39307
