name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",32,1024,128,200,0.133256,0.0036442,1007.22,1.04106
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",32,1024,512,200,0.486479,0.00691388,1103.59,0.950154
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",32,1024,2048,107,1.87456,0.045839,1145.6,0.91531
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",32,4096,128,200,0.486316,0.00706582,1103.96,3.79934
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",32,4096,512,107,1.8753,0.0474009,1145.14,3.6627
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,256,128,200,0.0939371,0.000972618,1428.8,0.733884
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,256,512,200,0.29442,0.00552381,1823.49,0.575039
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,256,2048,169,1.18369,0.0367372,1814.23,0.577973
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,1024,128,200,0.295166,0.0055582,1818.88,2.30599
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,1024,512,171,1.17569,0.0368472,1826.57,2.29628
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,1024,2048,44,4.6279,0.157042,1856.12,2.25972
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,4096,128,170,1.17834,0.0375662,1822.47,9.20575
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",64,4096,512,44,4.63224,0.153732,1854.38,9.04734
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",128,256,128,200,0.225106,0.00488791,2384.97,1.75864
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",128,256,512,200,0.750762,0.00839883,2860.41,1.46633
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",128,256,2048,66,3.06018,0.118396,2807.01,1.49423
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",128,1024,128,200,0.748624,0.00816781,2868.57,5.84863
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",128,1024,512,66,3.03329,0.0987297,2831.89,5.92439
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",128,4096,128,66,3.06534,0.103636,2802.28,23.948
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,256,128,200,0.620596,0.00780029,3460.36,4.8484
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,256,512,79,2.5471,0.084212,3372.44,4.9748
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,1024,128,82,2.45577,0.0729829,3497.86,19.1857
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,1024,512,20,10.412,0.2039,3300.02,20.3359
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,4096,128,20,10.3893,0.207661,3307.24,81.1661
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,128,200,0.0139004,0.000453734,150.87,0.108597
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,512,200,0.0252389,0.000595665,332.368,0.0492948
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,2048,200,0.0590664,0.00102067,568.08,0.028841
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,128,200,0.0254968,0.00073718,329.007,0.199193
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,512,200,0.0592717,0.000814091,566.112,0.115765
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,2048,200,0.305812,0.00655831,438.889,0.149322
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,128,200,0.059346,0.00101599,565.404,0.463641
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,512,200,0.306224,0.00652618,438.3,0.598093
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,2048,168,1.19366,0.040529,449.769,0.582841
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,128,200,0.0302227,0.000665501,277.56,0.236115
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,512,200,0.0909697,0.00100399,368.853,0.177675
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,2048,200,0.286306,0.0070206,468.792,0.139798
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,128,200,0.0913461,0.000923252,367.333,0.713641
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,512,200,0.285857,0.00672792,469.528,0.558314
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,2048,200,1.00343,0.0106167,535.034,0.489958
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,128,200,0.286209,0.00691493,468.95,2.23601
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,512,200,1.00363,0.0108259,534.931,1.96021
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,2048,52,3.87562,0.0991543,554.101,1.89239
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,128,200,0.0664808,0.000772968,504.724,0.519381
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,512,200,0.220141,0.00423102,609.69,0.429963
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,2048,200,0.737331,0.00700022,728.128,0.360025
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,128,200,0.220407,0.0047386,608.954,1.72193
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,512,200,0.724071,0.00835737,741.461,1.4142
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,2048,77,2.60272,0.0857789,825.092,1.27086
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,4096,128,200,0.732825,0.00855914,732.605,5.72519
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,4096,512,76,2.64226,0.0902615,812.744,5.16067
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,128,200,0.188366,0.0044126,712.536,1.47161
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,512,200,0.655584,0.00746318,818.919,1.28044
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,2048,86,2.32754,0.0782064,922.64,1.1365
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,128,200,0.654988,0.00766597,819.665,5.11709
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,512,87,2.30286,0.0777366,932.527,4.49778
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,2048,24,8.57133,0.0991192,1002.17,4.18522
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,4096,128,87,2.32092,0.0809621,925.274,18.1322
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,4096,512,23,8.76558,0.247656,979.962,17.1203
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,128,200,0.575016,0.0074327,933.663,4.49231
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,512,94,2.12785,0.0549465,1009.23,4.15596
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,2048,26,7.9654,0.181621,1078.41,3.88935
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,1024,128,95,2.12139,0.0471707,1012.3,16.5734
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,1024,512,26,7.89034,0.181045,1088.67,15.4108
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,4096,128,26,7.90446,0.177518,1086.72,61.7536
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,256,128,102,1.97819,0.0451102,1085.58,15.4546
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,256,512,27,7.51175,0.175414,1143.53,14.6714
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,1024,128,27,7.56185,0.212291,1135.96,59.0769
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,1024,512,10,28.8874,0.0359204,1189.44,56.4207
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,4096,128,10,28.9779,0.0179191,1185.72,226.39
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,128,200,0.0147544,0.000512142,142.138,0.115269
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,512,200,0.0368041,0.000664544,227.926,0.071883
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,2048,200,0.104345,0.00327948,321.571,0.0509498
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,128,200,0.0364085,0.000636068,230.402,0.284442
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,512,200,0.103626,0.00363436,323.805,0.202394
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.381892,0.00776471,351.455,0.186471
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,128,200,0.103421,0.00354984,324.444,0.807978
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,512,200,0.382574,0.00728058,350.828,0.747215
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,2048,138,1.45324,0.0490993,369.43,0.70959
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,128,200,0.040302,0.000538522,208.144,0.314859
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,512,200,0.129061,0.00328979,259.989,0.252073
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,2048,200,0.480883,0.00719234,279.107,0.234806
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,128,200,0.129283,0.00377872,259.543,1.01002
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,512,200,0.478555,0.00711301,280.464,0.934679
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,2048,109,1.84202,0.0483776,291.458,0.899423
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,128,200,0.478985,0.00724874,280.213,3.74207
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,512,109,1.84179,0.047067,291.494,3.59724
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,2048,28,7.34426,0.169643,292.403,3.58607
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,128,200,0.0753669,0.000801158,445.215,0.588804
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,512,200,0.250061,0.00518315,536.74,0.4884
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,2048,200,0.971009,0.00997669,552.9,0.474125
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,128,200,0.250049,0.00531545,536.765,1.95351
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,512,200,0.971659,0.00967743,552.53,1.89777
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,2048,53,3.83777,0.0903857,559.566,1.87391
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,128,200,0.971701,0.00986587,552.506,7.59141
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,512,53,3.83903,0.0898193,559.382,7.49811
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,128,200,0.198881,0.00451067,674.866,1.55375
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,512,200,0.68974,0.00848295,778.367,1.34715
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,2048,75,2.67912,0.0676679,801.562,1.30817
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,128,200,0.689561,0.00824974,778.569,5.3872
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,512,75,2.67934,0.0780992,801.496,5.23309
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,2048,19,10.5726,0.198068,812.473,5.16239
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,128,75,2.67501,0.0739848,802.796,20.8985
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,512,19,10.5647,0.211778,813.08,20.6341
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,128,200,0.543332,0.00753883,988.109,4.24478
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,512,96,2.09747,0.0526285,1023.85,4.09661
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,2048,26,7.94197,0.179968,1081.59,3.87791
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,128,96,2.08957,0.0521897,1027.72,16.3247
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,512,26,7.93228,0.17287,1082.91,15.4927
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,4096,128,26,7.94096,0.199809,1081.72,62.0388
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,256,128,116,1.72872,0.048818,1242.24,13.5056
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,256,512,30,6.81235,0.229269,1260.94,13.3054
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,128,30,6.80347,0.226123,1262.58,53.1521
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,512,10,26.0887,0.197013,1317.03,50.9546
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,4096,128,10,25.9178,0.202485,1325.72,202.483
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,128,200,0.031891,0.000588949,65.76,0.249148
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,512,200,0.0870783,0.000925537,96.3341,0.170075
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,2048,200,0.277922,0.00727165,120.733,0.135704
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,128,200,0.0871212,0.000868177,96.2867,0.680634
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,512,200,0.27762,0.00726102,120.864,0.542227
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.981301,0.010197,136.775,0.479151
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,128,200,0.277312,0.00697742,120.999,2.1665
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,512,200,0.981694,0.0100655,136.72,1.91737
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,2048,53,3.80166,0.103827,141.22,1.85628
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,128,200,0.0667826,0.000772316,125.611,0.521739
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,512,200,0.229679,0.00567151,146.093,0.448591
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,2048,200,0.769698,0.00628041,174.377,0.375829
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,128,200,0.229982,0.00757343,145.9,1.79673
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,512,200,0.769862,0.00572397,174.34,1.50364
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,2048,72,2.81099,0.0744003,190.99,1.37255
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,128,200,0.767609,0.00634829,174.852,5.99695
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,512,72,2.81009,0.0758129,191.051,5.48845
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,2048,19,10.8424,0.220027,198.063,5.29415
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,128,200,0.177785,0.00396946,188.736,1.38895
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,512,200,0.648143,0.00748013,207.081,1.2659
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,2048,85,2.37588,0.0712136,225.967,1.1601
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,128,200,0.644371,0.00785272,208.293,5.03415
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,512,86,2.34661,0.0677658,228.786,4.58322
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,2048,23,8.95902,0.225147,239.701,4.37452
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,128,85,2.37678,0.0890539,225.882,18.5686
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,512,23,8.98757,0.159821,238.939,17.5539
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,128,188,1.06434,0.0337954,126.104,8.31514
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,512,49,4.14485,0.072814,129.527,8.0954
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,2048,13,16.1997,0.254755,132.563,7.91001
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,128,49,4.13575,0.0714979,129.812,32.3105
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,512,13,16.2097,0.277285,132.481,31.6596
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,2048,10,63.9419,0.127426,134.34,31.2216
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,128,13,16.1915,0.232707,132.63,126.496
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,512,10,63.9589,0.109859,134.304,124.92
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,128,41,4.89685,0.117742,109.636,38.2566
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,512,11,19.4506,0.266967,110.407,37.9894
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,2048,10,76.8032,0.140601,111.843,37.5016
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,128,11,19.4237,0.258352,110.56,151.748
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,512,10,76.8699,0.271442,111.746,150.137
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,4096,128,10,76.857,0.186807,111.765,600.445
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,256,128,10,20.8571,0.244368,102.962,162.946
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,256,512,10,82.8009,0.2708,103.742,161.72
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,128,10,82.8194,0.26835,103.719,647.026
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,512,10,328.659,0.147622,104.545,641.911
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,4096,128,10,328.834,0.134352,104.489,2569.02
