name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,256,512,129,1.55423,0.0417298,5526.81,3.03561
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,1024,128,130,1.53949,0.0413962,5579.73,12.0273
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,1024,512,33,6.13633,0.173306,5599.4,11.985
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,4096,128,33,6.10754,0.189584,5625.79,47.7152
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,128,200,0.0470327,0.000846277,44.5892,0.367443
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,512,200,0.136912,0.00219383,61.27,0.267406
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,2048,200,0.499767,0.00693289,67.1401,0.244027
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,128,200,0.137242,0.00420785,61.1227,1.0722
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,512,200,0.498713,0.00739719,67.282,0.97405
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,2048,103,1.94936,0.0547271,68.8523,0.951834
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,128,200,0.498471,0.00700774,67.3147,3.89431
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,512,103,1.94777,0.0551053,68.9084,3.80424
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,2048,26,7.7624,0.222951,69.163,3.79023
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,128,200,0.0803986,0.00101615,104.338,0.628114
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,512,200,0.270728,0.00546417,123.941,0.528766
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,2048,194,1.03554,0.0374109,129.612,0.505634
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,128,200,0.270371,0.00531607,124.105,2.11227
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,512,194,1.03418,0.0351683,129.782,2.01988
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,2048,49,4.1114,0.153182,130.581,2.00752
