name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,256,512,116,1.73859,0.00458331,4940.74,3.39569
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,1024,128,122,1.64053,0.00394231,5236.08,12.8166
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,1024,512,26,7.94878,0.011812,4322.64,15.525
"(BM_TRSM_OrthoLeft<float, batchlas::Backend::CUDA>)",256,4096,128,26,7.89919,0.00890919,4349.78,61.7124
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,128,200,0.011656,5.43059e-05,179.92,0.0910629
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,512,200,0.0205823,7.14376e-05,407.565,0.0401997
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,256,2048,200,0.0558513,9.251e-05,600.781,0.0272712
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,128,200,0.0206085,6.33126e-05,407.046,0.161004
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,512,200,0.0561873,8.54714e-05,597.189,0.109741
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,1024,2048,200,0.311492,0.000837031,430.887,0.152096
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,128,200,0.0559486,0.000100962,599.737,0.437098
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,512,200,0.311588,0.000920895,430.754,0.60857
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",8,4096,2048,168,1.19408,0.00204191,449.609,0.583049
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,128,200,0.0200145,5.77296e-05,419.127,0.156363
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,512,200,0.0447505,7.91622e-05,749.812,0.0874033
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,256,2048,200,0.177512,0.000480822,756.104,0.0866759
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,128,200,0.0446434,5.33119e-05,751.611,0.348776
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,512,200,0.177372,0.000481865,756.702,0.346429
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,1024,2048,200,0.632735,0.000723001,848.492,0.308953
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,128,200,0.17441,0.000464351,769.553,1.36258
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,512,200,0.634025,0.00105813,846.766,1.23833
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,2048,83,2.40992,0.0021556,891.101,1.17672
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,128,200,0.0473374,5.09501e-05,708.836,0.369823
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,512,200,0.141446,9.19148e-05,948.9,0.276261
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,2048,200,0.610817,0.000978544,878.939,0.29825
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,128,200,0.141627,0.000120121,947.685,1.10646
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,512,200,0.612728,0.00138713,876.198,1.19673
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,2048,90,2.22294,0.0403328,966.054,1.08542
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,4096,128,200,0.610501,0.00128306,879.394,4.76954
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,4096,512,89,2.26051,0.0340073,950.001,4.41505
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,128,200,0.145237,0.000155717,924.131,1.13466
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,512,200,0.511516,0.000242202,1049.57,0.999054
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,2048,96,2.091,0.015548,1027.01,1.021
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,128,200,0.509602,0.0013907,1053.51,3.98126
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,512,96,2.08648,0.0103482,1029.24,4.07515
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,2048,26,7.92093,0.0555354,1084.46,3.86764
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,4096,128,96,2.08899,0.0136432,1028,16.3203
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,4096,512,26,7.99271,0.0431783,1074.72,15.6108
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,128,200,0.499337,0.000782919,1075.17,3.90107
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,512,106,1.89591,0.00160187,1132.69,3.70295
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,2048,27,7.60489,0.00926447,1129.53,3.71332
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,1024,128,107,1.88638,0.00188687,1138.41,14.7374
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,1024,512,27,7.58465,0.00604586,1132.54,14.8138
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,4096,128,27,7.60037,0.00702792,1130.2,59.3779
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,256,128,110,1.82115,0.00192748,1179.19,14.2277
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,256,512,29,6.99565,0.00297867,1227.9,13.6634
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,1024,128,29,6.98604,0.00214182,1229.59,54.5785
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,1024,512,10,27.8407,0.0213933,1234.15,54.3764
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,4096,128,10,27.8845,0.00509629,1232.21,217.848
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,128,200,0.0146426,7.66352e-05,143.223,0.114395
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,512,200,0.0367028,0.000112799,228.555,0.0716852
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,2048,200,0.103644,0.000296366,323.748,0.0506072
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,128,200,0.0363512,8.33793e-05,230.766,0.283994
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,512,200,0.103357,0.000310367,324.645,0.20187
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.379483,0.000508438,353.686,0.185295
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,128,200,0.103008,0.000377532,325.745,0.804753
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,512,200,0.37991,0.000531864,353.288,0.742012
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,2048,139,1.44204,0.00296667,372.298,0.704123
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,128,200,0.0402897,0.000108642,208.207,0.314763
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,512,200,0.12903,0.00049665,260.052,0.252011
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,2048,200,0.476219,0.000750866,281.841,0.232529
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,128,200,0.128525,0.000494364,261.074,1.0041
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,512,200,0.476838,0.000725898,281.475,0.931323
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,2048,110,1.83302,0.00371185,292.889,0.895028
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,128,200,0.477053,0.000768802,281.347,3.72698
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,512,109,1.83538,0.00386256,292.512,3.58473
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,2048,28,7.26341,0.00732334,295.658,3.54658
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,128,200,0.0750779,0.000158101,446.928,0.586546
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,512,200,0.249476,0.000580767,537.998,0.487258
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,2048,200,0.965197,0.00213574,556.229,0.471288
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,128,200,0.24837,0.000506053,540.393,1.94039
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,512,200,0.966035,0.00226616,555.747,1.88679
