name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,128,512,195,1.54365,0.0130547,11129.4,3.01493
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,195,1.53978,0.00929325,11157.3,3.00739
