name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,128,512,221,1.36061,0.0112432,12626.6,2.65744
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,221,1.36203,0.00678212,12613.5,2.66021
