name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,128,512,291,1.03266,0.00322707,16636.6,2.01691
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,290,1.03505,0.00262361,16598.2,2.02157
