name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,128,512,300,0.692717,0.00649481,24800.7,1.35296
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,300,0.689485,0.00340804,24917,1.34665
