name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM<float, batchlas::Backend::CUDA>)",128,1024,128,512,198,1.51778,0.00806972,11319.1,2.96441
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",128,1024,128,512,198,1.51728,0.00625557,11322.8,2.96344
