"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This workload exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (FP32) to double (FP64) performance on this device is 64:1. The workload achieved 14% of this device's FP32 peak performance and 0% of its FP64 peak performance. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","PM Sampling","Maximum Buffer Size","byte","33,685,504",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","PM Sampling","Maximum Sampling Interval","ns","2,000",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","PM Sampling","# Pass Groups","","3",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.65",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.64",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Compute Workload Analysis","Issue Slots Busy","%","16.00",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.65",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Compute Workload Analysis","SM Busy","%","16.00",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","85.64"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Memory Throughput","byte/s","540,947,384,213.12",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Mem Busy","%","15.75",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","55.02",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","40.55",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","L2 Persisting Size","byte","14,155,776",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","46.38",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Memory Workload Analysis","Mem Pipes Busy","%","9.34",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from DRAM might not be optimal. On average, only 24.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 71.7% of sectors missed in L2. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","7.308"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","SharedMemoryConflicts","OPT","The memory access pattern for shared stores might not be optimal and causes on average a 2.7 - way bank conflict across all 3145728 shared store requests.This results in 4194304 bank conflicts,  which represent 50.00% of the overall 8388608 wavefronts for shared stores. Check the Source Counters section for uncoalesced shared stores.","global","7.937"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Scheduler Statistics","One or More Eligible","%","16.33",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Scheduler Statistics","Issued Warp Per Scheduler","","0.16",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Scheduler Statistics","No Eligible","%","83.67",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Scheduler Statistics","Active Warps Per Scheduler","warp","3.74",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.29",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 6.1 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this workload allocates an average of 3.74 active warps per scheduler, but only an average of 0.29 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","44.98"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","22.89",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","22.90",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.73",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 11.7 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 51.3% of the total average of 22.9 cycles between issuing two instructions.","global","44.98"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 7.7 cycles being stalled waiting for sibling warps at a CTA barrier. A high number of warps waiting at a barrier is commonly caused by diverging code paths before a barrier. This causes some warps to wait a long time until other warps reach the synchronization point. Whenever possible, try to divide up the work into blocks of uniform workloads. If the block size is 512 threads or greater, consider splitting it into smaller groups. This can increase eligible warps without affecting occupancy, unless shared memory becomes a new occupancy limiter. Also, try to identify which barrier instruction causes the most stalls, and optimize the code executed before that synchronization point first. This stall type represents about 33.6% of the total average of 22.9 cycles between issuing two instructions.","global","33.65"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Instruction Statistics","Local Memory Spilling Requests","byte","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Instruction Statistics","Shared Memory Spilling Requests","byte","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","605,760",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Instruction Statistics","Executed Instructions","inst","310,149,120",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","605,866",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Instruction Statistics","Issued Instructions","inst","310,203,392",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Block Size","","256",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Grid Size","","4,096",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","119",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Shared Memory Configuration Size","byte","65,536",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","8,192",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","# SMs","SM","128",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Stack Size","","1,024",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Threads","thread","1,048,576",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","# TPCs","","64",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Enabled TPC IDs","","all",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Uses Green Context","","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Launch Statistics","Waves Per SM","","16",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Block Limit SM","block","24",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Block Limit Registers","block","2",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Block Limit Shared Mem","block","7",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Block Limit Warps","block","6",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","16",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Theoretical Occupancy","%","33.33",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Achieved Occupancy","%","30.57",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","14.68",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (33.3%) is limited by the number of required registers.","global","44.98"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","8,413,354.67",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","183,497,728",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","3,756,308.94",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","484,730,102",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","3,220,347.25",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","116,778,348",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","3,756,308.94",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","484,730,102",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","3,711,242.79",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","1,938,920,408",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Source Counters","Branch Instructions Ratio","%","0.00",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Source Counters","Branch Instructions","inst","1,114,112",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Source Counters","Branch Efficiency","%","100",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","Source Counters","Avg. Divergent Branches","branches","0",
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This workload has uncoalesced global accesses resulting in a total of 8388608 excessive sectors (20% of the total 41943040 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","19.86"
"0","1344613","gemm_benchmark","127.0.0.1","Typeinfo name for GemmRegister128x128Kernel<float, 1>","1","13","(16, 16, 1)","(8, 1, 512)","0","8.9","SourceCounters","","","","UncoalescedSharedAccess","OPT","This workload has uncoalesced shared accesses resulting in a total of 4194304 excessive wavefronts (7% of the total 58720256 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","7.085"
