name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM_FIXED128<std::complex<float>, batchlas::Backend::CUDA>)",256,512,128,512,184,1.63359,0.0534079,10516.6,3.19061
"(BM_GEMM_FIXED128<std::complex<double>, batchlas::Backend::CUDA>)",256,512,128,512,10,51.195,0.226154,335.577,99.9902
