name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM_FIXED128<std::complex<float>, batchlas::Backend::CUDA>)",128,256,64,1024,112,2.69674,0.147319,1592.65,2.63354
"(BM_GEMM_FIXED128<std::complex<double>, batchlas::Backend::CUDA>)",128,256,64,1024,10,44.9971,0.248964,95.4499,43.9425
