getri,cfloat,2048,1,1,native:blocked
getri,cfloat,2048,1,2,native:blocked
getri,cfloat,2048,1,4,native:blocked
getri,cfloat,2048,1,32,native:blocked
getri,cfloat,2048,1,64,native:blocked
getri,cfloat,2048,1,128,native:blocked
getri,cfloat,2048,1,192,native:blocked
getri,cfloat,2048,1,256,native:blocked
getri,cfloat,2048,1,320,native:blocked
getri,cfloat,2048,1,384,native:blocked
getri,cfloat,2048,1,512,native:blocked
getri,cfloat,2048,1,1024,native:blocked
getri,cfloat,2048,1,2048,native:blocked
getri,cfloat,2048,1,4096,native:blocked
getri,cfloat,2048,1,8192,native:blocked
getri,cfloat,2048,1,16384,native:blocked
getrf,float,256,1,1,native:blocked
getrf,float,256,1,2,native:blocked
getrf,float,256,1,4,native:blocked
getrf,float,256,1,32,native:blocked
getrf,float,256,1,64,native:blocked
getrf,float,256,1,128,native:blocked
getrf,float,256,1,192,native:blocked
getrf,float,256,1,256,native:blocked
getrf,float,256,1,320,native:blocked
getrf,float,256,1,384,native:blocked
getrf,float,256,1,512,native:blocked
getrf,float,256,1,1024,native:blocked
getrf,float,256,1,2048,native:blocked
getrf,float,256,1,4096,native:blocked
getrf,float,256,1,8192,native:blocked
getrf,float,256,1,16384,native:blocked
getrf,float,512,1,1,native:blocked
getrf,float,512,1,2,native:blocked
getrf,float,512,1,4,native:blocked
getrf,float,512,1,32,native:blocked
getrf,float,512,1,64,native:blocked
getrf,float,512,1,128,native:blocked
getrf,float,512,1,192,native:blocked
getrf,float,512,1,256,native:blocked
getrf,float,512,1,320,native:blocked
getrf,float,512,1,384,native:blocked
getrf,float,512,1,512,native:blocked
getrf,float,512,1,1024,native:blocked
getrf,float,512,1,2048,native:blocked
getrf,float,512,1,4096,native:blocked
getrf,float,512,1,8192,native:blocked
getrf,float,512,1,16384,native:blocked
getrf,float,1024,1,1,native:blocked
getrf,float,1024,1,2,native:blocked
getrf,float,1024,1,4,native:blocked
getrf,float,1024,1,32,native:blocked
getrf,float,1024,1,64,native:blocked
getrf,float,1024,1,128,native:blocked
getrf,float,1024,1,192,native:blocked
getrf,float,1024,1,256,native:blocked
getrf,float,1024,1,320,native:blocked
getrf,float,1024,1,384,native:blocked
getrf,float,1024,1,512,native:blocked
getrf,float,1024,1,1024,native:blocked
getrf,float,1024,1,2048,native:blocked
getrf,float,1024,1,4096,native:blocked
getrf,float,1024,1,8192,native:blocked
getrf,float,1024,1,16384,native:blocked
getrf,float,2048,1,1,native:blocked
getrf,float,2048,1,2,native:blocked
getrf,float,2048,1,4,native:blocked
getrf,float,2048,1,32,native:blocked
getrf,float,2048,1,64,native:blocked
getrf,float,2048,1,128,native:blocked
getrf,float,2048,1,192,native:blocked
getrf,float,2048,1,256,native:blocked
getrf,float,2048,1,320,native:blocked
getrf,float,2048,1,384,native:blocked
getrf,float,2048,1,512,native:blocked
getrf,float,2048,1,1024,native:blocked
getrf,float,2048,1,2048,native:blocked
getrf,float,2048,1,4096,native:blocked
getrf,float,2048,1,8192,native:blocked
getrf,float,2048,1,16384,native:blocked
getrf,cfloat,512,1,1,native:blocked
getrf,cfloat,512,1,2,native:blocked
getrf,cfloat,512,1,4,native:blocked
getrf,cfloat,512,1,32,native:blocked
getrf,cfloat,512,1,64,native:blocked
getrf,cfloat,512,1,128,native:blocked
getrf,cfloat,512,1,192,native:blocked
getrf,cfloat,512,1,256,native:blocked
getrf,cfloat,512,1,320,native:blocked
getrf,cfloat,512,1,384,native:blocked
getrf,cfloat,512,1,512,native:blocked
getrf,cfloat,512,1,1024,native:blocked
getrf,cfloat,512,1,2048,native:blocked
getrf,cfloat,512,1,4096,native:blocked
getrf,cfloat,512,1,8192,native:blocked
getrf,cfloat,512,1,16384,native:blocked
getrf,cfloat,1024,1,1,native:blocked
getrf,cfloat,1024,1,2,native:blocked
getrf,cfloat,1024,1,4,native:blocked
getrf,cfloat,1024,1,32,native:blocked
getrf,cfloat,1024,1,64,native:blocked
getrf,cfloat,1024,1,128,native:blocked
getrf,cfloat,1024,1,192,native:blocked
getrf,cfloat,1024,1,256,native:blocked
getrf,cfloat,1024,1,320,native:blocked
getrf,cfloat,1024,1,384,native:blocked
getrf,cfloat,1024,1,512,native:blocked
getrf,cfloat,1024,1,1024,native:blocked
getrf,cfloat,1024,1,2048,native:blocked
getrf,cfloat,1024,1,4096,native:blocked
getrf,cfloat,1024,1,8192,native:blocked
getrf,cfloat,1024,1,16384,native:blocked
getrf,cfloat,2048,1,1,native:blocked
getrf,cfloat,2048,1,2,native:blocked
getrf,cfloat,2048,1,4,native:blocked
getrf,cfloat,2048,1,32,native:blocked
getrf,cfloat,2048,1,64,native:blocked
getrf,cfloat,2048,1,128,native:blocked
getrf,cfloat,2048,1,192,native:blocked
getrf,cfloat,2048,1,256,native:blocked
getrf,cfloat,2048,1,320,native:blocked
getrf,cfloat,2048,1,384,native:blocked
getrf,cfloat,2048,1,512,native:blocked
getrf,cfloat,2048,1,1024,native:blocked
getrf,cfloat,2048,1,2048,native:blocked
getrf,cfloat,2048,1,4096,native:blocked
getrf,cfloat,2048,1,8192,native:blocked
getrf,cfloat,2048,1,16384,native:blocked
getrs,float,64,1,1,native:cta
getrs,float,64,1,2,native:cta
getrs,float,64,1,4,native:cta
getrs,float,64,1,32,native:cta
getrs,float,64,1,64,native:cta
getrs,float,64,1,128,native:cta
getrs,float,64,1,192,native:cta
getrs,float,64,1,256,native:cta
getrs,float,64,1,320,native:cta
getrs,float,64,1,384,native:cta
getrs,float,64,1,512,native:cta
getrs,float,64,1,1024,native:cta
getrs,float,64,1,2048,native:cta
getrs,float,64,1,4096,native:cta
getrs,float,64,1,8192,native:cta
getrs,float,64,1,16384,native:cta
getrs,float,64,2,1,native:cta
getrs,float,64,2,2,native:cta
getrs,float,64,2,4,native:cta
getrs,float,64,2,32,native:cta
getrs,float,64,2,64,native:cta
getrs,float,64,2,128,native:cta
getrs,float,64,2,192,native:cta
getrs,float,64,2,256,native:cta
getrs,float,64,2,320,native:cta
getrs,float,64,2,384,native:cta
getrs,float,64,2,512,native:cta
getrs,float,64,2,1024,native:cta
getrs,float,64,2,2048,native:cta
getrs,float,64,2,4096,native:cta
getrs,float,64,2,8192,native:cta
getrs,float,64,2,16384,native:cta
getrs,float,64,4,1,native:cta
getrs,float,64,4,2,native:cta
getrs,float,64,4,4,native:cta
getrs,float,64,4,32,native:cta
getrs,float,64,4,64,native:cta
getrs,float,64,4,128,native:cta
getrs,float,64,4,192,native:cta
getrs,float,64,4,256,native:cta
getrs,float,64,4,320,native:cta
getrs,float,64,4,384,native:cta
getrs,float,64,4,512,native:cta
getrs,float,64,4,1024,native:cta
getrs,float,64,4,2048,native:cta
getrs,float,64,4,4096,native:cta
getrs,float,64,4,8192,native:cta
getrs,float,64,4,16384,native:cta
getrs,float,64,64,128,native:blocked
getrs,float,64,64,192,native:blocked
getrs,float,64,64,256,native:blocked
getrs,float,64,64,320,native:blocked
getrs,float,64,64,384,native:blocked
getrs,float,64,64,512,native:blocked
getrs,float,64,64,1024,native:blocked
getrs,float,64,64,2048,native:blocked
getrs,float,64,64,4096,native:blocked
getrs,float,64,64,8192,native:blocked
getrs,float,64,64,16384,native:blocked
getrs,float,64,127,128,native:blocked
getrs,float,64,127,192,native:blocked
getrs,float,64,127,256,native:blocked
getrs,float,64,127,320,native:blocked
getrs,float,64,127,384,native:blocked
getrs,float,64,127,512,native:blocked
getrs,float,64,127,1024,native:blocked
getrs,float,64,127,2048,native:blocked
getrs,float,64,127,4096,native:blocked
getrs,float,64,127,8192,native:blocked
getrs,float,64,127,16384,native:blocked
getrs,float,64,128,128,native:blocked
getrs,float,64,128,192,native:blocked
getrs,float,64,128,256,native:blocked
getrs,float,64,128,320,native:blocked
getrs,float,64,128,384,native:blocked
getrs,float,64,128,512,native:blocked
getrs,float,64,128,1024,native:blocked
getrs,float,64,128,2048,native:blocked
getrs,float,64,128,4096,native:blocked
getrs,float,64,128,8192,native:blocked
getrs,float,64,128,16384,native:blocked
getrs,float,128,1,1,native:cta
getrs,float,128,1,2,native:cta
getrs,float,128,1,4,native:cta
getrs,float,128,1,32,native:cta
getrs,float,128,1,64,native:cta
getrs,float,128,1,128,native:cta
getrs,float,128,1,192,native:cta
getrs,float,128,1,256,native:cta
getrs,float,128,1,320,native:cta
getrs,float,128,1,384,native:cta
getrs,float,128,1,512,native:cta
getrs,float,128,1,1024,native:cta
getrs,float,128,1,2048,native:cta
getrs,float,128,1,4096,native:cta
getrs,float,128,1,8192,native:cta
getrs,float,128,1,16384,native:cta
getrs,float,128,2,1,native:cta
getrs,float,128,2,2,native:cta
getrs,float,128,2,4,native:cta
getrs,float,128,2,32,native:cta
getrs,float,128,2,64,native:cta
getrs,float,128,2,128,native:cta
getrs,float,128,2,192,native:cta
getrs,float,128,2,256,native:cta
getrs,float,128,2,320,native:cta
getrs,float,128,2,384,native:cta
getrs,float,128,2,512,native:cta
getrs,float,128,2,1024,native:cta
getrs,float,128,2,2048,native:cta
getrs,float,128,2,4096,native:cta
getrs,float,128,2,8192,native:cta
getrs,float,128,2,16384,native:cta
getrs,float,128,4,1,native:cta
getrs,float,128,4,2,native:cta
getrs,float,128,4,4,native:cta
getrs,float,128,4,32,native:cta
getrs,float,128,4,64,native:cta
getrs,float,128,4,128,native:cta
getrs,float,128,4,192,native:cta
getrs,float,128,4,256,native:cta
getrs,float,128,4,320,native:cta
getrs,float,128,4,384,native:cta
getrs,float,128,4,512,native:cta
getrs,float,128,4,1024,native:cta
getrs,float,128,4,2048,native:cta
getrs,float,128,4,4096,native:cta
getrs,float,128,4,8192,native:cta
getrs,float,128,4,16384,native:cta
getrs,float,128,64,128,native:blocked
getrs,float,128,64,192,native:blocked
getrs,float,128,64,256,native:blocked
getrs,float,128,64,320,native:blocked
getrs,float,128,64,384,native:blocked
getrs,float,128,64,512,native:blocked
getrs,float,128,64,1024,native:blocked
getrs,float,128,64,2048,native:blocked
getrs,float,128,64,4096,native:blocked
getrs,float,128,64,8192,native:blocked
getrs,float,128,64,16384,native:blocked
getrs,float,128,127,128,native:blocked
getrs,float,128,127,192,native:blocked
getrs,float,128,127,256,native:blocked
getrs,float,128,127,320,native:blocked
getrs,float,128,127,384,native:blocked
getrs,float,128,127,512,native:blocked
getrs,float,128,127,1024,native:blocked
getrs,float,128,127,2048,native:blocked
getrs,float,128,127,4096,native:blocked
getrs,float,128,127,8192,native:blocked
getrs,float,128,127,16384,native:blocked
getrs,float,128,128,128,native:blocked
getrs,float,128,128,192,native:blocked
getrs,float,128,128,256,native:blocked
getrs,float,128,128,320,native:blocked
getrs,float,128,128,384,native:blocked
getrs,float,128,128,512,native:blocked
getrs,float,128,128,1024,native:blocked
getrs,float,128,128,2048,native:blocked
getrs,float,128,128,4096,native:blocked
getrs,float,128,128,8192,native:blocked
getrs,float,128,128,16384,native:blocked
getrs,float,512,1,1,native:cta
getrs,float,512,1,2,native:cta
getrs,float,512,1,4,native:cta
getrs,float,512,1,32,native:cta
getrs,float,512,1,64,native:cta
getrs,float,512,1,128,native:cta
getrs,float,512,1,192,native:cta
getrs,float,512,1,256,native:cta
getrs,float,512,1,320,native:cta
getrs,float,512,1,384,native:cta
getrs,float,512,1,512,native:cta
getrs,float,512,1,1024,native:cta
getrs,float,512,1,2048,native:cta
getrs,float,512,1,4096,native:cta
getrs,float,512,1,8192,native:cta
getrs,float,512,1,16384,native:cta
getrs,float,512,2,1,native:cta
getrs,float,512,2,2,native:cta
getrs,float,512,2,4,native:cta
getrs,float,512,2,32,native:cta
getrs,float,512,2,64,native:cta
getrs,float,512,2,128,native:cta
getrs,float,512,2,192,native:cta
getrs,float,512,2,256,native:cta
getrs,float,512,2,320,native:cta
getrs,float,512,2,384,native:cta
getrs,float,512,2,512,native:cta
getrs,float,512,2,1024,native:cta
getrs,float,512,2,2048,native:cta
getrs,float,512,2,4096,native:cta
getrs,float,512,2,8192,native:cta
getrs,float,512,2,16384,native:cta
getrs,float,512,4,1,native:cta
getrs,float,512,4,2,native:cta
getrs,float,512,4,4,native:cta
getrs,float,512,4,32,native:cta
getrs,float,512,4,64,native:cta
getrs,float,512,4,128,native:cta
getrs,float,512,4,192,native:cta
getrs,float,512,4,256,native:cta
getrs,float,512,4,320,native:cta
getrs,float,512,4,384,native:cta
getrs,float,512,4,512,native:cta
getrs,float,512,4,1024,native:cta
getrs,float,512,4,2048,native:cta
getrs,float,512,4,4096,native:cta
getrs,float,512,4,8192,native:cta
getrs,float,512,4,16384,native:cta
getrs,float,512,64,128,native:blocked
getrs,float,512,64,192,native:blocked
getrs,float,512,64,256,native:blocked
getrs,float,512,64,320,native:blocked
getrs,float,512,64,384,native:blocked
getrs,float,512,64,512,native:blocked
getrs,float,512,64,1024,native:blocked
getrs,float,512,64,2048,native:blocked
getrs,float,512,64,4096,native:blocked
getrs,float,512,64,8192,native:blocked
getrs,float,512,64,16384,native:blocked
getrs,float,512,127,128,native:blocked
getrs,float,512,127,192,native:blocked
getrs,float,512,127,256,native:blocked
getrs,float,512,127,320,native:blocked
getrs,float,512,127,384,native:blocked
getrs,float,512,127,512,native:blocked
getrs,float,512,127,1024,native:blocked
getrs,float,512,127,2048,native:blocked
getrs,float,512,127,4096,native:blocked
getrs,float,512,127,8192,native:blocked
getrs,float,512,127,16384,native:blocked
getrs,float,512,128,128,native:blocked
getrs,float,512,128,192,native:blocked
getrs,float,512,128,256,native:blocked
getrs,float,512,128,320,native:blocked
getrs,float,512,128,384,native:blocked
