2775 MHz, 62
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       8       0       0       0       0       100         0.0029131   3.5130e-05  440.70      16.873      157.49      0.36413     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       8       0       0       1       0       100         0.0034094   4.5724e-06  1134.1      14.417      134.56      0.42618     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       32      0       0       0       0       100         0.0028814   5.2246e-05  440.70      68.233      636.89      0.090044    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       32      0       0       1       0       100         0.0038159   1.1407e-05  1134.1      51.523      480.91      0.11925     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       64      0       0       0       0       100         0.0031377   1.8176e-06  440.70      125.32      1169.7      0.049027    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       64      0       0       1       0       100         0.0044417   0.00033147  1134.1      88.528      826.31      0.069402    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       128     0       0       0       0       100         0.0040849   2.0894e-06  440.70      192.52      1797.0      0.031913    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       128     0       0       1       0       100         0.0061366   3.0430e-06  1134.1      128.15      1196.2      0.047942    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       256     0       0       0       0       100         0.0056911   2.0386e-06  440.70      276.37      2579.7      0.022231    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       256     0       0       1       0       100         0.010161    1.2606e-05  1134.1      154.80      1444.9      0.039690    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       512     0       0       0       0       100         0.0087470   2.3455e-06  440.70      359.64      3356.8      0.017084    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       512     0       0       1       0       100         0.016873    1.3998e-05  1134.1      186.44      1740.2      0.032955    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       1024    0       0       0       0       100         0.014991    2.2220e-05  440.70      419.69      3917.4      0.014639    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       1       1024    0       0       1       0       100         0.030303    1.5182e-05  1134.1      207.62      1937.9      0.029593    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       8       0       0       0       0       100         0.0029017   4.7964e-05  874.68      33.878      203.28      0.36271     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       8       0       0       1       0       100         0.0035046   0.00013371  2210.6      28.050      168.31      0.43807     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       32      0       0       0       0       100         0.0032206   0.00051341  874.68      122.09      732.60      0.10064     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       32      0       0       1       0       100         0.0040965   0.00019671  2210.6      95.989      575.96      0.12801     3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       64      0       0       0       0       100         0.0032290   1.0394e-05  874.68      243.55      1461.4      0.050453    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       64      0       0       1       0       100         0.0048564   2.5747e-06  2210.6      161.94      971.68      0.075881    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       128     0       0       0       0       100         0.0045332   0.00029442  874.68      346.97      2081.9      0.035416    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       128     0       0       1       0       100         0.0070120   0.00021478  2210.6      224.31      1345.9      0.054781    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       256     0       0       0       0       100         0.0066158   8.2694e-05  874.68      475.49      2853.1      0.025843    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       256     0       0       1       0       100         0.011174    0.00012196  2210.6      281.53      1689.3      0.043648    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       512     0       0       0       0       100         0.010145    1.2535e-05  874.68      620.16      3721.2      0.019814    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       512     0       0       1       0       100         0.021651    2.4251e-05  2210.6      290.59      1743.6      0.042287    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       1024    0       0       0       0       100         0.036026    5.6278e-05  874.68      349.27      2095.7      0.035182    3072        3           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    3       2       1024    0       0       1       0       100         0.043019    0.00060779  2210.6      292.50      1755.1      0.042011    3072        3           
2625 MHz, 68
