2760 MHz, 57
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     0       0       0       0       100         0.16384     0.00012307  1907.9      153.60      230.41      0.32001     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     0       0       1       0       100         0.16375     0.00013638  4985.5      153.69      230.54      0.31982     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     0       1       0       0       100         0.15885     0.00012576  6.7464e+06  158.42      290.46      0.31026     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     0       1       1       0       100         0.15885     0.00011901  1.7629e+07  158.43      290.47      0.31024     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     1       0       0       0       100         0.16397     0.0011614   1847.7      153.48      230.23      0.32026     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     1       0       1       0       100         0.16367     0.00013472  4914.7      153.76      230.65      0.31967     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     1       1       0       0       100         0.15884     0.00011113  6.5335e+06  158.43      290.47      0.31024     3072        3           
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m1024    3       2       512     1       1       1       0       100         0.15869     0.00013238  1.7378e+07  158.58      290.75      0.30994     3072        3           
2775 MHz, 55
