2775 MHz, 54
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       0       0       1       100         0.75438     0.012626    1.0865e+05  1112.0      207.11      5.8936      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       0       1       1       100         3.3222      0.013267    6.3728e+05  252.50      47.029      25.954      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       1       0       1       100         0.73510     0.00043432  1.7036e+08  1141.2      283.86      5.7430      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       1       1       1       100         3.3135      0.0016944   1.4912e+08  253.16      62.975      25.887      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       0       0       1       100         0.74595     0.0024458   1.0954e+05  1124.6      209.45      5.8277      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       0       1       1       100         3.3219      0.0012082   6.3656e+05  252.53      47.033      25.952      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       1       0       1       100         0.73463     0.00037548  1.7175e+08  1141.9      284.04      5.7393      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       1       1       1       100         3.3209      0.0012514   1.4895e+08  252.60      62.835      25.944      32768       16          
2760 MHz, 59
