2775 MHz, 56
[1;36mName                                              Arg0    Arg1    Arg2    Arg3    Arg4    Arg5    Arg6    Arg7    Iter        Avg(ms)     Std(ms)     chk         GFLOPS      GB/s        Time (µs) / matrixnnz/item    nnz/row     [0m
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       0       0       0       100         0.40637     0.00023451  1.0822e+05  2064.3      384.47      3.1748      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       0       1       0       100         1.2424      0.00096011  6.3677e+05  675.17      125.75      9.7066      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       1       0       0       100         0.38342     0.00047736  2.2336e+08  2187.8      544.22      2.9955      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     0       1       1       0       100         1.7604      0.0023136   2.1523e+08  476.52      118.53      13.753      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       0       0       0       100         0.41753     0.00086389  1.0896e+05  2009.1      374.20      3.2619      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       0       1       0       100         0.76537     0.0023874   6.3730e+05  1096.0      204.13      5.9795      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       1       0       0       100         0.39560     0.0016803   2.2142e+08  2120.5      527.47      3.0906      32768       16          
[1m(BM_SPMM_Grid<std::complex<float>, batchlas::Backend::CUDA>)[0m2048    16      25      128     1       1       1       0       100         1.3152      0.0020876   2.6639e+08  637.83      158.66      10.275      32768       16          
2760 MHz, 65
