op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,extra2,flag
getrf,float,32,1,1024,0.0536,0.0536,0.0012,417.54,3.276e-07,36864,native:cta,0,29,0,0,ok
getrf,float,64,1,1024,0.2312,0.2312,0.0007,774.18,3.584e-07,36864,native:cta,0,60,0,0,ok
getrf,float,128,1,1024,1.9633,1.9635,0.0004,729.19,9.683e-07,36864,native:cta,0,124,0,0,ok
getrf,float,256,1,1024,14.0235,14.0205,0.0004,816.72,3.078e-07,36864,native:blocked,0,249,0,0,ok
getrf,float,512,1,1024,90.0043,89.9931,0.0004,1018.02,4.485e-07,36864,native:blocked,0,504,0,0,ok
getrf,double,32,1,1024,0.2425,0.2425,0.0002,92.26,9.197e-16,36864,native:cta,0,29,0,0,ok
getrf,double,64,1,1024,1.2391,1.2395,0.0004,144.42,7.543e-16,36864,native:blocked,0,60,0,0,ok
getrf,double,128,1,1024,6.9374,6.9450,0.0017,206.37,1.403e-15,36864,native:blocked,0,124,0,0,ok
getrf,double,256,1,1024,35.6366,35.6497,0.0008,321.39,1.858e-15,36864,native:blocked,0,249,0,0,ok
getrf,double,512,1,1024,187.4840,187.4604,0.0003,488.71,3.290e-15,36864,native:blocked,0,504,0,0,ok
getrf,cfloat,32,1,1024,0.0679,0.0679,0.0033,329.47,2.683e-07,36864,native:cta,0,29,0,0,ok
getrf,cfloat,64,1,1024,0.4234,0.4236,0.0010,422.65,3.790e-07,36864,native:cta,0,60,0,0,ok
getrf,cfloat,128,1,1024,3.3810,3.3817,0.0011,423.44,2.479e-07,36864,native:blocked,0,124,0,0,ok
getrf,cfloat,256,1,1024,22.4733,22.4641,0.0015,509.64,3.173e-07,36864,native:blocked,0,249,0,0,ok
getrf,cfloat,512,1,1024,132.4120,132.4277,0.0002,691.98,3.995e-07,36864,native:blocked,0,504,0,0,ok
getrf,cdouble,32,1,1024,0.4588,0.4589,0.0005,48.76,6.684e-16,36864,native:cta,0,29,0,0,ok
getrf,cdouble,64,1,1024,2.7468,2.7643,0.0099,65.15,9.030e-16,36864,native:cta,0,60,0,0,ok
getrf,cdouble,128,1,1024,16.9968,16.9992,0.0004,84.23,1.474e-15,36864,native:blocked,0,124,0,0,ok
getrf,cdouble,256,1,1024,84.0049,83.9996,0.0002,136.34,1.627e-15,36864,native:blocked,0,249,0,0,ok
getrf,cdouble,512,1,1024,470.0455,470.0562,0.0000,194.93,2.876e-15,36864,native:blocked,0,504,0,0,ok
getri,float,32,1,1024,0.0946,0.0946,0.0016,472.84,3.224e-07,0,native:cta|native:blocked,3.276e-07,29,0.0e+00,ok
getri,float,64,1,1024,0.2357,0.2367,0.0074,1518.62,5.755e-07,0,native:cta|native:blocked,3.584e-07,60,0.0e+00,ok
getri,float,128,1,1024,0.9055,0.9060,0.0016,3162.21,6.876e-07,0,native:cta|native:blocked,9.683e-07,124,0.0e+00,ok
getri,float,256,1,1024,5.9064,5.9061,0.0010,3878.28,3.825e-07,0,native:blocked|native:blocked,3.078e-07,249,0.0e+00,ok
getri,float,512,1,1024,39.3529,39.3510,0.0003,4656.64,4.454e-07,0,native:blocked|native:blocked,4.485e-07,504,0.0e+00,ok
getri,double,32,1,1024,0.4902,0.4902,0.0003,91.28,6.807e-16,0,native:cta|native:blocked,9.197e-16,29,0.0e+00,ok
getri,double,64,1,1024,1.2033,1.2030,0.0005,297.45,8.923e-16,0,native:blocked|native:blocked,7.543e-16,60,0.0e+00,ok
getri,double,128,1,1024,4.8081,4.8074,0.0007,595.52,1.021e-15,0,native:blocked|native:blocked,1.403e-15,124,0.0e+00,ok
getri,double,256,1,1024,28.7143,28.7132,0.0001,797.74,2.459e-15,0,native:blocked|native:blocked,1.858e-15,249,0.0e+00,ok
getri,double,512,1,1024,216.1875,216.2435,0.0004,847.65,2.666e-15,0,native:blocked|native:blocked,3.290e-15,504,0.0e+00,ok
getri,cfloat,32,1,1024,0.2259,0.2258,0.0010,198.07,2.978e-07,0,native:cta|native:blocked,2.683e-07,29,0.0e+00,ok
getri,cfloat,64,1,1024,0.7013,0.7020,0.0029,510.35,3.827e-07,0,native:cta|native:blocked,3.790e-07,60,0.0e+00,ok
getri,cfloat,128,1,1024,3.2055,3.2023,0.0015,893.26,2.766e-07,0,native:blocked|native:blocked,2.479e-07,124,0.0e+00,ok
getri,cfloat,256,1,1024,15.0970,15.0944,0.0005,1517.29,5.111e-07,0,native:blocked|native:blocked,3.173e-07,249,0.0e+00,ok
getri,cfloat,512,1,1024,67.0843,67.1282,0.0026,2731.67,4.707e-07,0,native:blocked|native:blocked,3.995e-07,504,0.0e+00,ok
getri,cdouble,32,1,1024,1.8109,1.8115,0.0007,24.71,6.945e-16,0,native:cta|native:blocked,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,1024,5.4775,5.4763,0.0003,65.34,8.295e-16,0,native:cta|native:blocked,9.030e-16,60,0.0e+00,ok
getri,cdouble,128,1,1024,27.5212,27.5237,0.0002,104.04,1.182e-15,0,native:blocked|native:blocked,1.474e-15,124,0.0e+00,ok
getri,cdouble,256,1,1024,145.6249,145.6223,0.0001,157.30,2.039e-15,0,native:blocked|native:blocked,1.627e-15,249,0.0e+00,ok
getri,cdouble,512,1,1024,973.1911,973.1638,0.0001,188.30,2.172e-15,0,native:blocked|native:blocked,2.876e-15,504,0.0e+00,ok
