op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,extra2,flag
getrf,float,32,1,32,0.0330,0.0330,0.0028,21.16,3.275e-07,512,vendor:auto,0,29,0,0,ok
getrf,float,64,1,32,0.0810,0.0810,0.0012,69.01,1.833e-07,512,vendor:auto,0,58,0,0,ok
getrf,float,128,1,32,0.2343,0.2343,0.0002,190.97,3.072e-07,512,vendor:auto,0,125,0,0,ok
getrf,float,256,1,32,1.2057,1.2053,0.0007,296.85,4.456e-07,512,vendor:auto,0,252,0,0,ok
getrf,float,512,1,32,7.0422,7.0410,0.0005,406.60,4.372e-07,512,vendor:auto,0,504,0,0,ok
getrf,float,1024,1,32,64.0448,64.0452,0.0002,357.66,5.042e-07,512,vendor:auto,0,1012,0,0,ok
getrf,float,2048,1,32,519.3576,519.3542,0.0000,352.84,1.087e-06,512,vendor:auto,0,2041,0,0,ok
getrf,double,32,1,32,0.0554,0.0554,0.0025,12.63,9.197e-16,512,vendor:auto,0,29,0,0,ok
getrf,double,64,1,32,0.1287,0.1287,0.0010,43.46,6.699e-16,512,vendor:auto,0,58,0,0,ok
getrf,double,128,1,32,0.4506,0.4508,0.0012,99.30,1.085e-15,512,vendor:auto,0,125,0,0,ok
getrf,double,256,1,32,2.3352,2.3364,0.0008,153.27,1.855e-15,512,vendor:auto,0,252,0,0,ok
getrf,double,512,1,32,12.1232,12.1288,0.0007,236.19,4.778e-15,512,vendor:auto,0,504,0,0,ok
getrf,double,1024,1,32,79.6650,79.6616,0.0001,287.54,4.293e-15,512,vendor:auto,0,1012,0,0,ok
getrf,double,2048,1,32,588.2995,588.2859,0.0001,311.49,1.123e-14,512,vendor:auto,0,2041,0,0,ok
getrf,cfloat,32,1,32,0.0362,0.0362,0.0005,19.32,4.613e-07,512,vendor:auto,0,29,0,0,ok
getrf,cfloat,64,1,32,0.0846,0.0846,0.0002,66.09,3.209e-07,512,vendor:auto,0,58,0,0,ok
getrf,cfloat,128,1,32,0.2484,0.2484,0.0011,180.14,3.720e-07,512,vendor:auto,0,125,0,0,ok
getrf,cfloat,256,1,32,1.1864,1.1873,0.0012,301.69,4.896e-07,512,vendor:auto,0,252,0,0,ok
getrf,cfloat,512,1,32,8.4441,8.4431,0.0003,339.09,5.946e-07,512,vendor:auto,0,504,0,0,ok
getrf,cfloat,1024,1,32,74.1108,74.1097,0.0001,309.08,6.056e-07,512,vendor:auto,0,1012,0,0,ok
getrf,cfloat,2048,1,32,565.6264,565.6503,0.0001,323.98,9.048e-07,512,vendor:auto,0,2041,0,0,ok
getrf,cdouble,32,1,32,0.0797,0.0797,0.0024,8.78,6.684e-16,512,vendor:auto,0,29,0,0,ok
getrf,cdouble,64,1,32,0.2269,0.2268,0.0012,24.65,9.777e-16,512,vendor:auto,0,58,0,0,ok
getrf,cdouble,128,1,32,1.0128,1.0129,0.0006,44.17,1.485e-15,512,vendor:auto,0,125,0,0,ok
getrf,cdouble,256,1,32,6.2374,6.2376,0.0002,57.38,2.052e-15,512,vendor:auto,0,252,0,0,ok
getrf,cdouble,512,1,32,44.1355,44.1349,0.0001,64.88,2.955e-15,512,vendor:auto,0,504,0,0,ok
getrf,cdouble,1024,1,32,333.6628,333.6657,0.0000,68.65,3.472e-15,512,vendor:auto,0,1012,0,0,ok
getrf,cdouble,2048,1,32,2588.8991,2588.9442,0.0000,70.78,5.208e-15,512,vendor:auto,0,2041,0,0,ok
getri,float,32,1,32,0.0369,0.0371,0.0070,37.86,2.414e-07,512,vendor:auto|vendor:auto,3.275e-07,29,0.0e+00,ok
getri,float,64,1,32,0.0900,0.0909,0.0153,124.30,3.966e-07,512,vendor:auto|vendor:auto,1.833e-07,58,0.0e+00,ok
getri,float,128,1,32,0.4012,0.4016,0.0022,223.02,3.629e-07,512,vendor:auto|vendor:auto,3.072e-07,125,0.0e+00,ok
getri,float,256,1,32,2.4258,2.4266,0.0022,295.09,3.797e-07,512,vendor:auto|vendor:auto,4.456e-07,252,0.0e+00,ok
getri,float,512,1,32,17.0718,17.0720,0.0002,335.44,6.263e-07,512,vendor:auto|vendor:auto,4.372e-07,504,0.0e+00,ok
getri,float,1024,1,32,173.6488,173.6568,0.0002,263.83,8.883e-07,512,vendor:auto|vendor:auto,5.042e-07,1012,0.0e+00,ok
getri,float,2048,1,32,1472.1818,1472.1861,0.0000,248.95,9.359e-07,512,vendor:auto|vendor:auto,1.087e-06,2041,0.0e+00,ok
getri,double,32,1,32,0.0489,0.0490,0.0042,28.58,7.942e-16,512,vendor:auto|vendor:auto,9.197e-16,29,0.0e+00,ok
getri,double,64,1,32,0.1692,0.1691,0.0015,66.09,9.077e-16,512,vendor:auto|vendor:auto,6.699e-16,58,0.0e+00,ok
getri,double,128,1,32,0.8979,0.8980,0.0002,99.66,1.929e-15,512,vendor:auto|vendor:auto,1.085e-15,125,0.0e+00,ok
getri,double,256,1,32,5.8244,5.8244,0.0002,122.90,2.555e-15,512,vendor:auto|vendor:auto,1.855e-15,252,0.0e+00,ok
getri,double,512,1,32,34.7681,34.7680,0.0001,164.71,3.109e-15,512,vendor:auto|vendor:auto,4.778e-15,504,0.0e+00,ok
getri,double,1024,1,32,238.8440,238.8492,0.0001,191.81,4.221e-15,512,vendor:auto|vendor:auto,4.293e-15,1012,0.0e+00,ok
getri,double,2048,1,32,1753.3457,1753.3831,0.0000,209.03,6.107e-15,512,vendor:auto|vendor:auto,1.123e-14,2041,0.0e+00,ok
getri,cfloat,32,1,32,0.0365,0.0365,0.0022,38.28,5.967e-07,512,vendor:auto|vendor:auto,4.613e-07,29,0.0e+00,ok
getri,cfloat,64,1,32,0.1010,0.1010,0.0029,110.78,3.500e-07,512,vendor:auto|vendor:auto,3.209e-07,58,0.0e+00,ok
getri,cfloat,128,1,32,0.4974,0.4974,0.0010,179.88,4.379e-07,512,vendor:auto|vendor:auto,3.720e-07,125,0.0e+00,ok
getri,cfloat,256,1,32,3.1330,3.1559,0.0107,228.48,4.580e-07,512,vendor:auto|vendor:auto,4.896e-07,252,0.0e+00,ok
getri,cfloat,512,1,32,22.7659,22.7642,0.0001,251.54,5.757e-07,512,vendor:auto|vendor:auto,5.946e-07,504,0.0e+00,ok
getri,cfloat,1024,1,32,220.2717,220.2772,0.0002,207.98,9.420e-07,512,vendor:auto|vendor:auto,6.056e-07,1012,0.0e+00,ok
getri,cfloat,2048,1,32,1739.1525,1739.1772,0.0000,210.74,1.144e-06,512,vendor:auto|vendor:auto,9.048e-07,2041,0.0e+00,ok
getri,cdouble,32,1,32,0.0925,0.0924,0.0032,15.12,1.099e-15,512,vendor:auto|vendor:auto,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,32,0.4125,0.4125,0.0005,27.11,9.428e-16,512,vendor:auto|vendor:auto,9.777e-16,58,0.0e+00,ok
getri,cdouble,128,1,32,2.4804,2.4806,0.0001,36.07,1.078e-15,512,vendor:auto|vendor:auto,1.485e-15,125,0.0e+00,ok
getri,cdouble,256,1,32,17.0192,17.0190,0.0000,42.06,1.785e-15,512,vendor:auto|vendor:auto,2.052e-15,252,0.0e+00,ok
getri,cdouble,512,1,32,126.7546,126.7570,0.0000,45.18,2.504e-15,512,vendor:auto|vendor:auto,2.955e-15,504,0.0e+00,ok
getri,cdouble,1024,1,32,977.8593,977.8982,0.0001,46.85,3.470e-15,512,vendor:auto|vendor:auto,3.472e-15,1012,0.0e+00,ok
getri,cdouble,2048,1,32,7670.9565,7671.0652,0.0000,47.78,5.181e-15,512,vendor:auto|vendor:auto,5.208e-15,2041,0.0e+00,ok
