op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,extra2,flag
getrf,float,512,1,64,3.2255,3.2250,0.0005,1775.41,4.196e-07,2560,native:blocked,0,508,0,0,ok
getrf,float,512,1,128,6.1783,6.1785,0.0004,1853.78,3.750e-07,4608,native:blocked,0,503,0,0,ok
getrf,float,512,1,256,15.1545,15.1607,0.0006,1511.53,5.192e-07,9216,native:blocked,0,504,0,0,ok
getrf,float,512,1,512,40.4455,40.4335,0.0008,1132.71,3.750e-07,18432,native:blocked,0,505,0,0,ok
getrf,float,512,1,1024,89.7763,89.7784,0.0001,1020.60,4.485e-07,36864,native:blocked,0,504,0,0,ok
getrf,float,1024,1,16,7.0359,7.0345,0.0003,1627.82,6.903e-07,2560,native:blocked,0,1016,0,0,ok
getrf,float,1024,1,32,10.6042,10.6053,0.0002,2160.14,6.903e-07,2560,native:blocked,0,1012,0,0,ok
getrf,float,1024,1,64,21.6419,21.6398,0.0006,2116.87,6.903e-07,2560,native:blocked,0,1012,0,0,ok
getrf,float,1024,1,128,46.7968,46.7882,0.0003,1957.95,6.903e-07,4608,native:blocked,0,1019,0,0,ok
getrf,float,1024,1,256,112.5490,112.5639,0.0003,1628.20,6.903e-07,9216,native:blocked,0,1014,0,0,ok
getrf,float,2048,1,4,17.6127,17.6142,0.0005,1300.56,5.605e-07,2560,native:blocked,0,2036,0,0,ok
getrf,float,2048,1,8,23.5277,23.5282,0.0001,1947.19,7.193e-07,2560,native:blocked,0,2039,0,0,ok
getrf,float,2048,1,16,38.8972,38.9029,0.0003,2355.59,6.673e-07,2560,native:blocked,0,2039,0,0,ok
getrf,float,2048,1,32,70.9082,70.9063,0.0001,2584.36,6.244e-07,2560,native:blocked,0,2041,0,0,ok
getrf,float,2048,1,64,140.2745,140.2728,0.0001,2612.76,8.966e-07,2560,native:blocked,0,2039,0,0,ok
getrf,cdouble,32,1,512,0.2346,0.2346,0.0006,47.67,6.684e-16,18432,native:cta,0,29,0,0,ok
getrf,cdouble,32,1,1024,0.4571,0.4572,0.0005,48.94,6.684e-16,36864,native:cta,0,29,0,0,ok
getrf,cdouble,32,1,2048,0.9555,0.9405,0.0238,46.82,6.684e-16,73728,native:cta,0,29,0,0,ok
getrf,cdouble,32,1,4096,1.8033,1.8035,0.0002,49.62,6.684e-16,147456,native:cta,0,28,0,0,ok
getrf,cdouble,32,1,8192,3.5767,3.5765,0.0001,50.03,1.422e-15,294912,native:cta,0,29,0,0,ok
getrf,cdouble,32,1,16384,7.1203,7.1200,0.0001,50.27,6.684e-16,589824,native:cta,0,29,0,0,ok
getrf,cdouble,64,1,512,1.3417,1.3418,0.0003,66.69,9.030e-16,18432,native:cta,0,59,0,0,ok
getrf,cdouble,64,1,1024,2.7350,2.7351,0.0001,65.43,9.030e-16,36864,native:cta,0,60,0,0,ok
getrf,cdouble,64,1,2048,5.4747,5.4746,0.0001,65.38,9.030e-16,73728,native:cta,0,55,0,0,ok
getrf,cdouble,64,1,4096,10.9247,10.9264,0.0002,65.52,9.398e-16,147456,native:cta,0,60,0,0,ok
getrf,cdouble,64,1,8192,21.8321,21.8301,0.0004,65.58,1.327e-15,294912,native:cta,0,58,0,0,ok
getrf,cdouble,64,1,16384,43.6315,43.6383,0.0002,65.62,1.030e-15,589824,native:cta,0,59,0,0,ok
getrf,cdouble,128,1,256,3.7386,3.7391,0.0002,95.73,1.474e-15,9216,native:blocked,0,119,0,0,ok
getrf,cdouble,128,1,512,8.2773,8.2772,0.0001,86.48,1.474e-15,18432,native:blocked,0,116,0,0,ok
getrf,cdouble,128,1,1024,16.9785,16.9801,0.0003,84.32,1.474e-15,36864,native:blocked,0,124,0,0,ok
getrf,cdouble,128,1,2048,35.7770,35.7836,0.0003,80.03,1.474e-15,73728,native:blocked,0,125,0,0,ok
getrf,cdouble,128,1,4096,73.0010,73.0121,0.0002,78.45,1.474e-15,147456,native:blocked,0,124,0,0,ok
getrf,cdouble,128,1,8192,147.1565,147.1549,0.0003,77.83,1.511e-15,294912,native:blocked,0,122,0,0,ok
getrf,cdouble,256,1,128,9.3646,9.3993,0.0054,152.88,1.488e-15,4608,native:blocked,0,246,0,0,ok
getrf,cdouble,256,1,256,18.9722,18.9712,0.0001,150.92,1.762e-15,9216,native:blocked,0,251,0,0,ok
getrf,cdouble,256,1,512,39.7745,39.7683,0.0004,143.98,1.439e-15,18432,native:blocked,0,251,0,0,ok
getrf,cdouble,256,1,1024,84.0381,84.0476,0.0003,136.29,1.627e-15,36864,native:blocked,0,249,0,0,ok
getrf,cdouble,256,1,2048,171.6707,171.6570,0.0002,133.43,1.490e-15,73728,native:blocked,0,250,0,0,ok
getrf,cdouble,256,1,4096,344.2967,344.3487,0.0002,133.06,1.763e-15,147456,native:blocked,0,245,0,0,ok
getrf,cdouble,512,1,64,31.0874,31.0831,0.0002,184.21,2.876e-15,2560,native:blocked,0,508,0,0,ok
getrf,cdouble,512,1,128,55.4800,55.4794,0.0002,206.44,2.876e-15,4608,native:blocked,0,503,0,0,ok
getrf,cdouble,512,1,256,111.9280,111.9193,0.0001,204.65,2.876e-15,9216,native:blocked,0,504,0,0,ok
getrf,cdouble,512,1,512,232.5124,232.5136,0.0001,197.03,2.876e-15,18432,native:blocked,0,505,0,0,ok
getrf,cdouble,512,1,1024,470.0278,470.0244,0.0001,194.94,2.876e-15,36864,native:blocked,0,504,0,0,ok
getrf,cdouble,1024,1,16,64.5332,64.5335,0.0000,177.48,3.396e-15,2560,native:blocked,0,1016,0,0,ok
getrf,cdouble,1024,1,32,105.6721,105.6740,0.0001,216.77,3.396e-15,2560,native:blocked,0,1012,0,0,ok
getrf,cdouble,1024,1,64,191.7695,191.7340,0.0003,238.90,3.499e-15,2560,native:blocked,0,1012,0,0,ok
getrf,cdouble,1024,1,128,365.9258,365.9242,0.0001,250.39,4.412e-15,4608,native:blocked,0,1019,0,0,ok
getrf,cdouble,1024,1,256,759.3574,759.3350,0.0001,241.33,3.396e-15,9216,native:blocked,0,1014,0,0,ok
getrf,cdouble,2048,1,4,146.2927,146.2943,0.0000,156.58,5.186e-15,2560,native:blocked,0,2036,0,0,ok
getrf,cdouble,2048,1,8,223.2024,223.1933,0.0001,205.25,4.988e-15,2560,native:blocked,0,2039,0,0,ok
getrf,cdouble,2048,1,16,379.5720,379.5760,0.0001,241.39,6.155e-15,2560,native:blocked,0,2039,0,0,ok
getrf,cdouble,2048,1,32,694.2224,694.2221,0.0000,263.97,5.481e-15,2560,native:blocked,0,2041,0,0,ok
getrf,cdouble,2048,1,64,1331.6998,1331.7458,0.0001,275.22,6.020e-15,2560,native:blocked,0,2039,0,0,ok
getri,float,32,1,512,0.0563,0.0565,0.0058,397.48,2.678e-07,0,native:cta|native:blocked,3.684e-07,29,0.0e+00,ok
getri,float,32,1,1024,0.0948,0.0948,0.0034,471.97,3.224e-07,0,native:cta|native:blocked,3.276e-07,29,0.0e+00,ok
getri,float,32,1,2048,0.1709,0.1708,0.0014,523.68,2.874e-07,0,native:cta|native:blocked,3.276e-07,29,0.0e+00,ok
getri,float,32,1,4096,0.3226,0.3226,0.0005,554.71,2.744e-07,0,native:cta|native:blocked,3.276e-07,28,0.0e+00,ok
getri,float,32,1,8192,0.6242,0.6244,0.0013,573.35,2.825e-07,0,native:cta|native:blocked,3.276e-07,29,0.0e+00,ok
getri,float,32,1,16384,1.3100,1.3098,0.0006,546.43,3.230e-07,0,native:cta|native:blocked,3.276e-07,29,0.0e+00,ok
getri,float,64,1,512,0.1344,0.1344,0.0002,1331.14,6.468e-07,0,native:cta|native:blocked,3.228e-07,59,0.0e+00,ok
getri,float,64,1,1024,0.2366,0.2361,0.0040,1512.57,5.755e-07,0,native:cta|native:blocked,3.584e-07,60,0.0e+00,ok
getri,float,64,1,2048,0.4364,0.4366,0.0017,1640.13,3.916e-07,0,native:cta|native:blocked,3.228e-07,55,0.0e+00,ok
getri,float,64,1,4096,0.9143,0.9136,0.0016,1565.87,6.974e-07,0,native:cta|native:blocked,3.228e-07,60,0.0e+00,ok
getri,float,64,1,8192,2.0001,2.0007,0.0005,1431.59,3.141e-07,0,native:cta|native:blocked,4.097e-07,58,0.0e+00,ok
getri,float,64,1,16384,3.9580,3.9577,0.0018,1446.85,7.061e-07,0,native:cta|native:blocked,3.228e-07,59,0.0e+00,ok
getri,float,128,1,256,0.2742,0.2740,0.0011,2610.43,7.049e-07,0,native:cta|native:blocked,6.818e-07,119,0.0e+00,ok
getri,float,128,1,512,0.4462,0.4459,0.0012,3208.62,7.405e-07,0,native:cta|native:blocked,5.169e-07,116,0.0e+00,ok
getri,float,128,1,1024,0.9254,0.9452,0.0387,3094.02,6.876e-07,0,native:cta|native:blocked,9.683e-07,124,0.0e+00,ok
getri,float,128,1,2048,2.0331,2.0325,0.0005,2816.75,8.700e-07,0,native:cta|native:blocked,6.153e-07,125,0.0e+00,ok
getri,float,128,1,4096,4.2364,4.2359,0.0004,2703.52,7.780e-07,0,native:cta|native:blocked,3.714e-07,124,0.0e+00,ok
getri,float,128,1,8192,8.4268,8.4261,0.0003,2718.28,5.683e-07,0,native:cta|native:blocked,3.420e-07,122,0.0e+00,ok
getri,float,256,1,128,0.6144,0.6149,0.0011,4660.17,3.576e-07,0,native:blocked|native:blocked,3.078e-07,246,0.0e+00,ok
getri,float,256,1,256,1.0548,1.0546,0.0005,5429.02,3.679e-07,0,native:blocked|native:blocked,3.078e-07,251,0.0e+00,ok
getri,float,256,1,512,2.2911,2.2913,0.0007,4998.95,3.735e-07,0,native:blocked|native:blocked,3.763e-07,251,0.0e+00,ok
getri,float,256,1,1024,5.9158,5.9137,0.0010,3872.09,3.825e-07,0,native:blocked|native:blocked,3.078e-07,249,0.0e+00,ok
getri,float,256,1,2048,14.4144,14.4029,0.0018,3178.27,3.349e-07,0,native:blocked|native:blocked,3.648e-07,250,0.0e+00,ok
getri,float,256,1,4096,29.6051,29.6385,0.0017,3094.94,4.991e-07,0,native:blocked|native:blocked,3.661e-07,245,0.0e+00,ok
getri,float,512,1,64,1.5761,1.5784,0.0088,7266.98,4.750e-07,0,native:blocked|native:blocked,4.196e-07,508,0.0e+00,ok
getri,float,512,1,128,3.2887,3.2868,0.0012,6965.24,3.703e-07,0,native:blocked|native:blocked,3.750e-07,503,0.0e+00,ok
getri,float,512,1,256,6.9252,6.9205,0.0014,6615.37,3.839e-07,0,native:blocked|native:blocked,5.192e-07,504,0.0e+00,ok
getri,float,512,1,512,16.8205,16.8198,0.0008,5447.28,4.362e-07,0,native:blocked|native:blocked,3.750e-07,505,0.0e+00,ok
getri,float,512,1,1024,39.3146,39.3078,0.0003,4661.17,4.454e-07,0,native:blocked|native:blocked,4.485e-07,504,0.0e+00,ok
getri,float,1024,1,16,2.9739,2.9743,0.0002,7702.50,6.610e-07,0,native:blocked|native:blocked,6.903e-07,1016,0.0e+00,ok
getri,float,1024,1,32,5.7666,5.7566,0.0025,7944.50,6.036e-07,0,native:blocked|native:blocked,6.903e-07,1012,0.0e+00,ok
getri,float,1024,1,64,11.7657,11.7622,0.0005,7787.55,6.637e-07,0,native:blocked|native:blocked,6.903e-07,1012,0.0e+00,ok
getri,float,1024,1,128,23.7966,23.7946,0.0003,7700.76,6.984e-07,0,native:blocked|native:blocked,6.903e-07,1019,0.0e+00,ok
getri,float,1024,1,256,54.1478,54.1506,0.0001,6768.59,7.742e-07,0,native:blocked|native:blocked,6.903e-07,1014,0.0e+00,ok
getri,float,2048,1,4,7.2732,7.2727,0.0001,6298.89,7.481e-07,0,native:blocked|native:blocked,5.605e-07,2036,0.0e+00,ok
getri,float,2048,1,8,12.0668,12.0698,0.0005,7593.24,8.137e-07,0,native:blocked|native:blocked,7.193e-07,2039,0.0e+00,ok
getri,float,2048,1,16,21.9694,21.9742,0.0007,8341.24,8.236e-07,0,native:blocked|native:blocked,6.673e-07,2039,0.0e+00,ok
getri,float,2048,1,32,43.5895,43.5893,0.0004,8408.07,8.952e-07,0,native:blocked|native:blocked,6.244e-07,2041,0.0e+00,ok
getri,float,2048,1,64,86.0469,86.0547,0.0003,8518.70,8.308e-07,0,native:blocked|native:blocked,8.966e-07,2039,0.0e+00,ok
getri,cdouble,32,1,512,0.9198,0.9197,0.0007,24.32,4.305e-16,0,native:cta|native:blocked,6.684e-16,29,0.0e+00,ok
getri,cdouble,32,1,1024,1.8111,1.8111,0.0002,24.70,6.945e-16,0,native:cta|native:blocked,6.684e-16,29,0.0e+00,ok
getri,cdouble,32,1,2048,3.5815,3.5823,0.0004,24.98,7.995e-16,0,native:cta|native:blocked,6.684e-16,29,0.0e+00,ok
getri,cdouble,32,1,4096,7.2281,7.2281,0.0000,24.76,7.013e-16,0,native:cta|native:blocked,6.684e-16,28,0.0e+00,ok
getri,cdouble,32,1,8192,14.4256,14.4256,0.0004,24.81,5.397e-16,0,native:cta|native:blocked,1.422e-15,29,0.0e+00,ok
getri,cdouble,32,1,16384,28.7311,28.7341,0.0004,24.91,7.632e-16,0,native:cta|native:blocked,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,512,2.7372,2.7368,0.0004,65.38,8.610e-16,0,native:cta|native:blocked,9.030e-16,59,0.0e+00,ok
getri,cdouble,64,1,1024,5.4792,5.4796,0.0002,65.32,8.295e-16,0,native:cta|native:blocked,9.030e-16,60,0.0e+00,ok
getri,cdouble,64,1,2048,10.8774,10.8778,0.0003,65.81,9.072e-16,0,native:cta|native:blocked,9.030e-16,55,0.0e+00,ok
getri,cdouble,64,1,4096,21.5806,21.5805,0.0002,66.34,7.946e-16,0,native:cta|native:blocked,9.398e-16,60,0.0e+00,ok
getri,cdouble,64,1,8192,42.7848,42.7922,0.0003,66.92,7.563e-16,0,native:cta|native:blocked,1.327e-15,58,0.0e+00,ok
getri,cdouble,64,1,16384,85.0223,85.0235,0.0003,67.35,8.465e-16,0,native:cta|native:blocked,1.030e-15,59,0.0e+00,ok
getri,cdouble,128,1,256,6.1626,6.1731,0.0026,116.16,9.840e-16,0,native:blocked|native:blocked,1.474e-15,119,0.0e+00,ok
getri,cdouble,128,1,512,13.9324,13.9293,0.0004,102.76,9.859e-16,0,native:blocked|native:blocked,1.474e-15,116,0.0e+00,ok
getri,cdouble,128,1,1024,27.5501,27.5555,0.0003,103.93,1.182e-15,0,native:blocked|native:blocked,1.474e-15,124,0.0e+00,ok
getri,cdouble,128,1,2048,54.4818,54.4859,0.0002,105.11,9.417e-16,0,native:blocked|native:blocked,1.474e-15,125,0.0e+00,ok
getri,cdouble,128,1,4096,108.2410,108.2395,0.0002,105.81,1.348e-15,0,native:blocked|native:blocked,1.474e-15,124,0.0e+00,ok
getri,cdouble,128,1,8192,215.2989,215.3235,0.0002,106.39,1.206e-15,0,native:blocked|native:blocked,1.511e-15,122,0.0e+00,ok
getri,cdouble,256,1,128,18.7252,18.7270,0.0003,152.91,2.617e-15,0,native:blocked|native:blocked,1.488e-15,246,0.0e+00,ok
getri,cdouble,256,1,256,37.1839,37.1829,0.0001,154.01,1.584e-15,0,native:blocked|native:blocked,1.762e-15,251,0.0e+00,ok
getri,cdouble,256,1,512,73.5590,73.5650,0.0002,155.70,1.402e-15,0,native:blocked|native:blocked,1.439e-15,251,0.0e+00,ok
getri,cdouble,256,1,1024,145.5604,145.5666,0.0001,157.37,2.039e-15,0,native:blocked|native:blocked,1.627e-15,249,0.0e+00,ok
getri,cdouble,256,1,2048,289.2562,289.3219,0.0004,158.38,1.822e-15,0,native:blocked|native:blocked,1.490e-15,250,0.0e+00,ok
getri,cdouble,256,1,4096,575.4922,575.4868,0.0001,159.21,1.733e-15,0,native:blocked|native:blocked,1.763e-15,245,0.0e+00,ok
getri,cdouble,512,1,64,62.1887,62.1890,0.0003,184.17,2.021e-15,0,native:blocked|native:blocked,2.876e-15,508,0.0e+00,ok
getri,cdouble,512,1,128,123.7261,123.7276,0.0001,185.14,2.778e-15,0,native:blocked|native:blocked,2.876e-15,503,0.0e+00,ok
getri,cdouble,512,1,256,245.8432,245.8269,0.0001,186.35,2.132e-15,0,native:blocked|native:blocked,2.876e-15,504,0.0e+00,ok
getri,cdouble,512,1,512,488.6493,488.6512,0.0000,187.51,2.534e-15,0,native:blocked|native:blocked,2.876e-15,505,0.0e+00,ok
getri,cdouble,512,1,1024,972.9371,972.9188,0.0001,188.35,2.172e-15,0,native:blocked|native:blocked,2.876e-15,504,0.0e+00,ok
getri,cdouble,1024,1,16,112.0623,112.0621,0.0000,204.41,3.003e-15,0,native:blocked|native:blocked,3.396e-15,1016,0.0e+00,ok
getri,cdouble,1024,1,32,222.7294,222.7344,0.0001,205.69,3.250e-15,0,native:blocked|native:blocked,3.396e-15,1012,0.0e+00,ok
getri,cdouble,1024,1,64,444.2119,444.1949,0.0001,206.27,4.273e-15,0,native:blocked|native:blocked,3.499e-15,1012,0.0e+00,ok
getri,cdouble,1024,1,128,884.9451,884.9491,0.0000,207.08,3.369e-15,0,native:blocked|native:blocked,4.412e-15,1019,0.0e+00,ok
getri,cdouble,1024,1,256,1763.7232,1763.7419,0.0001,207.80,2.906e-15,0,native:blocked|native:blocked,3.396e-15,1014,0.0e+00,ok
getri,cdouble,2048,1,4,212.1848,212.1865,0.0001,215.91,5.319e-15,0,native:blocked|native:blocked,5.186e-15,2036,0.0e+00,ok
getri,cdouble,2048,1,8,420.6910,420.6841,0.0000,217.80,4.354e-15,0,native:blocked|native:blocked,4.988e-15,2039,0.0e+00,ok
getri,cdouble,2048,1,16,838.3933,838.3839,0.0000,218.58,5.074e-15,0,native:blocked|native:blocked,6.155e-15,2039,0.0e+00,ok
getri,cdouble,2048,1,32,1674.4119,1674.4762,0.0001,218.89,4.944e-15,0,native:blocked|native:blocked,5.481e-15,2041,0.0e+00,ok
getri,cdouble,2048,1,64,3341.7588,3342.0254,0.0001,219.35,5.040e-15,0,native:blocked|native:blocked,6.020e-15,2039,0.0e+00,ok
