op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,extra2,flag
getrf,cfloat,512,1,32,4.4303,4.4303,0.0001,646.30,5.419e-07,2560,native:blocked,0,504,0,0,ok
getrf,cfloat,1024,1,32,20.0525,20.0515,0.0001,1142.32,4.964e-07,2560,native:blocked,0,1012,0,0,ok
getrf,cfloat,2048,1,32,111.8667,111.8669,0.0001,1638.13,7.342e-07,2560,native:blocked,0,2041,0,0,ok
getrf,cdouble,32,1,32,0.0856,0.0856,0.0026,8.17,6.684e-16,2560,native:cta,0,29,0,0,ok
getrf,cdouble,64,1,32,0.3411,0.3411,0.0005,16.39,9.030e-16,2560,native:cta,0,58,0,0,ok
getrf,cdouble,128,1,32,1.6835,1.6835,0.0002,26.58,1.474e-15,2560,native:blocked,0,125,0,0,ok
getrf,cdouble,256,1,32,5.1946,5.1940,0.0003,68.90,1.736e-15,2560,native:blocked,0,252,0,0,ok
getrf,cdouble,512,1,32,19.5452,19.5464,0.0001,146.50,2.876e-15,2560,native:blocked,0,504,0,0,ok
getrf,cdouble,1024,1,32,105.6128,105.6198,0.0001,216.89,3.396e-15,2560,native:blocked,0,1012,0,0,ok
getrf,cdouble,2048,1,32,694.1613,694.1727,0.0000,263.99,5.481e-15,2560,native:blocked,0,2041,0,0,ok
getri,float,32,1,32,0.0463,0.0463,0.0003,30.21,2.475e-07,0,native:cta|native:blocked,3.276e-07,29,0.0e+00,ok
getri,float,64,1,32,0.0900,0.0901,0.0018,124.25,3.237e-07,0,native:cta|native:blocked,3.733e-07,58,0.0e+00,ok
getri,float,128,1,32,0.1930,0.1930,0.0016,463.69,5.319e-07,0,native:cta|native:blocked,5.523e-07,125,0.0e+00,ok
getri,float,256,1,32,0.4353,0.4353,0.0001,1644.53,3.874e-07,0,native:blocked|native:blocked,3.504e-07,252,0.0e+00,ok
getri,float,512,1,32,1.1307,1.1308,0.0004,5064.85,3.922e-07,0,native:blocked|native:blocked,4.278e-07,504,0.0e+00,ok
getri,float,1024,1,32,5.7513,5.7526,0.0015,7965.72,6.036e-07,0,native:blocked|native:blocked,6.903e-07,1012,0.0e+00,ok
getri,float,2048,1,32,43.5802,43.5832,0.0001,8409.87,8.952e-07,0,native:blocked|native:blocked,6.244e-07,2041,0.0e+00,ok
getri,double,32,1,32,0.0656,0.0657,0.0019,21.30,5.969e-16,0,native:cta|native:blocked,9.197e-16,29,0.0e+00,ok
getri,double,64,1,32,0.1318,0.1318,0.0012,84.83,6.807e-16,0,native:blocked|native:blocked,1.005e-15,58,0.0e+00,ok
getri,double,128,1,32,0.3281,0.3283,0.0011,272.72,1.588e-15,0,native:blocked|native:blocked,1.193e-15,125,0.0e+00,ok
getri,double,256,1,32,1.2504,1.2505,0.0009,572.46,2.222e-15,0,native:blocked|native:blocked,2.146e-15,252,0.0e+00,ok
getri,double,512,1,32,7.3089,7.3073,0.0004,783.51,2.998e-15,0,native:blocked|native:blocked,4.995e-15,504,0.0e+00,ok
getri,double,1024,1,32,52.9936,52.9806,0.0004,864.50,4.552e-15,0,native:blocked|native:blocked,4.183e-15,1012,0.0e+00,ok
getri,double,2048,1,32,411.9945,412.0048,0.0001,889.58,5.774e-15,0,native:blocked|native:blocked,1.123e-14,2041,0.0e+00,ok
getri,cfloat,32,1,32,0.0452,0.0452,0.0022,30.92,2.265e-07,0,native:cta|native:blocked,2.683e-07,29,0.0e+00,ok
getri,cfloat,64,1,32,0.1017,0.1017,0.0017,109.96,4.206e-07,0,native:cta|native:blocked,3.198e-07,58,0.0e+00,ok
getri,cfloat,128,1,32,0.2538,0.2538,0.0003,352.51,4.643e-07,0,native:blocked|native:blocked,4.928e-07,125,0.0e+00,ok
getri,cfloat,256,1,32,0.7082,0.7079,0.0009,1010.83,3.844e-07,0,native:blocked|native:blocked,3.347e-07,252,0.0e+00,ok
getri,cfloat,512,1,32,2.5470,2.5485,0.0012,2248.38,4.459e-07,0,native:blocked|native:blocked,5.419e-07,504,0.0e+00,ok
getri,cfloat,1024,1,32,12.8249,12.9169,0.0112,3572.18,8.380e-07,0,native:blocked|native:blocked,4.964e-07,1012,0.0e+00,ok
getri,cfloat,2048,1,32,67.3944,67.5874,0.0045,5438.19,7.398e-07,0,native:blocked|native:blocked,7.342e-07,2041,0.0e+00,ok
getri,cdouble,32,1,32,0.0930,0.0930,0.0008,15.03,6.795e-16,0,native:cta|native:blocked,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,32,0.2892,0.2891,0.0013,38.68,8.423e-16,0,native:cta|native:blocked,9.030e-16,58,0.0e+00,ok
getri,cdouble,128,1,32,1.4431,1.4427,0.0004,62.00,1.075e-15,0,native:blocked|native:blocked,1.474e-15,125,0.0e+00,ok
getri,cdouble,256,1,32,4.8867,4.8878,0.0004,146.49,1.785e-15,0,native:blocked|native:blocked,1.736e-15,252,0.0e+00,ok
getri,cdouble,512,1,32,31.4129,31.4137,0.0001,182.30,2.387e-15,0,native:blocked|native:blocked,2.876e-15,504,0.0e+00,ok
getri,cdouble,1024,1,32,222.7889,222.7869,0.0000,205.63,3.250e-15,0,native:blocked|native:blocked,3.396e-15,1012,0.0e+00,ok
getri,cdouble,2048,1,32,1674.7848,1674.8057,0.0000,218.84,4.944e-15,0,native:blocked|native:blocked,5.481e-15,2041,0.0e+00,ok
