name,arg0,arg1,arg2,arg3,iterations,avg_ms,stddev_ms,GFLOPS,Time (µs) / matrix
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",1024,1024,8,128,249,1.20705,0.00431184,1779.12,9.43005
"(BM_GEMM_FIXED128<float, batchlas::Backend::CUDA>)",1024,1024,8,128,249,1.20489,0.00199869,1782.31,9.41319
