typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
cdouble,satext_ta0,0,1024,3,2,2048,0,0,1,0.738291,0.32658,0.4423459042572644,0.0010399687672239574,0.0008118140408050484,0.0010399687672239574,4985.47,4985.47,True,363.602,821.985,0.3607162698412698,0.8154613095238096,268.443648,False
cdouble,satext_ta0,0,1024,3,2,4096,0,0,0,1.46974,0.582321,0.39620681208921305,0.0020670214538029714,0.0013203831970280458,0.0020670214538029714,1907.93,1907.93,True,365.293,921.978,0.3623938492063492,0.9146607142857143,536.887296,False
cdouble,satext_ta0,0,1024,3,2,4096,0,0,1,1.49395,0.643582,0.4307921951872553,0.0016223501455872019,0.0016223501455872019,0.0006262760611701384,4985.47,4985.47,True,359.375,834.218,0.35652281746031744,0.8275972222222222,536.887296,False
cdouble,satext_ta0,0,1024,3,2,8192,0,0,0,2.93581,1.15985,0.3950698444381619,0.002068077768676984,0.001785084865846223,0.002068077768676984,1907.93,1907.93,True,365.751,925.788,0.3628482142857143,0.9184404761904762,1073.774592,False
cdouble,satext_ta0,0,1024,3,2,8192,0,0,1,2.99475,1.26331,0.4218415560564321,0.01349962434259955,0.01349962434259955,0.0017762623584076753,4985.47,4985.47,True,358.552,849.968,0.35570634920634925,0.8432222222222222,1073.774592,False
cfloat,satext_ta0,0,1024,3,1,1024,0,0,0,0.318767,0.0130127,0.04082197969049493,0.004615414172308591,0.0005183378455109845,0.004615414172308591,949.616,949.616,True,184.224,4512.86,0.18276190476190476,4.47704365079365,58.724352,True
cfloat,satext_ta0,0,1024,3,1,1024,0,0,1,0.318476,0.02448,0.07686607468066667,0.0016003594771241832,0.0005431304085708185,0.0016003594771241832,2501.82,2501.82,True,184.392,2398.87,0.1829285714285714,2.379831349206349,58.724352,True
cfloat,satext_ta0,0,1024,3,1,2048,0,0,0,0.629086,0.128754,0.2046683601288218,0.0004064690678222055,0.0004064690678222055,0.0002949826801497429,949.616,949.616,True,186.697,912.197,0.18521527777777777,0.9049573412698413,117.448704,False
cfloat,satext_ta0,0,1024,3,1,2048,0,0,1,0.628247,0.12965,0.20636787760228062,0.0003773605861935982,0.00035923132143886083,0.0003773605861935982,2501.82,2501.82,True,186.947,905.891,0.18546329365079364,0.8987013888888888,117.448704,False
cfloat,satext_ta0,0,1024,3,1,4096,0,0,0,1.27022,0.255091,0.20082426666246794,0.0009531892113177245,0.0009531892113177245,0.0003431685163333869,949.616,949.616,True,184.926,920.838,0.18345833333333333,0.9135297619047619,234.897408,False
cfloat,satext_ta0,0,1024,3,1,4096,0,0,1,1.26836,0.256027,0.20185672837364788,0.001962867197600253,0.0011654577564729257,0.001962867197600253,2501.82,2501.82,True,185.198,917.471,0.18372817460317462,0.9101894841269841,234.897408,False
cfloat,satext_ta0,0,1024,3,1,8192,0,0,0,2.53744,0.506894,0.1997659057948168,0.0019087738264804872,0.0008217888895895075,0.0019087738264804872,949.616,949.616,True,185.145,926.811,0.18367559523809524,0.9194553571428572,469.794816,False
cfloat,satext_ta0,0,1024,3,1,8192,0,0,1,2.53371,0.508364,0.20064016797502476,0.0019121328013071738,0.0019121328013071738,0.0001706912763295591,2501.82,2501.82,True,185.418,924.131,0.18394642857142857,0.916796626984127,469.794816,False
cfloat,satext_ta0,0,1024,3,2,1024,0,0,0,0.319315,0.0382317,0.11973036030252258,0.004782601872268301,0.0007150024270704476,0.004782601872268301,1907.93,1907.93,True,236.448,1974.84,0.23457142857142857,1.9591666666666665,75.501568,False
cfloat,satext_ta0,0,1024,3,2,1024,0,0,1,0.318901,0.0383451,0.12024139152903253,0.015003481540014239,0.0005396282858943685,0.015003481540014239,4985.47,4985.47,True,236.756,1969.0,0.23487698412698413,1.9533730158730158,75.501568,False
cfloat,satext_ta0,0,1024,3,2,2048,0,0,0,0.630224,0.164313,0.26072158470639006,0.0034618484856178125,0.0034618484856178125,0.0009146932987651618,1907.93,1907.93,True,239.602,918.998,0.23770039682539684,0.9117043650793651,151.003136,False
cfloat,satext_ta0,0,1024,3,2,2048,0,0,1,0.629314,0.165425,0.2628655965066723,0.001939302160765532,0.001939302160765532,0.000411173039141605,4985.47,4985.47,True,239.949,912.817,0.23804464285714286,0.9055724206349206,151.003136,False
cfloat,satext_ta0,0,1024,3,2,4096,0,0,0,1.28547,0.325928,0.25354772962418415,0.0010036406917314292,0.0010036406917314292,0.0009307730541714735,1907.93,1907.93,True,234.938,926.603,0.2330734126984127,0.9192490079365079,302.006272,False
cfloat,satext_ta0,0,1024,3,2,4096,0,0,1,1.28214,0.327716,0.25560079242516415,0.0036554211573435534,0.0008417957477342568,0.0036554211573435534,4985.47,4985.47,True,235.548,921.548,0.23367857142857143,0.914234126984127,302.006272,False
cfloat,satext_ta0,0,1024,3,2,8192,0,0,0,2.5932,0.648689,0.2501500077124788,0.0008292033009409224,0.0008292033009409224,0.0004406580040666637,1907.93,1907.93,True,232.922,931.128,0.2310734126984127,0.9237380952380952,604.012544,False
cfloat,satext_ta0,0,1024,3,2,8192,0,0,1,2.58843,0.651258,0.2516034816471761,0.0006812546601607925,0.0006812546601607925,0.00034069754229506583,4985.47,4985.47,True,233.351,927.455,0.23149900793650793,0.920094246031746,604.012544,False
double,satext_ta0,0,1024,3,1,1024,0,0,0,0.320291,0.0149169,0.04657296021430512,0.0016906126608075404,0.001087145751831928,0.0016906126608075404,440.696,440.696,True,183.347,3936.78,0.18189186507936508,3.9055357142857146,58.724352,True
double,satext_ta0,0,1024,3,1,1024,0,0,1,0.320041,0.0302843,0.09462631350358235,0.0037108995409963095,0.0037108995409963095,0.0004820286419035606,1134.05,1134.05,True,183.49,1939.1,0.18203373015873017,1.9237103174603174,58.724352,True
double,satext_ta0,0,1024,3,1,2048,0,0,0,0.631087,0.129067,0.2045153837743449,0.002555970888324431,0.002555970888324431,0.00044718402070242593,440.696,440.696,True,186.105,909.981,0.1846279761904762,0.9027589285714286,117.448704,False
double,satext_ta0,0,1024,3,1,2048,0,0,1,0.629918,0.131811,0.20925104537415984,0.000626407507719386,0.0004390269844646446,0.000626407507719386,1134.05,1134.05,True,186.451,891.036,0.18497123015873015,0.8839642857142856,117.448704,False
double,satext_ta0,0,1024,3,1,4096,0,0,0,1.27167,0.254859,0.2004128429545401,0.001253241800152555,0.001253241800152555,0.0003068465308268493,440.696,440.696,True,184.716,921.675,0.18325,0.914360119047619,234.897408,False
double,satext_ta0,0,1024,3,1,4096,0,0,1,1.27031,0.258798,0.20372822381938263,0.0014570931504908251,0.0014570931504908251,0.00040409894976004457,1134.05,1134.05,True,184.913,907.646,0.18344543650793652,0.9004424603174602,234.897408,False
double,satext_ta0,0,1024,3,1,8192,0,0,0,2.54202,0.506462,0.19923604062910596,0.0022980818404261176,0.0022980818404261176,0.00014754769360781264,440.696,440.696,True,184.812,927.602,0.18334523809523812,0.9202400793650793,469.794816,False
double,satext_ta0,0,1024,3,1,8192,0,0,1,2.5393,0.516298,0.20332296302130512,0.00864261804434293,0.00864261804434293,0.001060323689032303,1134.05,1134.05,True,185.01,909.93,0.18354166666666666,0.9027083333333333,469.794816,False
double,satext_ta0,0,1024,3,2,1024,0,0,0,0.32224,0.0238225,0.073927817775571,0.005235764508342952,0.0005625962015888778,0.005235764508342952,874.683,874.683,True,234.303,3169.34,0.23244345238095238,3.144186507936508,75.501568,False
double,satext_ta0,0,1024,3,2,1024,0,0,1,0.321937,0.0441173,0.1370370600459096,0.008628225208704977,0.0010365350984820013,0.008628225208704977,2210.61,2210.61,True,234.523,1711.38,0.23266170634920635,1.6977976190476192,75.501568,False
double,satext_ta0,0,1024,3,2,2048,0,0,0,0.633286,0.164738,0.2601320730286158,0.009764049581760128,0.001867465884292405,0.009764049581760128,874.683,874.683,True,238.444,916.626,0.2365515873015873,0.9093511904761905,151.003136,False
double,satext_ta0,0,1024,3,2,2048,0,0,1,0.632148,0.169251,0.26773951669545737,0.0008035403040454708,0.0003930551073482792,0.0008035403040454708,2210.61,2210.61,True,238.873,892.184,0.23697718253968253,0.8851031746031746,151.003136,False
double,satext_ta0,0,1024,3,2,4096,0,0,0,1.28923,0.326206,0.2530238979856193,0.0014500254440445609,0.0009781032088921292,0.0014500254440445609,874.683,874.683,True,234.254,925.815,0.23239484126984125,0.9184672619047619,302.006272,False
double,satext_ta0,0,1024,3,2,4096,0,0,1,1.28766,0.33351,0.2590047062112669,0.0012205085193296367,0.0012205085193296367,0.0007310515426823785,2210.61,2210.61,True,234.538,905.538,0.2326765873015873,0.8983511904761905,302.006272,False
double,satext_ta0,0,1024,3,2,8192,0,0,0,2.59691,0.648837,0.24984962898213647,0.0006762421493236193,0.0006762421493236193,0.00017013826276861523,874.683,874.683,True,232.589,930.915,0.23074305555555555,0.9235267857142857,604.012544,False
double,satext_ta0,0,1024,3,2,8192,0,0,1,2.59189,0.663951,0.2561648063768138,0.0008800272911705834,0.0007375621650610174,0.0008800272911705834,2210.61,2210.61,True,233.04,909.724,0.2311904761904762,0.9025039682539683,604.012544,False
float,satext_ta0,0,1024,3,1,1024,0,0,0,0.315011,0.0101854,0.03233347406915949,0.012920356588842854,0.0004886876966201181,0.012920356588842854,440.696,440.696,True,119.846,3706.55,0.11889484126984128,3.677132936507937,37.752832,True
float,satext_ta0,0,1024,3,1,1024,0,0,1,0.314507,0.0149284,0.04746603414232434,0.00821099381045524,0.000584594301557676,0.00821099381045524,1134.05,1134.05,True,120.038,2528.93,0.11908531746031746,2.508859126984127,37.752832,True
float,satext_ta0,0,1024,3,1,2048,0,0,0,0.621491,0.040258,0.06477648107534945,0.0004312998901029943,0.0004312998901029943,0.0003514407074370311,440.696,440.696,True,121.491,1875.54,0.12052678571428571,1.860654761904762,75.505664,False
float,satext_ta0,0,1024,3,1,2048,0,0,1,0.620571,0.0369426,0.05953001348757837,0.010887187149794546,0.0004475313864167033,0.010887187149794546,1134.05,1134.05,True,121.671,2043.86,0.12070535714285716,2.0276388888888888,75.505664,False
float,satext_ta0,0,1024,3,1,4096,0,0,0,1.25483,0.164951,0.13145286612529186,0.0009476980945626102,0.0009476980945626102,0.0002581918266636759,440.696,440.696,True,120.344,915.492,0.11938888888888888,0.9082261904761905,151.011328,False
float,satext_ta0,0,1024,3,1,4096,0,0,1,1.25311,0.165637,0.13218073433297955,0.0013528740493651795,0.0013528740493651795,0.0003058048624401552,1134.05,1134.05,True,120.509,911.703,0.11955257936507936,0.9044672619047619,151.011328,False
float,satext_ta0,0,1024,3,1,8192,0,0,0,2.50708,0.32698,0.1304226430748121,0.0006462817301402428,0.0006462817301402428,0.00017763318857422472,440.696,440.696,True,120.468,923.673,0.11951190476190476,0.9163422619047619,302.022656,False
float,satext_ta0,0,1024,3,1,8192,0,0,1,2.50261,0.328245,0.13116106784516965,0.000730041836322879,0.000730041836322879,0.00029495651114259166,1134.05,1134.05,True,120.683,920.114,0.11972519841269842,0.912811507936508,302.022656,False
float,satext_ta0,0,1024,3,2,1024,0,0,0,0.315328,0.0109367,0.0346835675867668,0.006412400449861476,0.0005062030647452811,0.006412400449861476,874.683,874.683,True,146.328,4218.96,0.14516666666666667,4.185476190476191,46.14144,True
float,satext_ta0,0,1024,3,2,1024,0,0,1,0.314926,0.0210863,0.06695636435226053,0.002989187292222913,0.0005351193613737831,0.002989187292222913,2210.61,2210.61,True,146.515,2188.22,0.14535218253968252,2.1708531746031743,46.14144,True
float,satext_ta0,0,1024,3,2,2048,0,0,0,0.621979,0.0995639,0.16007598327274716,0.0007048501637515093,0.0007048501637515093,0.00012745382613577814,874.683,874.683,True,148.37,926.871,0.14719246031746033,0.919514880952381,92.28288,False
float,satext_ta0,0,1024,3,2,2048,0,0,1,0.621399,0.102177,0.16443058324844423,0.0026767020867429782,0.0026767020867429782,0.0003429578085087642,2210.61,2210.61,True,148.508,903.165,0.1473293650793651,0.8959970238095237,92.28288,False
float,satext_ta0,0,1024,3,2,4096,0,0,0,1.25497,0.200332,0.15963090751173337,0.0010256340789022845,0.0010256340789022845,0.00027331679412175784,874.683,874.683,True,147.068,921.301,0.14590079365079367,0.9139890873015873,184.56576,False
float,satext_ta0,0,1024,3,2,4096,0,0,1,1.25333,0.201636,0.16088021510695508,0.0009667605498950794,0.0009667605498950794,0.00025260023011763774,2210.61,2210.61,True,147.26,915.341,0.14609126984126983,0.9080763888888889,184.56576,False
float,satext_ta0,0,1024,3,2,8192,0,0,0,2.52364,0.397831,0.15764173970930878,0.0007120389595980409,0.0007120389595980409,0.00016680575420216124,874.683,874.683,True,146.269,927.86,0.14510813492063493,0.9204960317460318,369.13152,False
float,satext_ta0,0,1024,3,2,8192,0,0,1,2.51596,0.399697,0.15886460834035518,0.0008355776721410516,0.0008355776721410516,0.00018216248808472418,2210.61,2210.61,True,146.716,923.528,0.14555158730158732,0.9161984126984127,369.13152,False
